LinkID,HomeID,State,Visit,Type,Sample_Type_Code,SampleID,SampleID_Code,Start_Date,Temp,acFormaldehyde,acAcetaldehyde,acAcetone,acAcrolein,acPropionaldehyde,acCrotonaldehyde,acBenzaldehyde,acGlyoxal,acMethylglyoxal,acHexaldehyde,mdFormaldehyde,mdAcetaldehyde,mdAcetone,mdAcrolein,mdPropionaldehyde,mdCrotonaldehyde,mdBenzaldehyde,mdGlyoxal,mdMethylglyoxal,mdHexaldehyde,ccFormaldehyde,ccAcetaldehyde,ccAcetone,ccAcrolein,ccPropionaldehyde,ccCrotonaldehyde,ccBenzaldehyde,ccGlyoxal,ccMethylglyoxal,ccHexaldehyde,acButyraldehyde,acIsopentanal,acPentanal,aco_Toluladehyde,acm_p_Toluladehyde,acm_Toluladehyde,acp_Toluladehyde,acDimethylglyoxal,mdButyraldehyde,mdIsopentanal,mdPentanal,mdo_Toluladehyde,mdm_p_Toluladehyde,mdm_Toluladehyde,mdp_Toluladehyde,mdDimethylglyoxal,ccButyraldehyde,ccIsopentanal,ccPentanal,cco_Toluladehyde,ccm_p_Toluladehyde,ccm_Toluladehyde,ccp_Toluladehyde,ccDimethylglyoxal,acFormaldehyde_flag,acAcetaldehyde_flag,acAcetone_flag,acAcrolein_flag,acPropionaldehyde_flag,acCrotonaldehyde_flag,acBenzaldehyde_flag,acGlyoxal_flag,acMethylglyoxal_flag,acHexaldehyde_flag
TX064130,TX064,TX,1,"PERSONAL ADULT",3,65742,2,"2000-05-17 00:00:00",NULL,21.23,48,10.24,2.11,2.96,-0.01,3.65,3.78,3.93,8.74,0.183,0.597,0.284,0.128,0.162,0.123,0.269,0.114,0.2,0.212,21.23,48,10.24,2.11,2.96,0.0615,3.65,3.78,3.93,8.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,ND,,,,
TX064210,TX264,TX,2,INDOOR,1,67268,2,"2001-01-15 00:00:00",12.04,21.03,39.4,17.1,1.63,2.31,0.69,4.59,3.34,3.71,9.5,0.204,0.585,0.317,0.143,0.181,0.137,0.301,0.128,0.223,0.236,21.03,39.4,17.1,1.63,2.31,0.69,4.59,3.34,3.71,9.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,
TX064220,TX264,TX,2,OUTDOOR,2,67272,2,"2001-01-15 00:00:00",22.3,5.87,11.53,7.46,1.24,0.78,0.07,0.42,1.63,1.54,0.97,0.204,0.665,0.316,0.142,0.18,0.137,0.3,0.127,0.223,0.236,5.87,11.53,7.46,1.24,0.78,0.0685,0.42,1.63,1.54,0.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,<DL,,,,
TX064225,TX264,TX,2,"COLLOCATED OUTDO",2,67277,2,"2001-01-15 00:00:00",22.3,4.52,8.27,7.16,0.93,1.26,0.07,0.72,1.9,1.64,1.11,0.204,0.665,0.316,0.142,0.18,0.137,0.3,0.127,0.223,0.236,4.52,8.27,7.16,0.93,1.26,0.0685,0.72,1.9,1.64,1.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,<DL,,,,
TX064230,TX264,TX,2,"PERSONAL ADULT",3,67287,2,"2001-01-15 00:00:00",NULL,17.43,29.79,15.97,0.91,2.23,0.44,3.68,3.39,3.67,7.57,0.204,0.666,0.317,0.143,0.181,0.137,0.301,0.128,0.223,0.236,17.43,29.79,15.97,0.91,2.23,0.44,3.68,3.39,3.67,7.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,<DL,,<DL,,,,
TX065110,TX065,TX,1,INDOOR,1,65744,2,"2000-05-17 00:00:00",27.29,18.27,31.68,57.73,2.44,2.3,-0.01,5.45,3.14,3.77,11.79,0.191,0.547,0.296,0.133,0.169,0.128,0.281,0.119,0.209,0.221,18.27,31.68,57.73,2.44,2.3,0.064,5.45,3.14,3.77,11.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,ND,,,,
TX065120,TX065,TX,1,OUTDOOR,2,65743,2,"2000-05-17 00:00:00",24.84,10.61,3.9,3.81,4.06,1.16,-0.01,0.9,2.07,3.03,2.38,0.191,0.623,0.296,0.133,0.169,0.128,0.281,0.119,0.209,0.221,10.61,3.9,3.81,4.06,1.16,0.064,0.9,2.07,3.03,2.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,ND,,,,
TX065130,TX065,TX,1,"PERSONAL ADULT",3,65741,2,"2000-05-17 00:00:00",NULL,20.78,32.76,39.57,1.62,2.53,0.47,4.49,3.63,3.73,10.99,0.189,0.618,0.294,0.132,0.167,0.127,0.279,0.118,0.207,0.219,20.78,32.76,39.57,1.62,2.53,0.47,4.49,3.63,3.73,10.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,<DL,,,,
TX065210,TX265,TX,2,INDOOR,1,67267,2,"2001-01-15 00:00:00",22.88,20.93,21.1,102.19,-0.01,2.54,0.5,4.84,4.52,3.22,12.84,0.204,0.585,0.317,0.143,0.181,0.137,0.301,0.128,0.223,0.236,20.93,21.1,102.19,0.0715,2.54,0.5,4.84,4.52,3.22,12.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,ND,,,,,,
TX065220,TX265,TX,2,OUTDOOR,2,67281,2,"2001-01-15 00:00:00",11.62,3.85,10.63,6.09,0.38,1.38,0.51,1.25,2.21,1.61,1.26,0.204,0.666,0.317,0.143,0.181,0.137,0.301,0.128,0.223,0.236,3.85,10.63,6.09,0.38,1.38,0.51,1.25,2.21,1.61,1.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,
TX065230,TX265,TX,2,"PERSONAL ADULT",3,67276,2,"2001-01-15 00:00:00",NULL,17.88,26.1,65.88,-0.01,2.25,1,4.57,4.33,3.78,10.95,0.204,0.666,0.317,0.143,0.181,0.137,0.301,0.128,0.223,0.236,17.88,26.1,65.88,0.0715,2.25,1,4.57,4.33,3.78,10.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,ND,,,,,,
TX066110,TX066,TX,1,INDOOR,1,65771,2,"2000-05-22 00:00:00",23.89,19.82,24.41,9.39,2.56,2.19,3.17,2.7,2.45,2.64,5.95,0.195,0.557,0.302,0.136,0.172,0.13,0.286,0.122,0.213,0.225,19.82,24.41,9.39,2.56,2.19,3.17,2.7,2.45,2.64,5.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,
TX066120,TX066,TX,1,OUTDOOR,2,65770,2,"2000-05-22 00:00:00",27.65,3.91,0.11,2.97,3.37,1.34,-0.01,1.31,1.89,2.06,2.96,0.195,0.636,0.302,0.136,0.172,0.131,0.287,0.122,0.213,0.226,3.91,0.318,2.97,3.37,1.34,0.0655,1.31,1.89,2.06,2.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,<DL,,,,ND,,,,
TX066130,TX066,TX,1,"PERSONAL ADULT",3,65772,2,"2000-05-22 00:00:00",NULL,18.04,21.86,6.25,2.79,2.18,1.92,1.91,2.68,2.53,5.79,0.194,0.634,0.301,0.136,0.172,0.13,0.286,0.121,0.213,0.225,18.04,21.86,6.25,2.79,2.18,1.92,1.91,2.68,2.53,5.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,
TX066210,TX266,TX,2,INDOOR,1,66913,2,"2000-11-16 00:00:00",20.75,11.09,31.66,19.25,0.07,1.19,0.07,2.54,1.97,4.47,1.6,0.19,0.543,0.294,0.132,0.168,0.127,0.279,0.119,0.207,0.219,11.09,31.66,19.25,0.066,1.19,0.0635,2.54,1.97,4.47,1.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,<DL,,<DL,,,,
TX066220,TX266,TX,2,OUTDOOR,2,66902,2,"2000-11-16 00:00:00",9.37,2.66,11.87,12.32,0.93,1.19,-0.01,1.29,2.23,0.85,1.22,0.189,0.617,0.293,0.132,0.167,0.127,0.278,0.118,0.207,0.219,2.66,11.87,12.32,0.93,1.19,0.0635,1.29,2.23,0.85,1.22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,ND,,,,
TX066230,TX266,TX,2,"PERSONAL ADULT",3,66919,2,"2000-11-16 00:00:00",NULL,11.28,12.22,12.56,-0.01,0.89,0.67,2.66,2.07,2.81,2.32,0.189,0.616,0.293,0.132,0.167,0.127,0.278,0.118,0.207,0.218,11.28,12.22,12.56,0.066,0.89,0.67,2.66,2.07,2.81,2.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,ND,<DL,<DL,,,,
TX067110,TX067,TX,1,INDOOR,1,65778,2,"2000-05-22 00:00:00",23.19,18.07,45.11,11.12,2.77,1.41,0.91,2.06,2.22,2.83,4.79,0.196,0.561,0.304,0.137,0.173,0.131,0.288,0.123,0.214,0.227,18.07,45.11,11.12,2.77,1.41,0.91,2.06,2.22,2.83,4.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,
TX067120,TX067,TX,1,OUTDOOR,2,65777,2,"2000-05-22 00:00:00",26.88,7.88,0.92,3.03,4.58,1.59,0.12,3.75,1.9,2.71,2.71,0.196,0.638,0.303,0.137,0.173,0.131,0.288,0.122,0.214,0.226,7.88,0.92,3.03,4.58,1.59,0.0655,3.75,1.9,2.71,2.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,<DL,,,,
TX067130,TX067,TX,1,"PERSONAL ADULT",3,65779,2,"2000-05-22 00:00:00",NULL,19.82,40.2,8.36,3.07,2.4,-0.01,2.32,2.73,2.96,5.31,0.196,0.639,0.304,0.137,0.173,0.131,0.288,0.123,0.214,0.227,19.82,40.2,8.36,3.07,2.4,0.0655,2.32,2.73,2.96,5.31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,ND,,,,
TX067210,TX267,TX,2,INDOOR,1,66929,2,"2000-11-14 00:00:00",25.14,12.49,16.13,22.8,0.76,1.82,1.21,2.68,3.45,3.77,5.29,0.193,0.553,0.3,0.135,0.171,0.129,0.284,0.121,0.211,0.223,12.49,16.13,22.8,0.76,1.82,1.21,2.68,3.45,3.77,5.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,
TX067220,TX267,TX,2,OUTDOOR,2,66926,2,"2000-11-14 00:00:00",14.31,4.19,14.05,18.66,0.08,1.12,0.17,0.95,1.98,0.93,1.22,0.193,0.63,0.3,0.135,0.171,0.129,0.284,0.121,0.211,0.223,4.19,14.05,18.66,0.0675,1.12,0.17,0.95,1.98,0.93,1.22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,<DL,,,,,,
TX067230,TX267,TX,2,"PERSONAL ADULT",3,66911,2,"2000-11-14 00:00:00",NULL,24.61,37.03,69.26,-0.01,2.15,0.3,2.53,3.47,3.35,5.16,0.193,0.63,0.3,0.135,0.171,0.129,0.284,0.121,0.211,0.223,24.61,37.03,69.26,0.0675,2.15,0.3,2.53,3.47,3.35,5.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,ND,,<DL,,,,
TX068110,TX068,TX,1,INDOOR,1,65775,2,"2000-05-22 00:00:00",23.92,21.29,27.94,15.96,-0.01,1.81,-0.01,3.2,2.21,2.82,6.5,0.197,0.563,0.305,0.137,0.174,0.132,0.289,0.123,0.215,0.228,21.29,27.94,15.96,0.0685,1.81,0.066,3.2,2.21,2.82,6.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,ND,,ND,,,,
TX068120,TX068,TX,1,OUTDOOR,2,65774,2,"2000-05-22 00:00:00",27.11,7.23,2.69,4.52,3.83,1.33,-0.01,0.92,1.88,2.38,2.99,0.197,0.643,0.306,0.138,0.174,0.132,0.29,0.123,0.216,0.228,7.23,2.69,4.52,3.83,1.33,0.066,0.92,1.88,2.38,2.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,ND,,,,
TX068130,TX068,TX,1,"PERSONAL ADULT",3,65776,2,"2000-05-22 00:00:00",NULL,21.73,25.71,19.8,2.98,1.93,1.74,2.18,2.8,2.93,6.43,0.197,0.643,0.306,0.138,0.174,0.132,0.29,0.123,0.216,0.228,21.73,25.71,19.8,2.98,1.93,1.74,2.18,2.8,2.93,6.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,
TX068210,TX268,TX,2,INDOOR,1,66916,2,"2000-11-09 00:00:00",18.3,13.38,48.99,47.29,0.08,1.76,0.49,2.66,2.19,2.74,2.33,0.193,0.551,0.299,0.134,0.17,0.129,0.283,0.12,0.211,0.223,13.38,48.99,47.29,0.067,1.76,0.49,2.66,2.19,2.74,2.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,<DL,,,,,,
TX068215,TX268,TX,2,"COLLOCATED INDOO",1,66910,2,"2000-11-09 00:00:00",18.3,12.73,50.4,50.86,0.08,1.11,0.57,3.42,2.21,2.47,2.44,0.193,0.551,0.299,0.134,0.17,0.129,0.283,0.12,0.211,0.223,12.73,50.4,50.86,0.067,1.11,0.57,3.42,2.21,2.47,2.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,<DL,,,,,,
TX068220,TX268,TX,2,OUTDOOR,2,66914,2,"2000-11-09 00:00:00",12.9,9.95,6.86,24.04,0.38,0.76,0.4,1.54,0.99,0.93,1.02,0.193,0.628,0.299,0.134,0.17,0.129,0.283,0.12,0.211,0.223,9.95,6.86,24.04,0.38,0.76,0.4,1.54,0.99,0.93,1.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,
TX068230,TX268,TX,2,"PERSONAL ADULT",3,66924,2,"2000-11-09 00:00:00",NULL,11.91,42.5,45.53,0.38,0.81,0.11,2.56,2.39,1.82,2.74,0.192,0.626,0.298,0.134,0.17,0.129,0.282,0.12,0.21,0.222,11.91,42.5,45.53,0.38,0.81,0.0645,2.56,2.39,1.82,2.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,<DL,<DL,<DL,,,,
TX069110,TX069,TX,1,INDOOR,1,65794,2,"2000-05-31 00:00:00",23.73,6.44,4.22,20.14,-0.01,0.77,-0.01,2.67,2.71,2.3,4.01,0.196,0.562,0.305,0.137,0.174,0.132,0.289,0.123,0.215,0.227,6.44,4.22,20.14,0.0685,0.77,0.066,2.67,2.71,2.3,4.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,ND,,ND,,,,
TX069120,TX069,TX,1,OUTDOOR,2,65793,2,"2000-05-31 00:00:00",28.18,6.44,4.22,20.14,-0.01,0.77,-0.01,2.67,2.71,2.3,4.01,0.196,0.639,0.304,0.137,0.173,0.131,0.288,0.123,0.214,0.227,6.44,4.22,20.14,0.0685,0.77,0.0655,2.67,2.71,2.3,4.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,ND,,ND,,,,
TX069130,TX069,TX,1,"PERSONAL ADULT",3,65760,2,"2000-05-31 00:00:00",NULL,25.85,31.07,23.6,1.81,2.9,1.72,4.69,2.69,3.19,11.38,0.197,0.642,0.305,0.137,0.174,0.132,0.289,0.123,0.215,0.228,25.85,31.07,23.6,1.81,2.9,1.72,4.69,2.69,3.19,11.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,
TX069210,TX269,TX,2,INDOOR,1,67282,2,"2001-01-22 00:00:00",NULL,15.73,12.25,8.12,0.71,1.34,0.52,3.52,2.69,1.19,3.5,0.1929,0.7515,0.4062,0.1422,0.0508,0.132,0.2437,0.0914,0.2031,0.0609,15.73,12.25,8.12,0.71,1.34,0.52,3.52,2.69,1.19,3.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,
TX069220,TX269,TX,2,OUTDOOR,2,67270,2,"2001-01-22 00:00:00",NULL,8,12.3,8.8,0.08,1.47,0.2,2.62,3.29,1.44,2.06,0.1947,0.7584,0.41,0.1435,0.0512,0.1332,0.246,0.0922,0.205,0.0615,8,12.3,8.8,0.07175,1.47,0.2,2.62,3.29,1.44,2.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,<DL,,,,,,
TX069225,TX269,TX,2,"COLLOCATED OUTDO",2,67275,2,"2001-01-22 00:00:00",NULL,5.22,12.49,7.85,0.08,1.55,0.23,2.97,3.49,1.53,2.69,0.1929,0.7515,0.4062,0.1422,0.0508,0.132,0.2437,0.0914,0.2031,0.0609,5.22,12.49,7.85,0.0711,1.55,0.23,2.97,3.49,1.53,2.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,<DL,,,,,,
TX069230,TX269,TX,2,"PERSONAL ADULT",3,67284,2,"2001-01-22 00:00:00",NULL,15.4,13.04,8.96,0.29,1.66,-0.01,3.54,2.21,1.74,3.23,0.1929,0.7512,0.4061,0.1421,0.0508,0.132,0.2436,0.0914,0.203,0.0609,15.4,13.04,8.96,0.29,1.66,0.066,3.54,2.21,1.74,3.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,<DL,,ND,,,,
TX070110,TX070,TX,1,INDOOR,1,65766,2,"2000-05-31 00:00:00",24.89,20.06,24.08,96.04,3.24,1.41,-0.01,2.78,3,3.16,4.63,0.196,0.56,0.303,0.137,0.173,0.131,0.288,0.122,0.214,0.226,20.06,24.08,96.04,3.24,1.41,0.0655,2.78,3,3.16,4.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,ND,,,,
TX070120,TX070,TX,1,OUTDOOR,2,65764,2,"2000-05-31 00:00:00",27.51,6.42,2.79,3.44,2.55,1.84,-0.01,3.44,2.04,2.58,3.41,0.196,0.638,0.303,0.137,0.173,0.131,0.288,0.122,0.214,0.226,6.42,2.79,3.44,2.55,1.84,0.0655,3.44,2.04,2.58,3.41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,ND,,,,
TX070130,TX070,TX,1,"PERSONAL ADULT",3,65767,2,"2000-05-31 00:00:00",NULL,24.34,27.17,9.63,2.16,2.45,0.77,4.3,3.03,3.03,5.76,0.196,0.638,0.303,0.137,0.173,0.131,0.288,0.122,0.214,0.226,24.34,27.17,9.63,2.16,2.45,0.77,4.3,3.03,3.03,5.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,<DL,,,,
TX070140,TX070,TX,1,"PERSONAL CHILD 1",4,65768,2,"2000-05-31 00:00:00",NULL,26.19,30.34,10.86,2.56,2.79,0.37,3.11,2.66,2.95,6.83,0.047,0.638,0.303,0.137,0.173,0.131,0.288,0.122,0.214,0.226,26.19,30.34,10.86,2.56,2.79,0.37,3.11,2.66,2.95,6.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,<DL,,,,
TX070150,TX070,TX,1,"PERSONAL CHILD 2",4,65769,2,"2000-05-31 00:00:00",NULL,20.96,33.29,11.13,2.26,3.55,2.3,4.16,3.12,2.91,12.4,0.047,0.638,0.303,0.137,0.173,0.131,0.288,0.122,0.214,0.226,20.96,33.29,11.13,2.26,3.55,2.3,4.16,3.12,2.91,12.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,
TX071110,TX071,TX,1,INDOOR,1,65745,2,"2000-05-31 00:00:00",26.95,26.19,32.19,9.83,1.07,3.49,1.23,3.42,3.01,3.31,7.09,0.196,0.56,0.303,0.137,0.173,0.131,0.288,0.122,0.214,0.226,26.19,32.19,9.83,1.07,3.49,1.23,3.42,3.01,3.31,7.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,
TX071120,TX071,TX,1,OUTDOOR,2,65763,2,"2000-05-31 00:00:00",27.57,4.82,1.97,3.64,3.43,2.24,1.72,1.3,2.16,2.63,3.71,0.195,0.636,0.302,0.136,0.172,0.131,0.287,0.122,0.213,0.226,4.82,1.97,3.64,3.43,2.24,1.72,1.3,2.16,2.63,3.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,
TX071130,TX071,TX,1,"PERSONAL ADULT",3,65746,2,"2000-05-31 00:00:00",NULL,23.63,27.69,9.07,0.34,3.16,-0.01,3.11,2.93,3.12,7.11,0.196,0.638,0.303,0.137,0.173,0.131,0.288,0.122,0.214,0.226,23.63,27.69,9.07,0.34,3.16,0.0655,3.11,2.93,3.12,7.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,<DL,,ND,,,,
TX071140,TX071,TX,1,"PERSONAL CHILD 1",4,65761,2,"2000-05-31 00:00:00",NULL,26.06,28.95,6.98,1.8,3.14,1.35,3.83,2.6,2.93,7.67,0.047,0.639,0.304,0.137,0.173,0.131,0.288,0.123,0.214,0.227,26.06,28.95,6.98,1.8,3.14,1.35,3.83,2.6,2.93,7.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,
TX071150,TX071,TX,1,"PERSONAL CHILD 2",4,65762,2,"2000-05-31 00:00:00",NULL,22.33,23.88,5.38,-0.01,2.64,-0.01,3.19,2.66,3.14,6.93,0.047,0.639,0.304,0.137,0.173,0.131,0.288,0.123,0.214,0.227,22.33,23.88,5.38,0.0685,2.64,0.0655,3.19,2.66,3.14,6.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,ND,,ND,,,,
