LinkID,HomeID,State,AC,qurt_hr
NJ030130,NJ130,NJ,I1,200
NJ029130,NJ129,NJ,I1,120
NJ028130,NJ128,NJ,I1,192
NJ027130,NJ127,NJ,I1,158
NJ025130,NJ125,NJ,I1,184
NJ024130,NJ124,NJ,I1,158.5
NJ023130,NJ123,NJ,I1,164
NJ022130,NJ122,NJ,I1,177.9
NJ020130,NJ120,NJ,I1,111.667
NJ019130,NJ119,NJ,I1,109.333
NJ018130,NJ118,NJ,I1,106.333
NJ017130,NJ117,NJ,I1,163.333
NJ016130,NJ116,NJ,I1,134
NJ015130,NJ115,NJ,I1,193
NJ014130,NJ114,NJ,I1,138
NJ013130,NJ113,NJ,I1,128
NJ012130,NJ112,NJ,I1,166
NJ011130,NJ111,NJ,I1,196
NJ010130,NJ110,NJ,I1,174
NJ009130,NJ109,NJ,I1,184
NJ008130,NJ108,NJ,I1,192
NJ007130,NJ107,NJ,I1,179.333
NJ006130,NJ106,NJ,I1,172
NJ099230,NJ299,NJ,N,215
NJ097230,NJ297,NJ,N,29
NJ096230,NJ296,NJ,N,40
NJ094230,NJ294,NJ,N,49
NJ093230,NJ293,NJ,N,49
NJ091230,NJ291,NJ,N,65
NJ090230,NJ290,NJ,N,41
NJ088230,NJ288,NJ,N,101
NJ087230,NJ287,NJ,N,41
NJ085230,NJ285,NJ,N,53
NJ084230,NJ284,NJ,N,53
NJ082230,NJ282,NJ,N,49
NJ081230,NJ281,NJ,N,48
NJ080230,NJ280,NJ,N,51
NJ079230,NJ279,NJ,N,60
NJ078230,NJ278,NJ,N,65
NJ077230,NJ277,NJ,N,53
NJ076230,NJ276,NJ,N,49
NJ075230,NJ275,NJ,N,53
NJ074230,NJ274,NJ,N,47
NJ073230,NJ273,NJ,N,45
NJ071230,NJ271,NJ,N,37
NJ070230,NJ270,NJ,N,70
NJ067230,NJ267,NJ,N,53
NJ065230,NJ265,NJ,N,57
NJ064230,NJ264,NJ,N,93
NJ063230,NJ263,NJ,N,65
NJ061230,NJ261,NJ,N,69
NJ060230,NJ260,NJ,N,49
NJ058230,NJ258,NJ,N,49
NJ057230,NJ257,NJ,N,57
NJ056230,NJ256,NJ,N,61
NJ053230,NJ253,NJ,N,50
NJ051230,NJ251,NJ,N,61
NJ050230,NJ250,NJ,N,54
NJ049230,NJ249,NJ,N,73
NJ048230,NJ248,NJ,N,47
NJ047230,NJ247,NJ,N,50
NJ046230,NJ246,NJ,N,45
NJ045230,NJ245,NJ,N,29
NJ044230,NJ244,NJ,N,49
NJ043230,NJ243,NJ,N,59
NJ042230,NJ242,NJ,N,44
NJ040230,NJ240,NJ,N,53
NJ039230,NJ239,NJ,N,53
NJ038230,NJ238,NJ,N,57
NJ037230,NJ237,NJ,N,44
NJ036230,NJ236,NJ,N,49
NJ033230,NJ233,NJ,N,53
NJ032230,NJ232,NJ,N,53
NJ031230,NJ231,NJ,N,53
NJ030230,NJ230,NJ,N,6
NJ029230,NJ229,NJ,N,65
NJ028230,NJ228,NJ,N,44
NJ027230,NJ227,NJ,N,53
NJ025230,NJ225,NJ,N,49
NJ024230,NJ224,NJ,N,57
NJ023230,NJ223,NJ,N,85
NJ022230,NJ222,NJ,N,73
NJ020230,NJ220,NJ,N,29
NJ019230,NJ219,NJ,N,60
NJ018230,NJ218,NJ,N,47
NJ017230,NJ217,NJ,N,32
NJ014230,NJ214,NJ,N,33
NJ013230,NJ213,NJ,N,29
NJ011230,NJ211,NJ,N,11
NJ009230,NJ209,NJ,N,97
NJ008230,NJ208,NJ,N,61
NJ006230,NJ206,NJ,N,58
NJ005230,NJ205,NJ,N,58
NJ004230,NJ204,NJ,N,49
NJ003230,NJ203,NJ,N,45
NJ002230,NJ202,NJ,N,49
NJ100230,NJ200,NJ,N,49
NJ099130,NJ199,NJ,N,53
NJ098130,NJ198,NJ,N,49
NJ097130,NJ197,NJ,N,77
NJ096130,NJ196,NJ,N,49
NJ095130,NJ195,NJ,N,40
NJ094130,NJ194,NJ,N,49
NJ093130,NJ193,NJ,N,49
NJ092130,NJ192,NJ,N,37
NJ091130,NJ191,NJ,N,57
NJ090130,NJ190,NJ,N,53
NJ089130,NJ189,NJ,N,53
NJ088130,NJ188,NJ,N,49
NJ087130,NJ187,NJ,N,49
NJ086130,NJ186,NJ,N,95
NJ085130,NJ185,NJ,N,57
NJ084130,NJ184,NJ,N,57
NJ083130,NJ183,NJ,N,49
NJ081130,NJ181,NJ,N,57
NJ080130,NJ180,NJ,N,49
NJ079130,NJ179,NJ,N,53
NJ078130,NJ178,NJ,N,65
NJ077130,NJ177,NJ,N,61
NJ076130,NJ176,NJ,N,56
NJ075130,NJ175,NJ,N,49
NJ074130,NJ174,NJ,N,53
NJ073130,NJ173,NJ,N,49
NJ071130,NJ171,NJ,N,29
NJ070130,NJ170,NJ,N,49
NJ069130,NJ169,NJ,N,53
NJ068130,NJ168,NJ,N,39
NJ067130,NJ167,NJ,N,60
NJ066130,NJ166,NJ,N,52
NJ065130,NJ165,NJ,N,53
NJ063130,NJ163,NJ,N,85
NJ061130,NJ161,NJ,N,77
NJ060130,NJ160,NJ,N,52
NJ059130,NJ159,NJ,N,53
NJ058130,NJ158,NJ,N,52
NJ057130,NJ157,NJ,N,100
NJ056130,NJ156,NJ,N,47
NJ055130,NJ155,NJ,N,61
NJ053130,NJ153,NJ,N,51
NJ052130,NJ152,NJ,N,53
NJ051130,NJ151,NJ,N,59
NJ050130,NJ150,NJ,N,47
NJ049130,NJ149,NJ,N,49
NJ048130,NJ148,NJ,N,49
NJ047130,NJ147,NJ,N,51
NJ046130,NJ146,NJ,N,45
NJ005130,NJ105,NJ,N,57
NJ004130,NJ104,NJ,N,49
NJ003130,NJ103,NJ,N,49
NJ002130,NJ102,NJ,N,69
NJ001130,NJ101,NJ,N,49
NJ100130,NJ100,NJ,N,53
NJ045130,NJ145,NJ,N,45
NJ044130,NJ144,NJ,N,54
NJ043130,NJ143,NJ,N,49
NJ042130,NJ142,NJ,N,97
NJ040130,NJ140,NJ,N,53
NJ039130,NJ139,NJ,N,53
NJ038130,NJ138,NJ,N,53
NJ037130,NJ137,NJ,N,28
NJ036130,NJ136,NJ,N,93
NJ034130,NJ134,NJ,N,51
NJ033130,NJ133,NJ,N,53
NJ032130,NJ132,NJ,N,45
NJ031130,NJ131,NJ,N,63
NJ030130,NJ130,NJ,N,45
NJ029130,NJ129,NJ,N,60
NJ028130,NJ128,NJ,N,53
NJ027130,NJ127,NJ,N,61
NJ025130,NJ125,NJ,N,53
NJ024130,NJ124,NJ,N,45
NJ023130,NJ123,NJ,N,69
NJ022130,NJ122,NJ,N,47
NJ020130,NJ120,NJ,N,45
NJ019130,NJ119,NJ,N,93
NJ018130,NJ118,NJ,N,77
NJ017130,NJ117,NJ,N,57
NJ016130,NJ116,NJ,N,61
NJ015130,NJ115,NJ,N,52
NJ014130,NJ114,NJ,N,53
NJ013130,NJ113,NJ,N,57
NJ012130,NJ112,NJ,N,53
NJ011130,NJ111,NJ,N,49
NJ010130,NJ110,NJ,N,45
NJ009130,NJ109,NJ,N,57
NJ008130,NJ108,NJ,N,53
NJ007130,NJ107,NJ,N,46
NJ006130,NJ106,NJ,N,57
NJ004140,NJ304,NJ,O1,9.333
NJ009140,NJ309,NJ,O1,4
NJ010140,NJ310,NJ,O1,8
NJ013140,NJ313,NJ,O1,6.333
NJ021140,NJ321,NJ,O1,6
NJ023140,NJ323,NJ,O1,6
NJ026140,NJ326,NJ,O1,2.667
NJ027140,NJ327,NJ,O1,1.333
NJ036140,NJ336,NJ,O1,4
NJ039140,NJ339,NJ,O1,19.333
NJ040140,NJ340,NJ,O1,8
NJ041140,NJ341,NJ,O1,9.333
NJ051140,NJ351,NJ,O1,0
NJ054140,NJ354,NJ,O1,12
NJ061140,NJ361,NJ,O1,40
NJ072140,NJ372,NJ,O1,2
NJ076140,NJ376,NJ,O1,4
NJ088140,NJ388,NJ,O1,0
NJ096140,NJ396,NJ,O1,24
NJ004240,NJ404,NJ,O1,10.333
NJ009240,NJ409,NJ,O1,8
NJ010240,NJ410,NJ,O1,0
NJ013240,NJ413,NJ,O1,0
NJ021240,NJ421,NJ,O1,0
NJ023240,NJ423,NJ,O1,0
NJ026240,NJ426,NJ,O1,5
NJ027240,NJ427,NJ,O1,0
NJ036240,NJ436,NJ,O1,24
NJ039240,NJ439,NJ,O1,18
NJ040240,NJ440,NJ,O1,48
NJ041240,NJ441,NJ,O1,44
NJ051240,NJ451,NJ,O1,15.333
NJ054240,NJ454,NJ,O1,4
NJ076240,NJ476,NJ,O1,6
NJ088240,NJ488,NJ,O1,0
NJ096240,NJ496,NJ,O1,28
NJ023150,NJ523,NJ,O1,2.667
NJ027150,NJ527,NJ,O1,0
NJ027250,NJ627,NJ,O1,0
NJ004140,NJ304,NJ,V2,4
NJ009140,NJ309,NJ,V2,0
NJ010140,NJ310,NJ,V2,5.333
NJ013140,NJ313,NJ,V2,2.333
NJ021140,NJ321,NJ,V2,7.333
NJ023140,NJ323,NJ,V2,6
NJ026140,NJ326,NJ,V2,0
NJ027140,NJ327,NJ,V2,8
NJ036140,NJ336,NJ,V2,4
NJ039140,NJ339,NJ,V2,0
NJ040140,NJ340,NJ,V2,0
NJ041140,NJ341,NJ,V2,0
NJ051140,NJ351,NJ,V2,0
NJ054140,NJ354,NJ,V2,0
NJ061140,NJ361,NJ,V2,0
NJ072140,NJ372,NJ,V2,0
NJ076140,NJ376,NJ,V2,0
NJ088140,NJ388,NJ,V2,4
NJ096140,NJ396,NJ,V2,0
NJ004240,NJ404,NJ,V2,6.333
NJ009240,NJ409,NJ,V2,4
NJ010240,NJ410,NJ,V2,0
NJ013240,NJ413,NJ,V2,0
NJ021240,NJ421,NJ,V2,5
NJ023240,NJ423,NJ,V2,0
NJ026240,NJ426,NJ,V2,0
NJ027240,NJ427,NJ,V2,0
NJ036240,NJ436,NJ,V2,0
NJ039240,NJ439,NJ,V2,0
NJ040240,NJ440,NJ,V2,4
NJ041240,NJ441,NJ,V2,0
NJ051240,NJ451,NJ,V2,1.333
NJ054240,NJ454,NJ,V2,10
NJ076240,NJ476,NJ,V2,0
NJ088240,NJ488,NJ,V2,0
NJ096240,NJ496,NJ,V2,0
NJ023150,NJ523,NJ,V2,0
NJ027150,NJ527,NJ,V2,0
NJ027250,NJ627,NJ,V2,0
NJ004140,NJ304,NJ,I3,8.667
NJ009140,NJ309,NJ,I3,0
NJ010140,NJ310,NJ,I3,0
NJ013140,NJ313,NJ,I3,0
NJ021140,NJ321,NJ,I3,0
NJ023140,NJ323,NJ,I3,0
NJ026140,NJ326,NJ,I3,0
NJ027140,NJ327,NJ,I3,1.333
NJ036140,NJ336,NJ,I3,0
NJ039140,NJ339,NJ,I3,19
NJ040140,NJ340,NJ,I3,0
NJ041140,NJ341,NJ,I3,25.333
NJ051140,NJ351,NJ,I3,4
NJ054140,NJ354,NJ,I3,10
NJ061140,NJ361,NJ,I3,2
NJ072140,NJ372,NJ,I3,0
NJ076140,NJ376,NJ,I3,0
NJ088140,NJ388,NJ,I3,0
NJ096140,NJ396,NJ,I3,2
NJ004240,NJ404,NJ,I3,1
NJ009240,NJ409,NJ,I3,0
NJ010240,NJ410,NJ,I3,0
NJ013240,NJ413,NJ,I3,0
NJ021240,NJ421,NJ,I3,0
NJ023240,NJ423,NJ,I3,0
NJ026240,NJ426,NJ,I3,6
NJ027240,NJ427,NJ,I3,0
NJ036240,NJ436,NJ,I3,0
NJ039240,NJ439,NJ,I3,6
NJ040240,NJ440,NJ,I3,0
NJ041240,NJ441,NJ,I3,0
NJ051240,NJ451,NJ,I3,7.667
NJ054240,NJ454,NJ,I3,0
NJ076240,NJ476,NJ,I3,4
NJ088240,NJ488,NJ,I3,0
NJ096240,NJ496,NJ,I3,2
NJ023150,NJ523,NJ,I3,1.333
NJ027150,NJ527,NJ,I3,0
NJ027250,NJ627,NJ,I3,0
NJ004140,NJ304,NJ,V1,2.667
NJ009140,NJ309,NJ,V1,0
NJ010140,NJ310,NJ,V1,0
NJ013140,NJ313,NJ,V1,0
NJ021140,NJ321,NJ,V1,0
NJ023140,NJ323,NJ,V1,2
NJ026140,NJ326,NJ,V1,9.333
NJ027140,NJ327,NJ,V1,6.667
NJ036140,NJ336,NJ,V1,2
NJ039140,NJ339,NJ,V1,3.333
NJ040140,NJ340,NJ,V1,0
NJ041140,NJ341,NJ,V1,0
NJ051140,NJ351,NJ,V1,4
NJ054140,NJ354,NJ,V1,4
NJ061140,NJ361,NJ,V1,6
NJ072140,NJ372,NJ,V1,0
NJ076140,NJ376,NJ,V1,0
NJ088140,NJ388,NJ,V1,0
NJ096140,NJ396,NJ,V1,0
NJ004240,NJ404,NJ,V1,0
NJ009240,NJ409,NJ,V1,0
NJ010240,NJ410,NJ,V1,0
NJ013240,NJ413,NJ,V1,0
NJ021240,NJ421,NJ,V1,0
NJ023240,NJ423,NJ,V1,0
NJ026240,NJ426,NJ,V1,2.333
NJ027240,NJ427,NJ,V1,2
NJ036240,NJ436,NJ,V1,0
NJ039240,NJ439,NJ,V1,0
NJ040240,NJ440,NJ,V1,8
NJ041240,NJ441,NJ,V1,0
NJ051240,NJ451,NJ,V1,6.333
NJ054240,NJ454,NJ,V1,0
NJ076240,NJ476,NJ,V1,0
NJ088240,NJ488,NJ,V1,0
NJ096240,NJ496,NJ,V1,0
NJ023150,NJ523,NJ,V1,0
NJ027150,NJ527,NJ,V1,4.667
NJ027250,NJ627,NJ,V1,4
NJ004140,NJ304,NJ,I2,0
NJ009140,NJ309,NJ,I2,24
NJ010140,NJ310,NJ,I2,29.333
NJ013140,NJ313,NJ,I2,62.333
NJ021140,NJ321,NJ,I2,53.333
NJ023140,NJ323,NJ,I2,62
NJ026140,NJ326,NJ,I2,53.333
NJ027140,NJ327,NJ,I2,49.667
NJ036140,NJ336,NJ,I2,56
NJ039140,NJ339,NJ,I2,0
NJ040140,NJ340,NJ,I2,44
NJ041140,NJ341,NJ,I2,103
NJ051140,NJ351,NJ,I2,40
NJ054140,NJ354,NJ,I2,48
NJ061140,NJ361,NJ,I2,0
NJ072140,NJ372,NJ,I2,0
NJ076140,NJ376,NJ,I2,0
NJ088140,NJ388,NJ,I2,52
NJ096140,NJ396,NJ,I2,28
NJ004240,NJ404,NJ,I2,23.333
NJ009240,NJ409,NJ,I2,46
NJ010240,NJ410,NJ,I2,60
NJ013240,NJ413,NJ,I2,56
NJ021240,NJ421,NJ,I2,49
NJ023240,NJ423,NJ,I2,0
NJ026240,NJ426,NJ,I2,30.333
NJ027240,NJ427,NJ,I2,0
NJ036240,NJ436,NJ,I2,0
NJ039240,NJ439,NJ,I2,0
NJ040240,NJ440,NJ,I2,0
NJ041240,NJ441,NJ,I2,40
NJ051240,NJ451,NJ,I2,0
NJ054240,NJ454,NJ,I2,54
NJ076240,NJ476,NJ,I2,72
NJ088240,NJ488,NJ,I2,50
NJ096240,NJ496,NJ,I2,28
NJ023150,NJ523,NJ,I2,47.333
NJ027150,NJ527,NJ,I2,85.667
NJ027250,NJ627,NJ,I2,0
NJ004140,NJ304,NJ,O2,0
NJ009140,NJ309,NJ,O2,0
NJ010140,NJ310,NJ,O2,0
NJ013140,NJ313,NJ,O2,0
NJ021140,NJ321,NJ,O2,0
NJ023140,NJ323,NJ,O2,0
NJ026140,NJ326,NJ,O2,0
NJ027140,NJ327,NJ,O2,17.333
NJ036140,NJ336,NJ,O2,6
NJ039140,NJ339,NJ,O2,0
NJ040140,NJ340,NJ,O2,0
NJ041140,NJ341,NJ,O2,0
NJ051140,NJ351,NJ,O2,0
NJ054140,NJ354,NJ,O2,0
NJ061140,NJ361,NJ,O2,0
NJ072140,NJ372,NJ,O2,0
NJ076140,NJ376,NJ,O2,0
NJ088140,NJ388,NJ,O2,0
NJ096140,NJ396,NJ,O2,2
NJ004240,NJ404,NJ,O2,0
NJ009240,NJ409,NJ,O2,0
NJ010240,NJ410,NJ,O2,4
NJ013240,NJ413,NJ,O2,0
NJ021240,NJ421,NJ,O2,11
NJ023240,NJ423,NJ,O2,0
NJ026240,NJ426,NJ,O2,0
NJ027240,NJ427,NJ,O2,6
NJ036240,NJ436,NJ,O2,0
NJ039240,NJ439,NJ,O2,4
NJ040240,NJ440,NJ,O2,0
NJ041240,NJ441,NJ,O2,16
NJ051240,NJ451,NJ,O2,0
NJ054240,NJ454,NJ,O2,0
NJ076240,NJ476,NJ,O2,0
NJ088240,NJ488,NJ,O2,0
NJ096240,NJ496,NJ,O2,2
NJ023150,NJ523,NJ,O2,15.333
NJ027150,NJ527,NJ,O2,0
NJ027250,NJ627,NJ,O2,8
