LinkID,SampleID,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,Arsenic,Se,Br,Rb,Sr,Y,Zr,Mo,Pd,Ag,Cd,Indium,Sn,Sb,Ba,La,Hg,Pb,datestarted,dateended,Al_flag,Si_flag,P_flag,S_flag,Cl_flag,K_flag,Ca_flag,Ti_flag,V_flag,Cr_flag,Mn_flag,Fe_flag,Co_flag,Ni_flag,Cu_flag,Zn_flag,Ga_flag,Ge_flag,Arsenic_flag,Se_flag,Br_flag,Rb_flag,Sr_flag,Y_flag,Zr_flag,Mo_flag,Pd_flag,Ag_flag,Cd_flag,Indium_flag,Sn_flag,Sb_flag,Ba_flag,La_flag,Hg_flag,Pb_flag
TX051130,20392,0.196479,0.975749,0,0.440865,0.176747,0.378186,0.590599,0.0249029,0.00122404,0.00525493,0.00379874,0.169361,0.000422083,0.00278575,0.00755528,0.0331862,0,0,0.00230035,0,0.00278575,0,0.00225814,0.000379874,0.0203338,0,0,0.00118183,0,0.00111852,0.00153005,0.00184661,0.0316562,0.0035877,0,0,"2000-04-19 00:00:00","2000-04-21 00:00:00",,,ND,,,,,,,,,,<DL,,,,ND,ND,,ND,,ND,,<DL,,ND,ND,<DL,ND,<DL,<DL,<DL,<DL,<DL,ND,ND
NJ039130,20393,0.0620655,0.734722,0,0.843418,0.146524,0.117803,0.328191,0.015493,3.50257e-05,0.000653813,0.0037711,0.176179,0,0.00396958,0.29083,0.0350957,0,0,0.00053706,0.000618787,0.0024985,0.000385282,0.00162286,0.000583761,0.0238058,0,0,0.00080559,0,0,0.00646807,0.00177463,0.0153296,0.0015061,0,0.00535893,"2000-04-26 00:00:00","2000-04-28 00:00:00",,,ND,,,,,,<DL,<DL,,,ND,,,,ND,ND,<DL,<DL,,<DL,,<DL,,ND,ND,<DL,ND,ND,<DL,<DL,<DL,<DL,ND,
NJ039140,20394,0.197577,0.432448,0.0114828,0.840865,0.327142,0.149401,0.427914,0.0372937,0,0.00141693,0.00489692,0.258789,0,0.00445484,0.237591,0.0395381,0,0,0.000714134,0.000340064,0.00291321,0,0.00164364,0,0.00822955,0,0.000113355,0,0,7.93483e-05,0.00355934,0,0.0200524,0.00927241,0,0.00954446,"2000-04-26 00:00:00","2000-04-28 00:00:00",,,,,,,,,ND,,,,ND,,,,ND,ND,,<DL,,ND,,ND,,ND,<DL,ND,ND,<DL,<DL,ND,<DL,<DL,ND,
NJ044130,20396,0.00715989,0.184694,0,1.51233,0.416761,0.323934,0.0868302,0.0101342,0.00225471,0.00166704,0.000551684,0.100011,0.00201484,0.00161907,0,3.36167,0.00280639,0.00280639,0.000515704,0.000707594,0.00447343,0.000479725,0.000599656,0,0.00019189,0.00019189,0,0.00213478,0.000755567,0,0.00280639,0,0.00423357,0,0,0.00352598,"2000-05-09 00:00:00","2000-05-11 00:00:00",,,ND,,,,,,,,<DL,,<DL,,ND,,,,<DL,,,,,ND,<DL,<DL,ND,<DL,<DL,ND,<DL,ND,<DL,ND,ND,
NJ040130,20397,0.0219043,0.181529,0,0.98997,0.13341,0.0875261,0.184836,0.0119271,0.00955535,0.000342077,0.00319272,0.0940711,0,0.00335235,0.00970358,0.0259978,0.000148233,0.000148233,0.000524518,0.000456102,0.00394529,0.000376285,0.000672751,0,0.0026682,0.000456102,0,0.000524518,0,0,0.0062486,0,0.0246067,0.010878,0,0.00466365,"2000-05-03 00:00:00","2000-05-05 00:00:00",,,ND,,,,,,,<DL,,,ND,,,,<DL,<DL,<DL,<DL,,<DL,,ND,,<DL,ND,<DL,ND,ND,<DL,ND,<DL,<DL,ND,
NJ041140,20398,0.2008,0.5539,0.0083,0.8568,0.3935,0.3224,0.6141,0.053,0.0099,0.0066,0.005,0.3179,0,0.0088,0.0149,0.0534,0,0,0.0005,0.0004,0.0051,0.0004,0.0026,0.0005,0.0253,0,0.0009,0.0013,0,0,0.011,0.0013,0.0127,0.0077,0,0.0067,"2000-05-03 00:00:00","2000-05-05 00:00:00",,,,,,,,,,,,,ND,,,,ND,ND,<DL,<DL,,<DL,,<DL,,ND,<DL,<DL,ND,ND,<DL,<DL,<DL,<DL,ND,
NJ025230,20399,0.277376,0.736731,0,1.69545,0.29207,0.314789,0.529659,0.0676259,0.00432906,0.00406909,0.00891808,0.38385,0.000259969,0.00510896,0.037526,0.072701,0.00137897,0.000666878,0.002611,0.000859029,0.00556108,0.000406909,0.00227191,0.000180848,0.0507279,0,0,0.0030179,0,0.000180848,0.00290487,0.00212497,0.0245388,0.00514287,0.00126594,0.01466,"2000-05-09 00:00:00","2000-05-11 00:00:00",,,ND,,,,,,,,,,<DL,,,,<DL,<DL,,,,,,<DL,,ND,ND,<DL,ND,<DL,<DL,<DL,<DL,<DL,<DL,
NJ028230,20400,0.051,0.4429,0,1.596,0.0632,0.0874,0.1438,0.0137,0.0044,0.0037,0.0044,0.1664,0,0.0072,0.004,0.0308,0,0.0005,0.0014,0.0014,0.004,0,0.0008,0.0004,0.0048,0,0.0015,0.0008,0.0001,0.0001,0.0061,0.0032,0.0206,0.0041,0.0001,0.0052,"2000-05-16 00:00:00","2000-05-18 00:00:00",,,ND,,,,,,,,,,ND,,,,ND,<DL,,,,ND,,<DL,,ND,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,
NJ026240,20401,0.0306822,0.233101,0,1.38748,0.0249792,0.0922203,0.147789,0.0173638,0.00340784,0.00271236,0.00470607,0.142921,0.00111276,0.00271236,0.0102931,0.0271584,0.00141414,0.000301374,0.00202848,0.00129823,0.00302533,0,0.000799799,0.000683886,0.00302533,0.000150687,0.000417287,0.00161119,0,0.000846164,0.00267759,0,0.022916,0,0.000950486,0.00485675,"2000-05-16 00:00:00","2000-05-18 00:00:00",,,ND,,,,,,,,,,<DL,,,,<DL,<DL,,,,ND,,,,<DL,<DL,<DL,ND,<DL,<DL,ND,<DL,ND,<DL,
NJ040140,20404,0.105285,0.501065,0,1.18028,0.295732,0.214837,0.525156,0.0368339,0.00889627,0.00474099,0.00492887,0.286228,0,0.00915045,0.0144109,0.0463159,0.000287333,0.000552563,0.00153613,0.0013151,0.00575771,0,0.00226551,0.000254179,0.0070065,0.000806743,0,0,0,0,0.00813373,0.000983563,0.0234508,0,0.00087305,0.00889627,"2000-05-03 00:00:00","2000-05-05 00:00:00",,,ND,,,,,,,,,,ND,,,,<DL,<DL,,,,ND,,<DL,,<DL,ND,ND,ND,ND,<DL,<DL,<DL,ND,<DL,
CA022230,20405,0.000634218,0.0585546,0,1.02552,0.00613569,0.0548525,0.0309587,0.00272861,0.0030236,0.00120944,0.00262537,0.0546608,0,0.0030236,0.00247788,0.0235988,0.00156342,0.000678466,0.000294985,0.000103245,0.00442478,0,0.000235988,0.00019174,0,0,0.00393805,0.00209439,0.000634218,0.00120944,0.00768437,0.00359882,0.0357227,0.00914454,0.0010177,0.00287611,"2000-05-31 00:00:00","2000-06-02 00:00:00",<DL,,ND,,<DL,,,,,,,,ND,,,,<DL,<DL,<DL,<DL,,ND,<DL,<DL,ND,ND,,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,
CA046130,20409,0.0289718,0.221356,0,1.04181,0.0347571,0.0702825,0.180452,0.0204746,0.00327684,0.00152542,0.00380791,0.15435,0,0.00275706,0.00831638,0.0400452,0,0.000293785,0.000564972,0.000666667,0.00309604,0.00040678,0.00175141,0,0.0019435,0,0.00115254,0.00137853,0,0.00040678,0.00663277,0.0039548,0.0207345,0,0,0.00462147,"2000-05-24 00:00:00","2000-05-26 00:00:00",,,ND,,,,,,,,,,ND,,,,ND,<DL,<DL,<DL,,,,ND,,ND,<DL,<DL,ND,<DL,<DL,<DL,<DL,ND,ND,
CA043130,20412,0.0218,0.0668,0,0.3428,0.0326,0.0342,0.0579,0.0053,0.0018,0.0001,0.0004,0.0491,0,0.0016,0.0042,0.0119,0,0.0003,0,0.0004,0.0019,0.0003,0.0018,0.0003,0.001,0,0.0017,0,0,0.0004,0.0046,0.0003,0.0168,0.0106,0,0.0013,"2000-05-16 00:00:00","2000-05-18 00:00:00",,,ND,,,,,,,<DL,<DL,,ND,,,<DL,ND,<DL,ND,<DL,,<DL,,<DL,,ND,<DL,ND,ND,<DL,<DL,<DL,<DL,<DL,ND,<DL
TX058130,20417,0.0601654,0.25719,0.00494554,0.564589,0.169054,0.155154,0.464385,0.0138669,0.00383576,0.00202562,0.00196098,0.0899895,0.000387886,0.00334013,0.00355562,0.0883517,0,0,0.00238119,0.00014007,0.00305999,0.000387886,0.000991264,0,0.00714356,0,0.00138992,0.00369569,0,0,0.00341555,0.0033078,0.0292961,0,0,0.00248893,"2000-05-10 00:00:00","2000-05-12 00:00:00",,,,,,,,,,,,,<DL,,,,ND,ND,,<DL,,<DL,,ND,,ND,<DL,<DL,ND,ND,<DL,<DL,<DL,ND,ND,
TX073130,20418,0.180631,0.565693,0.00737567,0.634959,0.14336,0.192755,0.630581,0.0418292,0.00099914,0.00504061,0.00299742,0.170415,0.00103282,0.00945254,0.0308948,0.0403473,0,0,0.00107772,0.000179621,0.00399656,0.000291884,0.00207686,0,0.0291884,0,0,0.003671,0,0.000224526,0.0069603,0.00177375,0.0218913,0.00992404,0,0.0187816,"2000-06-05 00:00:00","2000-06-07 00:00:00",,,,,,,,,,,,,<DL,,,,ND,ND,,<DL,,<DL,,ND,,ND,ND,<DL,ND,<DL,<DL,<DL,<DL,<DL,ND,
TX059130,20419,0.0139492,0.173277,0,0.897497,0.0816879,0.133582,0.299054,0.0105594,0.00633343,0.000590972,0.00198477,0.0940537,0,0.00334512,0.00456052,0.0139492,0.00118194,0.000223008,0.00118194,0.000289911,0.00412565,0.000289911,0.00110389,0.00081398,0.0015053,7.80529e-05,0.00107044,0.000334512,0,0,0.00529644,0.00228583,0.0167814,0,0.000256459,0.00169486,"2000-05-10 00:00:00","2000-05-12 00:00:00",,,ND,,,,,,,<DL,,,ND,,,<DL,<DL,<DL,,<DL,,<DL,,,,<DL,<DL,<DL,ND,ND,<DL,<DL,<DL,ND,<DL,<DL
TX063130,20421,0.0356071,0.305949,0.023021,0.383905,0.152808,0.0879699,0.514535,0.0170883,0.00230654,0.00146376,0.00186297,0.0914519,0.000332673,0.00343763,0.00567763,0.0484483,0.000510099,0.000221782,0.000731882,3.32673e-05,0.0215572,0.000177426,0.00146376,0,0.00714139,0,0.00128634,0.000365941,0,0,0.00577743,0.00175208,0.0175984,0.0075406,0,0.00160792,"2000-05-15 00:00:00","2000-05-17 00:00:00",,,,,,,,,,,,,<DL,,,,<DL,<DL,,<DL,,<DL,,ND,,ND,<DL,<DL,ND,ND,<DL,<DL,<DL,<DL,ND,<DL
TX020230,20425,0.1278,0.245695,0.000990531,0.284455,0.0357775,0.0482884,0.0843458,0.00966844,0.0014535,0.000710598,0.00149656,0.0827847,0.000570632,0.000958231,0.00256246,0.0106913,0,0.000107666,0,7.53665e-05,0.000355299,0,0.000570632,0.000538332,0,0.000742898,0,0.00220716,0,0,0.00170113,0.0014212,0.017485,0,0,0.00128123,"2000-06-21 00:00:00","2000-06-23 00:00:00",,,<DL,,,,,,,<DL,,,<DL,<DL,,<DL,ND,<DL,ND,<DL,<DL,ND,,<DL,ND,<DL,ND,<DL,ND,ND,<DL,<DL,<DL,ND,ND,<DL
CA047130,20429,0.0549345,0.289956,0,1.36354,0.039738,0.0951419,0.225655,0.0330022,0.0041048,0.00216157,0.0034607,0.20131,0,0.00371179,0.0060917,0.0522707,0.000251092,0.000141921,0.00010917,0.00100437,0.00587336,0.00010917,0.00255458,0.000327511,0.0132969,0,3.27511e-05,0,0,0.00158297,0.00742358,0.000895197,0.0222598,0,0,0.00631004,"2000-05-30 00:00:00","2000-06-01 00:00:00",,,ND,,,,,,,,,,ND,,,,<DL,<DL,<DL,,,<DL,,<DL,,ND,<DL,ND,ND,<DL,<DL,<DL,<DL,ND,ND,
CA049130,20433,0.0131277,0.140745,0,1.12872,0.0834787,0.148404,0.155638,0.0170957,0.00923404,0.00182979,0.00761702,0.177021,0,0.0041383,0.00561702,0.103883,0.000670213,0.000776596,0,0.000489362,0.00926596,0.000170213,0.00337234,0,0.00182979,0,0,7.44681e-05,0,0,0.00448936,0.0017234,0.0221489,0.00807447,0.000670213,0.004,"2000-06-12 00:00:00","2000-06-14 00:00:00",,,ND,,,,,,,,,,ND,,,,<DL,<DL,ND,<DL,,<DL,,ND,,ND,ND,<DL,ND,ND,<DL,<DL,<DL,<DL,<DL,
CA048130,20435,0.0200584,0.178559,0,1.08653,0.0160917,0.102382,0.130576,0.0229127,0.00856276,0.00119115,0.00325879,0.160692,0,0.00348354,0.00411282,0.0572536,0.000595573,0.000629284,0.000179795,0.00151702,0.00456231,0,0.00304529,0,0,0.00103382,0.00274188,0,0,0.000854029,0.00775368,0.00767502,0.0337117,0.0101247,0.0004832,0.00611305,"2000-06-12 00:00:00","2000-06-14 00:00:00",,,ND,,<DL,,,,,,,,ND,,,,<DL,<DL,<DL,,,ND,,ND,ND,<DL,,ND,ND,<DL,<DL,,,<DL,<DL,
CA024230,20438,0.133074,0.487125,0,0.713873,0.0620089,0.158491,0.321643,0.0345061,0.00296337,0.00149834,0.00472808,0.293785,0,0.00321865,0.0072919,0.0337292,0,0,0,0.000554939,0.00614872,0.000588235,0.00253052,0,0.00245283,0,0.00223085,0.000765816,0.000255272,0,0.00890122,0.00369589,0.0360044,0,0,0.00384018,"2000-06-05 00:00:00","2000-06-07 00:00:00",,,ND,,,,,,,,,,ND,,,,ND,ND,ND,<DL,,,,ND,,ND,<DL,<DL,<DL,ND,<DL,<DL,,ND,ND,
CA023230,20439,0.0161827,0.0887548,0,0.345188,0.0146819,0.0323763,0.0683632,0.0100489,0.00190321,0.0011093,0.000750408,0.0921262,0,0.00121805,0.00549211,0.0191626,0.000435019,0,0,0,0.00104405,0,0,0,0.00154432,0,0.0005764,0,0,0.002795,0.00232735,0.00176183,0.0190212,0,0,0.00290375,"2000-06-07 00:00:00","2000-06-09 00:00:00",,,ND,,<DL,,,,,,<DL,,ND,,,<DL,<DL,ND,ND,ND,,ND,ND,ND,,ND,<DL,ND,ND,,<DL,<DL,<DL,ND,ND,
TX064130,20441,0.112632,0.528349,0.0203037,0.751092,0.136133,0.156712,0.995641,0.0185431,0.00521726,0.00117913,0.00340818,0.149669,0.000743016,0.00303667,0.00452271,0.0225974,0,0.000113068,0,0.000113068,0.00730094,0,0.00213213,0,0.00869006,0,0,0.00293976,0.00164756,0,0.00426427,0.00155064,0.0288969,0,0.000161525,0.00730094,"2000-05-17 00:00:00","2000-05-19 00:00:00",,,,,,,,,,,,,<DL,,,,ND,<DL,ND,<DL,,ND,,ND,,ND,ND,<DL,<DL,ND,<DL,<DL,<DL,ND,<DL,
TX076130,20443,0.181888,0.390478,0.00341775,0.366233,0.183063,0.158285,0.300335,0.0208696,0.000245651,0.00274488,0.00232834,0.0934328,0,0.0105416,0.0126564,0.02527,0,0.000106805,0.00151663,0,0.00194385,0.00113213,0.00165547,0,0.0258681,0,0,0.000736952,0.000875799,0.000213609,0.00144186,0,0.0290402,0,0.000245651,0.00327891,"2000-06-12 00:00:00","2000-06-14 00:00:00",,,,,,,,,<DL,,,,ND,,,,ND,<DL,,ND,,,,ND,,ND,ND,<DL,<DL,<DL,<DL,ND,<DL,ND,<DL,
NJ048130,20448,0.0729,0.2017,0,1.08,0.1118,0.1051,0.1484,0.0189,0.0024,0.0009,0.0029,0.0964,0,0.0037,0.0072,0.0378,0,0.0006,0.0008,0.0003,0.0016,0.0001,0.0008,0,0.0104,0,0,0.0014,0.0006,0.0005,0.0033,0.0011,0.0098,0,0.0011,0.0039,"2000-05-23 00:00:00","2000-05-25 00:00:00",,,ND,,,,,,,<DL,,,ND,,,,ND,<DL,,<DL,,<DL,,ND,,ND,ND,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,
NJ049130,20451,0.134562,4.49209,0,1.0814,0.259193,0.190573,0.639224,0.0465053,0.0052999,0.0174506,0.00824554,0.998167,0.00161787,0.0852783,0.0166808,0.126751,0.00113809,0.000702935,0.00180755,0.00143934,0.00390519,0.00136124,0.00209765,0,0.0472752,0,0.000368204,0.00121619,0.000814512,0,0.00482012,0.000702935,0.0127421,0,0.000769881,0.00909352,"2000-05-30 00:00:00","2000-06-01 00:00:00",,,ND,,,,,,,,,,<DL,,,,<DL,<DL,,,,,,ND,,ND,<DL,<DL,<DL,ND,<DL,<DL,<DL,ND,<DL,
NJ057130,20453,0.13128,0.219241,0,0.447717,0.116767,0.0837051,0.169213,0.0290598,0.00105552,0.00210005,0.00282572,0.158548,3.2985e-05,0.00246288,0.0222759,0.0279713,0.00119846,0.00028587,0.000582736,0.000582736,0.00206706,0,0.00108851,0,0.109433,0,0,0.00272676,0.00134139,0,0.00206706,0.00184716,0.0218471,0,0,0.008818,"2000-06-06 00:00:00","2000-06-08 00:00:00",,,ND,,,,,,,,,,<DL,,,,<DL,<DL,<DL,<DL,,ND,,ND,,ND,ND,<DL,<DL,ND,<DL,<DL,<DL,ND,ND,
NJ060130,20458,0.0658707,0.300518,0,1.02996,0.0749381,0.0947849,0.155328,0.041631,0.00308628,0.000518135,0.00446047,0.14688,0.000630773,0.00315386,0.00795224,0.0420816,0.00103627,0,0,0,0.00241045,0.000630773,0.00145303,0.000146429,0.00772697,0,0.00200496,0.00200496,0.000180221,0.00279342,0.000743411,0.0020838,0.028137,0.00565443,0,0.00751296,"2000-06-20 00:00:00","2000-06-22 00:00:00",,,ND,,,,,,,<DL,,,<DL,,,,<DL,ND,ND,ND,,,,<DL,,ND,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,ND,
TX025230,20467,0.0821951,0.267841,0.0066879,0.483979,0.0789107,0.0983999,0.190123,0.0124111,0.00225459,0.00104058,0.00225459,0.0850241,0.000140912,0.0027532,0.00282908,0.0193483,0,0.000607006,0.0016801,0.000715399,0.00118149,0.000325182,0.00104058,0,0.00231963,0.000140912,0,0.00150668,0.000108394,0,0.000639524,0.00231963,0.017278,0,0.00118149,0.00186437,"2000-07-17 00:00:00","2000-07-19 00:00:00",,,,,,,,,,<DL,,,<DL,,,<DL,ND,<DL,,,,<DL,,ND,,<DL,ND,<DL,<DL,ND,<DL,<DL,<DL,ND,<DL,<DL
TX029230,20472,0.208217,0.308506,0.00180778,0.710521,0.121487,0.113417,0.369303,0.0184974,0.00227048,0.0017755,0.00114062,0.0666833,0.00092541,0.00195843,0.0104808,0.0394483,0,0.000279775,0.00092541,0.000494987,0.00521888,3.22817e-05,0.001528,0,0.0249968,0,7.53241e-05,0.00163561,0,0.000247493,0.00387381,0.00191538,0.0163346,0,0,0.00074248,"2000-07-26 00:00:00","2000-07-28 00:00:00",,,<DL,,,,,,,,<DL,,<DL,,,,ND,<DL,,<DL,,<DL,,ND,,ND,<DL,<DL,ND,<DL,<DL,<DL,<DL,ND,ND,<DL
TX035230,20474,0.0625304,0.284676,0,0.547824,0.0560064,0.0672186,0.214518,0.0128405,0.00177035,0.00115838,0.00213097,0.061995,0.000174849,0.00177035,0.00555146,0.0205229,0,0.000218561,0.000546404,0.000546404,0.00133323,0.000469907,0.000754037,7.64965e-05,0.00713603,0,0.000437123,0.000688469,0,0.000109281,0.00537661,0.000863318,0.0213862,0,0.000360626,0.00296151,"2000-08-02 00:00:00","2000-08-04 00:00:00",,,ND,,,,,,,,,,<DL,,,<DL,ND,<DL,<DL,<DL,,,,<DL,,ND,<DL,<DL,ND,<DL,<DL,<DL,<DL,ND,<DL,
TX032230,20476,0.148477,0.846444,0,0.747389,0.101327,0.122619,0.531556,0.0425933,0.00340955,0.00423326,0.00543234,0.25556,0.0020645,0.0099784,0.00753854,0.132628,0,0.000552618,0.00182468,7.29873e-05,0.00743427,0,0.0020645,0,0.00416027,0,0.000479631,0.000854994,0.000688166,0,0.00505697,0.00161615,0.0212601,0,0.000239815,0.00312802,"2000-07-31 00:00:00","2000-08-02 00:00:00",,,ND,,,,,,,,,,<DL,,,,ND,<DL,,<DL,,ND,,ND,,ND,<DL,<DL,<DL,ND,<DL,<DL,<DL,ND,<DL,
CA027230,20477,0.0067604,0.106085,0,1.03048,0.0204162,0.0675928,0.0657368,0.0109899,0.00341957,0,0.00163105,0.111845,0,0.0015973,0.00530934,0.0182677,0.000292463,0.000112486,0.000224972,0,0.00345332,0,0.00107987,0,0,0,0.0012261,0.000404949,0.00177728,0,0.0075703,0.00148481,0.0128009,0,0,0.00296963,"2000-06-19 00:00:00","2000-06-21 00:00:00",,,ND,,,,,,,ND,,,ND,,,<DL,<DL,<DL,<DL,ND,,ND,,ND,ND,ND,<DL,<DL,<DL,ND,<DL,<DL,<DL,ND,ND,
CA025230,20479,0.152135,0.446227,0,1.25249,0.0148595,0.105742,0.273291,0.0216198,0.00409383,7.74508e-05,0.00382828,0.254813,0,0.00106218,0.00342996,0.0270967,0.000586413,7.74508e-05,0,0.00017703,0.0051892,0.000143837,0.00423766,7.74508e-05,0.000254481,0,0.00204691,0,0,0.00138305,0.0050343,0.00511175,0.0357823,0.00573136,0,0.00339677,"2000-06-19 00:00:00","2000-06-21 00:00:00",,,ND,,<DL,,,,,<DL,,,ND,<DL,,,<DL,<DL,ND,<DL,,<DL,,<DL,<DL,ND,<DL,ND,ND,<DL,<DL,,,<DL,ND,
CA029230,20481,0,0.435913,0,1.33953,0.0141383,0.0562642,0.0744479,0.0103199,0.00374613,0.00109391,0.00224974,0.176574,0,0.0025903,0.0045614,0.0285036,0.00105263,0.000340557,0,0.000340557,0.00469556,0.000515996,0.00183694,0.000206398,0.00109391,0,0.00245614,0.00241486,0.000577915,0,0.00425181,0,0.02258,0.0024871,0,0.00500516,"2000-06-21 00:00:00","2000-06-23 00:00:00",ND,,ND,,<DL,,,,,<DL,,,ND,,,,<DL,<DL,ND,<DL,,,,<DL,,ND,,<DL,<DL,ND,<DL,ND,<DL,<DL,ND,
CA052130,20485,0.0395,0.111,0,1.025,0.0381,0.0614,0.1412,0.0105,0.0075,0.0001,0.0021,0.0998,0,0.0026,0.0067,0.041,0,0.0006,0.0003,0.002,0.0028,0.0001,0.0016,0,0.0001,0,0.001,0,0.0019,0.0001,0.0109,0,0.0142,0,0.0007,0.0054,"2000-06-26 00:00:00","2000-06-28 00:00:00",,,ND,,,,,,,<DL,,,ND,,,,ND,<DL,<DL,,,<DL,,ND,<DL,ND,<DL,ND,,<DL,<DL,ND,<DL,ND,<DL,
CA051130,20487,0.0544289,0.293124,0,1.72727,0.038648,0.152797,0.221795,0.0201865,0.0137646,0.00165501,0.00461539,0.244639,0,0.00707459,0.0119231,0.0571096,0,0.00162005,0.00030303,0.00200466,0.00684149,0.000501166,0.00222611,0.000501166,0.00245921,0.000268065,0,0.00162005,0.0249184,0.00138695,0.0136946,0.000804196,0.0362354,0,0.000652681,0.00846154,"2000-06-26 00:00:00","2000-06-28 00:00:00",,,ND,,,,,,,,,,ND,,,,ND,,<DL,,,,,<DL,,<DL,ND,<DL,,<DL,,<DL,,ND,<DL,
CA055130,20489,0.0573,0.1351,0,0.7684,0.0271,0.3621,0.107,0.0184,0.006,0,0.003,0.1574,0,0.0023,0.0116,0.0385,0,0.0004,0.001,0.0007,0.0028,0.0001,0.0133,0,0.0003,0,0.0009,0.0021,0,0,0.0082,0.0045,0.0599,0.0164,0.0006,0.0081,"2000-07-05 00:00:00","2000-07-07 00:00:00",,,ND,,,,,,,ND,,,ND,,,,ND,<DL,,<DL,,<DL,,ND,<DL,ND,<DL,<DL,ND,ND,<DL,,,<DL,<DL,
CA054130,20492,0.0566313,0.251112,0,0.755274,0.0385335,0.118372,0.198768,0.0241989,0.00545102,0.00176759,0.00376326,0.200251,0,0.00289657,0.00651158,0.0458319,0.000342114,0,0.00165355,0.00199567,0.00387729,0,0.00301061,0.000114038,0.00304482,0.000410537,0.0018018,0.00368343,0,0,0.010081,0.00293078,0.0260805,0,0,0.00443608,"2000-07-12 00:00:00","2000-07-14 00:00:00",,,ND,,,,,,,,,,ND,,,,<DL,ND,,,,ND,,<DL,,<DL,<DL,<DL,ND,ND,<DL,<DL,<DL,ND,ND,
CA053130,20494,0.206767,0.643655,0,1.1195,0.157097,0.234792,0.453406,0.0436888,0.00748462,0.00271132,0.0076669,0.478925,0,0.0080884,0.0205286,0.0666553,0,0,0.00138984,0.00285942,0.00552518,0.00037594,0.00598086,0.00037594,0.00421508,0.00075188,0,0.00243791,0.0015835,0,0.0100706,0.00451128,0.0296992,0,0.000262019,0.00748462,"2000-07-12 00:00:00","2000-07-14 00:00:00",,,ND,,,,,,,,,,ND,,,,ND,ND,,,,<DL,,<DL,,<DL,ND,<DL,<DL,ND,<DL,,<DL,ND,<DL,
CA057130,20495,0.1703,0.8069,0.0768,1.312,0.4699,0.5316,0.9098,0.0674,0.0101,0.0029,0.0103,0.6453,0,0.0079,0.0205,0.089,0,0,0.0019,0.0006,0.1461,0.0014,0.0116,0.0005,0.0121,0,0.0013,0,0.0039,0.0001,0.0078,0.003,0.0527,0.0011,0,0.0162,"2000-07-19 00:00:00","2000-07-21 00:00:00",,,,,,,,,,,,,ND,,,,ND,ND,,<DL,,,,<DL,,ND,<DL,ND,,<DL,<DL,<DL,,<DL,ND,
CA060130,20497,0.0206419,0.161684,0,1.22554,0.0459881,0.0817213,0.147285,0.0137503,0.012805,0.000582546,0.000868323,0.0944164,0,0.00482524,0.00733128,0.0232139,0,0.000175863,0.000285777,0.000439657,0.00326445,3.29743e-05,0.00203341,0,0.00206639,0.000175863,0.000758408,0.00108815,0,0.000945263,0.00189052,0.000175863,0.0200264,0.0178501,0.000439657,0.00257199,"2000-07-24 00:00:00","2000-07-26 00:00:00",,,ND,,,,,,,<DL,<DL,,ND,,,,ND,<DL,<DL,<DL,,<DL,,ND,,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,<DL,<DL,
NJ068130,20502,0.0625032,0.170226,0.00201483,0.227294,0.0425509,0.063614,0.0952087,0.00808109,0.00129602,0.000174255,0.00165542,0.0658794,0.000217819,0.00262472,0.00582666,0.0324877,0.000718803,0,0,0.000326729,0.000283165,0.000217819,0.000141582,0.000174255,0.00279897,0,0,0.00136137,0,0,0.00315838,0.00301679,0.0165325,0,0,0.00284254,"2000-07-05 00:00:00","2000-07-07 00:00:00",,,,,,,,,,<DL,,,<DL,,,,<DL,ND,ND,<DL,<DL,<DL,<DL,<DL,,ND,ND,<DL,ND,ND,<DL,<DL,<DL,ND,ND,
NJ018230,20505,0.113315,0.279654,0.0016249,0.190926,0.0901713,0.0958799,0.148058,0.0178525,0.00268323,0.00073762,0.00366672,0.155648,0,0.00155007,0.00790001,0.0354164,0.000812451,0.000213803,0.000951423,0.000384845,0.00109039,0.000138972,0.000277944,0.000384845,0.00744034,0,0,0.000459676,0,0,0.00409432,0.000459676,0.0047678,0.00578337,0,0.00401949,"2000-07-11 00:00:00","2000-07-13 00:00:00",,,<DL,,,,,,,<DL,,,ND,,,,<DL,<DL,,<DL,,<DL,<DL,<DL,,ND,ND,<DL,ND,ND,<DL,<DL,<DL,<DL,ND,
NJ072140,20506,0.184126,0.391744,0.00732209,0.366343,0.157532,0.165164,0.297773,0.0282509,0.00420961,0.00475817,0.00412613,0.213462,0.000393533,0.00527095,0.0131058,0.0365151,0.00133563,0.000238505,0.00165761,0.000310056,0.00385185,0,0.00184841,0,0.00153836,0,0.000477009,8.34766e-05,0.00114482,0,0.00952826,0.00287398,0.0138571,0,0,0.0100768,"2000-07-11 00:00:00","2000-07-13 00:00:00",,,,,,,,,,,,,<DL,,,,<DL,<DL,,<DL,,ND,,ND,,ND,<DL,<DL,<DL,ND,<DL,<DL,<DL,ND,ND,
