LinkID,XRF_ID,Number_of_experiment,Sample_ID,Li,Be,Mg,Al,Ti,V,Cr,Mn,Co,Ni,Cu,Zn,Ga,Arsenic,Se,Rb,Sr,Ag,Cd,Cs,Ba,Tl,Pb,Bi,U,datestarted,dateended,Be_flag,Ti_flag,V_flag,Cr_flag,Mn_flag,Co_flag,Ni_flag,Cu_flag,Zn_flag,Ga_flag,Arsenic_flag,Se_flag,Rb_flag,Sr_flag,Ag_flag,Cd_flag,Cs_flag,Ba_flag,Tl_flag,Pb_flag,Bi_flag,U_flag,Li_flag,Mg_flag,Al_flag
CA047120,T3687,2,10620,0.200036,0.0368065,1984.89,20.4036,6.51102,4.87073,3.48435,2.31668,0.155761,9.77134,4.17621,22.0573,0.39367,0.316323,1.27063,0.121088,1.11486,0.292852,0.447013,0.0746799,5.23186,0.0693457,12.176,0.157361,0.0453414,"2000-05-30 00:00:00","2000-06-01 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,,<DL,<DL,,<DL,<DL,,<DL,,,
CA023220,T3689,1,10622,0.331317,0.165399,75.9074,5.16212,2.61943,0.586934,2.3047,0.615451,0.222433,3.14518,2.25337,7.01832,0.316281,0.298133,1.23557,0.150363,0.0720705,0.337539,0.435534,0.162288,2.58365,0.128068,1.41963,0.121846,0.130142,"2000-06-07 00:00:00","2000-06-09 00:00:00",<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,
CA023220,T3689,2,10622,0.111994,0.03785,1868.13,19.4746,3.03733,0.992914,3.20636,1.08676,0.0876253,3.31265,4.15779,11.8787,0.483754,0.125475,0.731075,0.0959212,0.432942,0.284134,0.225026,0.0674041,6.96336,0.0528863,3.66419,0.074663,0.0440719,"2000-06-07 00:00:00","2000-06-09 00:00:00",<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,
CA023220,T3689,3,10622,0.0627376,-0.0326651,205.894,110.283,2.67905,0.819737,2.81697,0.920843,0.0290356,2.44729,3.24525,5.59506,0.210508,0.0352575,-11.1564,0.0814034,0.457829,0.0342205,-0.0176288,0.0518493,6.056,0.0150363,2.7672,0.0305911,0.0212582,"2000-06-07 00:00:00","2000-06-09 00:00:00",<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,
CA023210,T3690,1,10624,0.26987,0.165282,75.9212,4.94545,1.98555,0.62211,5.28089,0.648121,0.171785,3.75867,6.89252,10.6815,0.276373,0.249277,0.845376,0.157153,0.21026,0.38638,0.462247,0.165824,2.90571,0.134393,3.6026,0.128974,0.134935,"2000-06-07 00:00:00","2000-06-09 00:00:00",<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,,
CA023210,T3690,2,10624,0.0715318,0.035224,1400.29,7.19653,1.9953,0.683345,5.64559,0.732659,0.0970014,4.61976,9.00271,12.9624,0.321893,0.114884,0.263909,0.0693642,0.268786,0.238981,0.204841,0.0639451,3.98356,0.0552746,4.87825,0.0785766,0.0455202,"2000-06-07 00:00:00","2000-06-09 00:00:00",<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,,
CA049110,T3691,1,10625,0.218571,0.159643,133.446,16.2321,3.95304,2.55643,4.61089,1.26696,0.148393,6.97929,4.62643,19.9554,0.339107,0.252321,0.655714,0.160179,1.28196,0.368571,0.511607,0.162321,4.50214,0.131786,5.69571,0.170893,0.130179,"2000-06-12 00:00:00","2000-06-14 00:00:00",<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,,<DL,,,
CA049110,T3691,2,10625,0.0905357,0.0391071,2808.75,13.9125,4.02696,3.14732,5.73429,1.43679,0.113036,8.47018,5.39946,23.0304,0.372857,0.271607,1.00125,0.0851786,1.50375,0.252857,0.257679,0.0664286,5.18464,0.0567857,6.33214,0.105536,0.0439286,"2000-06-12 00:00:00","2000-06-14 00:00:00",<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,,<DL,,,
CA049120,T3692,1,10626,0.220324,0.160092,32.6206,49.3219,10.0625,5.93343,3.6018,3.1844,0.180697,14.292,8.04526,38.5065,0.64565,0.486615,1.45509,0.195491,3.16802,0.355055,0.615534,0.165903,11.3121,0.145298,12.1284,0.2087,0.126805,"2000-06-12 00:00:00","2000-06-14 00:00:00",<DL,<DL,,<DL,,<DL,<DL,,<DL,,<DL,ND,,,<DL,<DL,<DL,,<DL,<DL,,<DL,,,
CA049120,T3692,2,10626,0.151638,0.0396266,2564.11,29.1493,11.0542,6.74709,4.31719,3.48027,0.162205,16.2258,9.18757,43.9591,0.795703,0.583304,1.81913,0.124692,3.38993,0.313315,0.352941,0.0697429,11.7612,0.0634026,11.7712,0.161148,0.0454385,"2000-06-12 00:00:00","2000-06-14 00:00:00",<DL,<DL,,<DL,,<DL,<DL,,<DL,,<DL,ND,,,<DL,<DL,<DL,,<DL,<DL,,<DL,,,
CA049120,T3692,3,10626,0.114125,-0.032758,1145.47,179.271,10.4197,6.19232,3.97376,3.50035,0.103029,11.1219,8.2714,19.9243,0.383586,0.49771,-5.47059,0.128919,3.37249,0.0538922,0.125749,0.0464952,11.2328,0.0301162,9.51092,0.116238,0.0227193,"2000-06-12 00:00:00","2000-06-14 00:00:00",<DL,<DL,,<DL,,<DL,<DL,,<DL,,<DL,ND,,,<DL,<DL,<DL,,<DL,<DL,,<DL,,,
CA027210,T3693,1,10685,0.575774,0.171825,-199.2,14.7012,3.18783,2.47599,2.10993,1.31163,0.215582,6.25614,5.22038,14.9947,0.540021,0.29349,0.653148,0.171825,0.99413,0.751868,0.557631,0.159018,9.06083,0.122732,6.55336,0.14301,0.117396,"2000-06-19 00:00:00","2000-06-21 00:00:00",<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,,<DL,,ND,
CA027210,T3693,2,10685,0.148346,0.0368196,1545.36,12.5347,3.54642,2.94077,2.65795,1.60032,0.208111,7.82657,6.52935,21.9691,0.763074,0.263607,0.654216,0.0901814,1.25614,0.462113,0.347919,0.0747065,11.5742,0.0635005,7.57577,0.101921,0.0458911,"2000-06-19 00:00:00","2000-06-21 00:00:00",<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,,<DL,,ND,
CA027220,T3694,1,10686,0.208929,-0.0728571,337.821,186.429,5.92446,3.53357,3.34179,2.31429,0.166071,16.4036,8.45946,23.6411,0.610179,0.309643,0.647679,0.129643,2.82054,0.409821,0.33,0.0658929,17.4161,0.0466071,11.4107,0.0958929,0.0380357,"2000-06-19 00:00:00","2000-06-21 00:00:00",ND,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,,<DL,<DL,,,,<DL,<DL,,<DL,<DL,<DL,<DL,,,
CA029210,T3696,1,10692,0.129302,-0.0691614,706.649,150.2,4.80571,4.26996,3.05563,2.39258,0.108253,16.8393,9.80287,25.0735,0.386903,0.555797,1.06749,0.0987304,1.82125,0.804377,0.382392,0.0571333,10.8403,0.0380889,10.3897,0.133812,0.0350819,"2000-06-21 00:00:00","2000-06-23 00:00:00",ND,<DL,,<DL,<DL,<DL,<DL,,<DL,,<DL,,<DL,<DL,,<DL,<DL,,<DL,<DL,,<DL,,,
CA029220,T3697,1,10693,0.177009,-0.0788403,800.102,93.3367,6.83622,4.98169,3.12055,2.57019,0.155137,6.07935,7.93591,28.0722,0.417091,0.295524,1.70753,0.128688,1.44252,0.776704,0.566633,0.0666328,12.823,0.0396745,12.1551,0.160732,0.0361139,"2000-06-21 00:00:00","2000-06-23 00:00:00",ND,<DL,,<DL,<DL,<DL,<DL,,<DL,,<DL,,,<DL,,<DL,<DL,,<DL,<DL,,<DL,,,
CA051110,T3698,1,10695,0.0940939,-0.0797872,1297.51,49.1985,8.2445,8.88114,7.72285,3.11996,0.123258,35.277,8.031,61.3426,0.228357,0.767058,3.86886,0.0913426,1.32062,0.178833,0.969002,0.0616288,6.14637,0.0539252,18.9563,0.495781,0.038518,"2000-06-26 00:00:00","2000-06-28 00:00:00",ND,<DL,,,,<DL,<DL,,<DL,,,,<DL,<DL,<DL,<DL,<DL,,<DL,,,<DL,,,
CA051120,T3699,1,10696,0.165903,-0.072913,1180.35,38.9873,9.93677,11.5076,7.54755,3.89873,0.145298,20.4843,8.4727,86.3332,0.221381,0.709581,6.13209,0.0929905,1.19884,0.0882353,1.13332,0.0581191,5.98626,0.0692145,21.0444,0.733885,0.0343431,"2000-06-26 00:00:00","2000-06-28 00:00:00",ND,<DL,,,,<DL,<DL,,<DL,,,,<DL,<DL,<DL,,<DL,,<DL,,,<DL,,,
CA053110,T3700,1,10710,0.191889,-0.0757743,901.115,46.3641,7.47767,6.18188,7.77586,3.73039,0.0937639,8.88467,7.82601,65.4603,0.287288,0.624184,6.89873,0.100851,2.58723,0.0534236,0.707045,0.0637812,8.07896,0.0479722,16.0887,1.26854,0.0348889,"2000-07-12 00:00:00","2000-07-14 00:00:00",ND,<DL,,,,<DL,<DL,,<DL,,,,,,<DL,<DL,<DL,,<DL,,,<DL,,,
CA053120,T3701,1,10712,0.201114,-0.0814162,792.595,56.7218,9.61089,6.85838,7.59382,4.2358,0.106758,10.9216,8.1179,73.3555,0.257189,0.593638,8.67434,0.117541,2.95309,0.103523,0.771567,0.0663192,8.49209,0.0496046,19.184,1.40403,0.0355859,"2000-07-12 00:00:00","2000-07-14 00:00:00",ND,<DL,,,,<DL,<DL,,<DL,,<DL,,,,<DL,<DL,<DL,,<DL,,,<DL,,,
CA066120,T3702,1,10746,0.251212,-0.078329,1049.05,73.2935,12.4151,9.14771,9.65461,3.76483,0.654047,1475.94,13.1369,51.7587,0.311078,0.612645,4.60015,0.16561,3.10798,0.321708,1.01212,0.0716151,9.94219,0.040843,18.3793,0.190787,0.037486,"2000-07-26 00:00:00","1900-07-28 00:00:00",ND,<DL,,,,,,,<DL,,,,,,,,<DL,,<DL,,,<DL,,,
CA066110,T3703,1,10754,0.162691,-0.0827432,1117.59,24.426,8.35762,6.3511,9.52218,2.24916,0.342154,650.82,11.0647,69.6888,0.282892,0.401975,2.78196,0.088893,1.98248,0.270593,0.626724,0.0547894,8.79426,0.0313082,11.3777,0.136414,0.0352218,"2000-07-26 00:00:00","2000-07-28 00:00:00",ND,<DL,,,<DL,<DL,,,<DL,,<DL,,<DL,<DL,,<DL,<DL,,<DL,<DL,,<DL,,,
CA065120,T3704,1,10756,0.135955,-0.0808989,575.843,92.6404,15.2528,6.16292,10.2978,4.01629,0.407303,923.427,15.1854,130.337,0.311798,0.480899,5.34663,0.147753,2.93989,0.575843,0.809551,0.0713483,10.4382,0.101124,22.7247,0.22809,0.0398876,"2000-07-19 00:00:00","2000-07-21 00:00:00",ND,<DL,,,,,,,,,<DL,,,,,<DL,<DL,,,,,<DL,,,
CA065110,T3705,1,10758,0.176892,-0.0903747,736.223,193.093,21.1223,7.41734,12.2667,5.38446,0.128949,13.2807,40.327,77.9702,0.408339,0.6205,3.4921,0.182954,4.29115,0.662381,1.04041,0.0799045,13.209,0.0936811,19.0062,0.312454,0.0396767,"2000-07-19 00:00:00","2000-07-21 00:00:00",ND,,,,,<DL,<DL,,<DL,,,,,,,,<DL,,<DL,,,<DL,,,
CA069120,T3706,1,10842,0.31768,-0.0745856,1202.21,126.077,14.1215,4.58895,10.5431,6.03315,0.162431,5.74088,28.989,87.4917,0.671271,4.30994,1.78011,0.148066,6.55801,1.46796,1.06575,0.0839779,19.4365,0.0983425,21.7348,0.429834,0.0370166,"2000-09-05 00:00:00","2000-09-07 00:00:00",ND,<DL,,,,<DL,<DL,,<DL,,,,,,,,<DL,,<DL,,,<DL,,,
CA069110,T3707,1,10843,0.188616,-0.0767075,726.62,113.695,9.8296,2.77723,11.7531,3.26375,0.103503,15.7566,40.5184,109.403,0.437653,3.30263,0.652014,0.123468,4.51103,1.57828,0.874256,0.057268,12.7776,0.0614711,15.4208,0.259019,0.037303,"2000-09-05 00:00:00","2000-09-07 00:00:00",ND,<DL,<DL,,,<DL,<DL,,<DL,,,<DL,,,,<DL,<DL,,<DL,,,<DL,,,
CA035210,T3709,1,10908,0.0682773,-0.0714286,338.445,55.3571,5.01155,1.9375,5.92174,2.05777,0.174895,349.632,10.1612,31.7227,0.558824,0.120273,1.05987,0.103466,0.814601,0.0929622,0.383403,0.0582983,20.4412,0.0168067,7.13393,0.107143,0.032563,"2000-09-13 00:00:00","2000-09-15 00:00:00",ND,<DL,<DL,<DL,<DL,<DL,,,<DL,,<DL,,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,,,
CA035220,T3710,1,10909,0.106486,-0.0708108,355.297,66.5405,7.99027,2.40811,6.76703,2.86432,0.0891892,5.38324,11.4973,28.2054,0.730811,0.132973,1.59784,0.147027,1.02162,0.0756757,0.505405,0.0659459,24.6324,0.0183784,8.14108,0.0783784,0.0324324,"2000-09-13 00:00:00","2000-09-15 00:00:00",ND,<DL,<DL,<DL,,<DL,<DL,,<DL,,<DL,,,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,
CA071110,T3711,1,10935,0.169254,-0.0761075,654.298,36.9235,6.98315,4.37732,5.86596,2.18099,0.144264,146.706,12.0125,30.0454,0.269216,0.262401,3.18629,0.0647482,0.708254,0.242522,0.98599,0.0619084,8.59902,0.0295343,16.3183,0.157327,0.0329421,"2000-09-20 00:00:00","2000-09-22 00:00:00",ND,<DL,,<DL,<DL,<DL,,,<DL,,<DL,,<DL,<DL,,<DL,<DL,,<DL,,,<DL,,,
CA071120,T3712,1,10936,0.190467,-0.0723436,594.009,26.3376,7.25923,4.85324,7.29145,2.52242,0.116428,29.4122,8.86492,37.3078,0.360023,0.271854,6.07121,0.0548229,0.805388,0.192163,1.0439,0.0717784,12.9992,0.0316503,21.6918,0.149774,0.0310852,"2000-09-20 00:00:00","2000-09-22 00:00:00",ND,<DL,,,<DL,<DL,<DL,,<DL,,<DL,,<DL,<DL,<DL,,<DL,,<DL,,,<DL,,,
CA077120,T3713,1,10943,0.254717,-0.0765816,687.569,92.1754,12.4695,12.5361,11.5927,4.56493,0.181465,11.0322,13.99,54.495,0.428413,0.692564,4.58879,0.111543,2.01165,0.343507,0.961709,0.0887902,14.1343,0.0477247,23.0577,0.259711,0.0305216,"2000-10-02 00:00:00","2000-10-04 00:00:00",ND,<DL,,,,<DL,<DL,,<DL,,,,,<DL,,<DL,<DL,,<DL,,,<DL,,,
CA077110,T3715,1,10948,0.151411,-0.0689218,699.53,86.4508,9.06458,9.48082,9.4233,3.31368,0.128075,10.0007,11.9718,45.0271,0.332127,0.688676,3.65177,0.0781476,1.72033,0.277315,0.736975,0.0754342,10.5662,0.0309334,18.1693,0.202967,0.0325615,"2000-10-02 00:00:00","2000-10-04 00:00:00",ND,<DL,,,,<DL,<DL,,<DL,,,,<DL,<DL,,<DL,<DL,,<DL,,,<DL,,,
CA061210,T3716,1,11031,0.131678,-0.0581068,346.954,106.935,6.69728,1.57263,8.93112,2.65464,0.207591,132.662,19.6017,33.6504,0.313027,0.532802,0.689784,0.113871,1.72634,0.253046,0.447985,0.0552952,10.9138,0.0215558,14.9953,0.0876289,0.0290534,"2000-11-15 00:00:00","2000-11-17 00:00:00",ND,<DL,<DL,,<DL,<DL,<DL,,<DL,,<DL,<DL,,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,,
CA061210,T3716,2,11031,0.134021,-0.0243674,280.178,142.69,4.95689,1.32521,7.52858,2.31912,0.188847,74.8922,14.3393,13.2709,0.332709,0.47329,-4.694,0.114808,1.46111,0.241799,0.306467,0.0492034,8.43955,0.0313964,10.9836,0.0637301,0.0229616,"2000-11-15 00:00:00","2000-11-17 00:00:00",ND,<DL,<DL,,<DL,<DL,<DL,,<DL,,<DL,<DL,,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,,
CA061220,T3717,1,11055,0.158359,-0.0557276,250.402,44.3034,7.27895,1.77817,6.39009,2.98932,0.281424,591.502,26.2802,39.5201,0.521981,0.674768,1.24505,0.113777,1.7257,0.228483,0.528483,0.0654799,18.3529,0.0218266,19.6858,0.0979876,0.024613,"2000-11-15 00:00:00","2000-11-17 00:00:00",ND,<DL,<DL,<DL,<DL,<DL,,,<DL,,<DL,ND,,<DL,,<DL,<DL,,<DL,,<DL,<DL,,,
CA061220,T3717,2,11055,0.177864,-0.0329721,180.325,86.517,6.02926,1.54133,5.86811,2.63406,0.281889,321.316,18.6873,15.2508,0.487616,0.485759,-2.45062,0.143498,1.47864,0.211765,0.346904,0.0464396,14.6703,0.0366873,14.1576,0.0831269,0.0208978,"2000-11-15 00:00:00","2000-11-17 00:00:00",ND,<DL,<DL,<DL,<DL,<DL,,,<DL,,<DL,ND,,<DL,,<DL,<DL,,<DL,,<DL,<DL,,,
CA062210,T3718,1,11117,0.156385,-0.0487013,669.372,54.0314,3.08874,2.58874,8.07684,1.64502,0.0400433,3.42208,18.4253,34.2316,0.198593,0.399892,0.599026,0.0941558,0.804113,0.133117,0.536255,0.0654762,6.72619,0.00974026,7.17803,0.0557359,0.0330087,"2000-12-11 00:00:00","2000-12-13 00:00:00",ND,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,
CA062220,T3719,1,11118,0.201549,-0.0707853,683.537,38.3916,4.56754,3,6.20047,2.11275,0.107529,168.048,11.1852,32.3343,0.237752,0.43822,0.777558,0.0956412,0.939661,0.102125,0.496578,0.0610591,8.51585,0.00162104,8.32673,0.0351225,0.0264769,"2000-12-11 00:00:00","2000-12-13 00:00:00",ND,<DL,<DL,<DL,<DL,<DL,,,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,,
CA004130,T3725,1,20013,1.56338,0.491952,-605.131,153.773,7.93159,7.73089,7.2495,2.3994,0.381791,60.1962,37.8773,43.9738,0.858652,0.31992,0.673038,0.451207,1.42455,1.24799,1.22988,0.458753,10.7475,0.333501,9.58249,0.372736,0.344064,"1999-08-23 00:00:00","1999-08-25 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,ND,
CA004130,T3725,2,20013,0.39839,0.110161,6025.65,95.1308,8.00704,8.84608,7.85463,2.58199,0.31841,67.6811,42.6006,50.2062,0.908451,0.215795,0.949195,0.185614,1.36419,0.697183,0.620221,0.205231,11.0915,0.144869,9.7002,0.236922,0.132797,"1999-08-23 00:00:00","1999-08-25 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,,ND,
CA047130,T3726,1,20429,1.48199,0.520742,-752.293,138.373,11.2353,4.16266,11.7167,3.06059,0.484716,13.9487,12.1621,76.31,0.800764,0.694323,1.09552,0.514192,1.5655,1.4738,2.5595,0.487991,7.55731,0.370087,16.4902,0.492904,0.356987,"2000-05-30 00:00:00","2000-06-01 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,ND,
CA047130,T3726,2,20429,0.298035,0.114629,8510.37,88.5426,12.4536,4.74072,13.0398,3.37172,0.327511,18.3275,14.2729,85.0546,0.731987,0.332424,1.02838,0.257096,1.72762,1.01856,2.1452,0.194869,8.38264,0.181769,17.7364,0.353712,0.139192,"2000-05-30 00:00:00","2000-06-01 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,ND,
CA049130,T3728,1,20433,1.10426,0.478723,-854.202,62.1223,8.05692,7.56223,10.3835,6.44681,0.346277,12.241,12.3622,114.894,0.746809,0.542553,-0.00638298,0.422872,2.95532,0.909574,1.28936,0.462766,8.65691,0.355851,10.4824,0.346277,0.347872,"2000-06-12 00:00:00","2000-06-14 00:00:00",<DL,<DL,,,,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,ND,
CA049130,T3728,2,20433,0.228191,0.113298,9097.34,39.0798,8.58989,8.19574,11.7527,6.86489,0.296809,16.358,13.2846,124.149,0.815426,0.432447,0.927128,0.20266,2.98883,0.486702,0.643085,0.194681,8.83723,0.154787,9.81223,0.209043,0.132447,"2000-06-12 00:00:00","2000-06-14 00:00:00",<DL,<DL,,,,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,ND,
CA023230,T3729,1,20439,1.07341,0.531811,-551.06,14.2985,8.06852,1.47961,10.7684,2.05383,0.420881,212.577,10.9347,22.1533,0.848287,0.277325,0.681892,0.388254,0.916803,0.893964,1.59869,0.463295,11.9217,0.358891,11.9038,0.355628,0.352365,"2000-06-07 00:00:00","2000-06-09 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,ND,
CA023230,T3729,2,20439,0.177814,0.0978793,3344.21,18.3197,5.8907,1.28222,12.9413,2.08483,0.326264,250.065,11.7292,23.9967,0.946166,0.228385,0.244698,0.17292,0.735726,0.556281,0.929853,0.189233,12.3475,0.161501,11.863,0.225122,0.1354,"2000-06-07 00:00:00","2000-06-09 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,ND,
CA027230,T3730,1,20477,1.02587,0.49775,-488.808,15.0726,4.57255,2.76547,4.3279,2.15804,0.464004,60.135,9.52812,41.7267,0.781215,0.349269,1.10686,0.386389,1.32115,1.0883,1.29246,0.512936,10.4966,0.371204,7.72947,0.37964,0.362767,"2000-06-19 00:00:00","2000-06-21 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,ND,
CA027230,T3730,2,20477,0.263217,0.11811,2252.53,24.4488,5.35039,3.09449,6.53993,2.36727,0.381327,81.6142,12.1552,50.5174,0.938133,0.291901,1.00394,0.188976,1.42407,1.036,0.685039,0.188976,12.572,0.160292,8.62711,0.234533,0.13667,"2000-06-19 00:00:00","2000-06-21 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,ND,
CA029230,T3732,1,20481,1.35913,0.455108,-526.625,77.0898,5.40712,3.53251,4.93653,2.64551,0.695046,37.2291,8.15789,35.4025,0.713622,0.626935,1.62694,0.407121,1.08978,1.70433,1.30341,0.44582,8.90867,0.348297,10.3065,0.428793,0.337461,"2000-06-21 00:00:00","2000-06-23 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,ND,
CA029230,T3732,2,20481,0.26161,0.116099,3318.89,57.1517,4.31734,3.75232,6.34211,2.83437,0.659443,43.6997,9.50929,37.3065,0.721362,0.47678,0.981424,0.167183,0.955108,1.1517,0.701238,0.178019,9.28638,0.153251,9.80031,0.287926,0.131579,"2000-06-21 00:00:00","2000-06-23 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,ND,
CA051130,T3733,1,20487,1.71503,0.520979,-936.713,387.413,63.6014,11.6731,13.8112,7.17832,0.972028,22.7133,20.9983,90.5944,0.97028,1.07517,5.5035,3.20804,2.13636,3.41783,80.3846,0.625874,13.0367,0.426573,33.5944,1.08566,0.386364,"2000-06-26 00:00:00","2000-06-28 00:00:00",<DL,,,,,<DL,<DL,<DL,<DL,,,,,<DL,,,,,<DL,<DL,,<DL,,ND,
CA051130,T3733,2,20487,0.594406,0.134615,25961.5,314.51,97.5524,15.8776,21.8601,9.74475,1.27797,33.7185,29.2832,121.259,1.33042,1.30594,7.09266,3.9528,2.70455,3.69231,95.8392,0.332168,15.9685,0.234266,37.993,1.04021,0.146853,"2000-06-26 00:00:00","2000-06-28 00:00:00",<DL,,,,,<DL,<DL,<DL,<DL,,,,,<DL,,,,,<DL,<DL,,<DL,,ND,
CA053130,T3734,1,20494,1.50034,0.521189,-826.897,235.475,28.973,6.26794,7.91012,7.88619,0.630554,206.152,37.8674,108.134,1.00478,0.786056,5.45796,0.695489,4.72659,1.15003,5.01025,0.514354,15.6169,0.416951,36.514,1.69515,0.38961,"2000-07-12 00:00:00","2000-07-14 00:00:00",<DL,<DL,,<DL,,<DL,<DL,<DL,<DL,,,,<DL,<DL,,,,,<DL,<DL,,<DL,,ND,
CA053130,T3734,2,20494,0.562201,0.12987,9545.45,193.438,39.3028,8.07929,11.1449,9.78982,0.633971,274.299,50.2392,137.953,1.35167,0.844156,5.80827,0.504101,5.52461,0.874915,4.60697,0.227273,17.3958,0.206767,36.6183,1.64388,0.153794,"2000-07-12 00:00:00","2000-07-14 00:00:00",<DL,<DL,,<DL,,<DL,<DL,<DL,<DL,,,,<DL,<DL,,,,,<DL,<DL,,<DL,,ND,
CA065130,T3737,1,20517,1.06221,0.516279,-984.07,341.686,23.1855,4.73372,5.72267,4.67791,0.474419,21.8128,25.0953,60.0523,1.0814,0.570349,2.50291,0.64186,6.01919,1.33605,2.0093,0.507558,17.843,0.39593,19.7267,0.774419,0.394186,"2000-07-19 00:00:00","2000-07-21 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,<DL,<DL,<DL,,<DL,,,<DL,<DL,,<DL,,ND,
CA065130,T3737,2,20517,0.542442,0.134302,10208.7,252.558,27.3035,5.75581,8.05291,5.45407,0.422093,27.4099,30.3279,71.3372,1.4564,0.573837,3.53895,0.420349,6.5686,0.910465,1.32035,0.225,18.157,0.190116,18.6297,0.593023,0.156977,"2000-07-19 00:00:00","2000-07-21 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,<DL,<DL,<DL,,<DL,,,<DL,<DL,,<DL,,ND,
CA069130,T3738,1,20574,1.08381,0.513024,-696.489,461.721,17.4224,2.55832,16.9196,4.02265,0.462061,12.5266,36.2344,123.737,1.10589,1.95187,0.385617,0.611552,7.69875,1.18743,1.74802,0.499434,17.0045,0.385617,19.4202,0.557191,0.385617,"2000-09-05 00:00:00","2000-09-07 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,,,<DL,<DL,,,<DL,,,<DL,<DL,<DL,<DL,,ND,
