,pm25
383664,10.9
195569,12.0
531574,10.6
1018678,13.9
23508,5.9
870134,9.3
5274,4.2
760221,8.2
695619,6.0
185864,6.6
867838,15.1
1112358,25.2
1051939,12.0
163203,18.2
342893,13.4
493567,10.0
1096062,6.8
155628,21.7
3906,7.9
1117706,6.4
135235,6.5
91821,25.3
128528,8.5
129570,17.2
1071973,9.6
1041999,5.8
377079,15.4
149174,9.8
441955,2.2
18018,4.4
869948,12.0
166037,8.1
351387,13.7
1014973,5.1
319306,11.0
547884,9.6
619456,5.8
1021074,17.4
1081694,5.8
536954,6.3
265393,8.5
83651,7.4
1067106,11.7
1076061,20.1
35073,2.2
785900,8.1
1134187,6.6
511299,13.3
9576,13.2
153796,12.1
959671,17.5
518546,5.3
779131,7.0
475642,8.5
1020953,18.8
839700,7.6
485825,7.0
720617,5.9
1134144,13.5
480840,9.7
886381,16.2
38583,2.6
843931,11.8
1158539,11.3
415641,12.2
883576,14.7
834974,15.5
1073981,12.9
508522,6.8
281546,8.8
844926,8.4
890629,16.3
608746,5.7
1090433,5.8
1097717,9.5
1134527,5.1
10251,7.9
1113837,6.0
465731,9.7
77716,17.1
633731,9.7
1117835,6.3
277972,7.5
1144649,11.8
525866,13.2
176940,11.2
518732,2.1
1007781,8.1
523429,12.4
1071893,5.5
584917,13.4
24444,4.9
1128450,9.3
892302,6.8
1123343,8.5
40689,4.4
606536,5.1
390918,10.0
1064768,4.5
947397,7.1
961010,16.7
398266,10.0
551685,6.8
210002,11.5
339563,7.6
884409,11.2
39798,3.5
989474,15.5
931985,2.9
1092453,8.0
199296,7.9
997404,8.8
276629,21.7
1081294,21.8
392483,14.9
337789,7.7
265185,10.9
998909,8.4
1096657,4.2
382855,9.3
7722,13.2
833740,6.7
289994,12.3
161264,7.9
1134493,4.9
602851,13.1
379496,9.0
907925,9.8
1146568,3.8
161336,10.0
1137647,7.0
857110,8.3
355069,9.1
876083,8.2
144661,15.4
1020769,12.1
369679,10.3
254765,12.5
113804,11.4
1123839,8.1
712650,8.1
271218,5.2
771686,4.0
557690,10.8
284921,11.3
1098756,6.8
478191,6.8
21672,4.3
202058,10.8
1010791,5.1
594029,11.7
380354,12.6
1166008,16.4
1096352,3.7
807027,6.7
1006987,15.0
84085,12.3
917701,5.9
759426,3.3
1082965,6.2
365969,12.0
293687,9.4
1099130,23.7
999189,13.5
688037,7.4
62729,7.2
1024583,8.8
1027994,12.4
980558,6.1
837189,4.4
1038476,16.4
477511,4.6
571617,8.2
824713,13.7
289373,16.4
1006397,11.6
185543,9.0
447754,8.9
1148862,3.1
1093333,5.4
94601,30.0
381772,9.5
855823,11.6
74323,8.4
1119617,12.4
998408,7.2
527999,10.2
1091277,7.5
1165845,6.7
153881,11.1
1035751,11.6
555812,7.4
378146,9.9
1140690,8.1
23418,5.6
1010895,8.9
225772,27.2
964772,6.3
84337,28.2
1088388,7.3
381601,8.0
586106,15.4
1140733,3.1
568013,8.8
1131249,8.8
628182,8.1
913655,6.0
187642,10.8
661594,8.3
998138,11.4
552377,11.0
1026549,10.8
320391,11.0
607410,6.1
693612,5.9
987578,4.5
463475,5.0
825860,19.7
302417,16.8
349578,11.9
1050957,5.6
940978,5.3
758980,5.6
894276,7.4
97922,9.9
1048839,11.9
112998,7.6
328964,13.1
990826,10.4
1107766,13.4
1132033,8.4
11979,9.1
760408,6.8
944322,6.7
357979,9.7
950256,8.2
1101215,4.8
1127376,8.7
858088,10.6
1019996,7.0
1114422,3.0
1038032,11.2
41148,10.4
444622,8.1
1114342,10.3
118570,5.6
750631,10.9
21060,9.0
1122479,10.8
273118,10.5
89877,8.3
766880,13.2
606150,9.0
1128944,12.5
164747,11.4
1061149,13.3
237132,15.3
699103,9.2
21546,7.5
1045793,14.2
471898,8.9
343784,6.7
838493,19.0
398488,8.1
350736,15.9
953546,8.5
999127,4.7
664300,11.4
1064367,14.6
607950,6.4
725428,8.0
901240,8.9
138261,12.5
916502,6.2
868722,9.9
6282,7.2
1091338,11.7
1089292,13.1
941906,13.6
421158,8.7
857025,11.9
1002182,7.3
430427,13.3
612454,9.6
934624,13.8
159581,16.8
557234,8.4
940487,5.9
1139670,11.9
859863,16.9
123152,15.4
1123196,10.2
4266,12.1
808244,3.5
1012943,8.3
1101085,7.5
1019467,7.0
1048804,16.9
962215,8.2
820810,7.1
966720,9.1
581409,17.8
1016894,8.6
515333,8.5
117255,10.2
799204,6.1
11709,4.6
1120166,8.1
1027428,4.2
7092,14.6
601777,6.4
522753,12.4
388243,9.6
52711,12.9
133386,12.6
909225,5.6
793009,7.6
39042,2.2
187544,12.7
411869,11.2
1128484,9.2
38628,2.6
408723,13.7
299207,10.2
871914,13.8
1035620,18.6
3591,14.5
718216,11.6
865933,9.6
1125085,5.1
32706,5.9
1162496,1.1
1080859,20.4
607667,9.3
801126,4.7
959792,15.1
585788,7.8
373142,8.3
500189,9.0
913743,3.9
237209,15.8
139123,14.0
335763,16.1
998793,10.0
1138347,7.4
147875,12.2
825099,8.2
1000611,5.6
225876,17.9
984976,8.6
152910,17.3
1114089,7.9
818080,10.2
251371,7.9
912489,6.1
204337,9.3
30060,6.2
134860,10.4
1014211,21.4
1028282,6.8
29097,4.0
590359,3.8
790665,6.1
1104018,8.1
1033413,16.2
1068679,7.8
960110,11.2
496516,7.0
438932,11.7
988524,12.1
338717,8.2
1133863,17.8
51177,8.5
247523,7.0
440295,8.0
1126916,7.4
836700,24.8
703812,8.0
1155098,11.3
23499,6.4
650169,10.1
1057634,6.5
326101,8.4
194072,7.1
825253,4.5
1143627,3.2
250862,6.0
882573,6.9
175690,10.4
571279,12.9
266249,15.7
874511,3.2
372210,21.1
1165258,7.0
31545,6.1
1064838,8.5
524591,10.8
483740,10.7
1109600,6.7
49375,7.9
1009790,11.9
95186,16.7
738150,10.8
1021718,9.0
235053,22.6
127073,10.6
927677,2.4
814869,5.6
285982,17.0
8829,21.5
547428,6.9
247897,9.9
993225,11.9
1091547,11.4
247820,9.6
1074791,5.5
1071543,12.5
1030978,17.5
1108149,8.6
489111,15.4
1120961,6.3
954571,10.3
1109486,7.2
303658,23.8
298052,14.9
318522,8.8
977296,7.0
800050,9.3
1027933,13.6
801771,11.2
999099,7.4
389615,10.7
209127,20.0
370864,9.7
425804,14.5
481792,23.2
746599,12.3
1073591,11.7
39897,19.0
848595,8.6
207792,7.0
999154,13.0
772792,1.5
157164,12.4
1165617,8.3
457272,5.2
494161,6.8
222182,10.0
766765,7.8
524959,26.5
502731,6.1
1086336,9.0
1061210,13.6
455147,9.3
198513,12.0
1001516,21.2
696326,16.9
372023,7.4
32553,7.7
991949,7.4
1115810,5.7
705368,11.8
22455,4.3
158911,5.5
584210,11.0
486963,10.9
999201,15.4
175155,6.5
703878,5.6
615809,7.4
1041456,5.1
1148080,7.6
1069448,9.0
309271,7.5
25110,8.0
828659,10.0
835056,6.3
1159586,12.7
693985,4.5
1030803,8.6
426579,6.8
337687,6.0
154814,14.2
462755,9.2
980352,8.7
167266,15.7
119370,21.7
790206,7.3
606072,5.6
456963,6.9
749633,7.8
1055395,44.7
978023,3.6
998308,5.9
922392,3.3
407891,9.7
23229,4.3
104436,12.6
264478,6.8
1049817,8.5
10278,7.2
942983,8.5
698019,6.9
401662,13.1
841060,6.0
95252,17.3
790055,5.5
214270,16.1
18999,8.9
317728,7.7
978239,4.3
6138,7.8
11862,6.7
497752,17.9
858632,11.0
520065,6.5
212818,11.5
156992,11.3
1129812,7.3
101433,9.7
972985,7.5
1100455,7.1
1118202,7.1
725429,4.0
122456,11.3
1069966,3.3
269414,8.6
1021448,11.7
1155691,11.1
967110,14.7
286573,13.6
463065,7.6
69458,23.2
52254,8.6
244603,12.2
964232,18.1
39411,8.5
18945,5.3
387442,8.4
969534,9.2
965633,8.2
432680,8.2
1034350,6.5
1084854,10.1
383998,12.3
1150530,3.3
396795,28.6
755804,14.7
32688,4.0
322812,24.5
1108996,13.7
508378,6.1
1002253,8.0
285791,11.4
966432,9.8
1157372,11.0
1047491,12.9
852965,6.3
928319,6.6
332204,10.0
186539,10.1
163239,17.4
1038641,8.1
153271,15.0
967296,9.2
1016623,11.8
843659,5.9
1141696,11.7
898755,8.6
1122573,8.1
784370,4.5
335416,15.8
1112313,7.9
1136025,1.9
1010391,26.2
1057869,7.4
1129327,9.4
27360,12.7
304963,6.2
703763,5.9
1144470,5.6
194669,15.1
1129114,5.9
190632,9.9
1147436,7.7
28089,9.8
1002402,9.8
1118088,9.5
1009251,8.7
921567,2.7
10575,8.2
811511,9.1
362954,10.4
972596,10.5
626801,10.0
297071,32.3
298833,18.5
1065067,9.8
947600,13.1
394681,17.3
320016,10.5
287005,14.5
1123156,4.6
697983,7.7
626172,18.1
701663,7.5
27981,13.5
1039722,12.3
150940,11.8
1062077,18.7
722573,11.1
1066152,6.5
78375,10.7
196350,7.1
1160447,6.1
34389,4.8
74140,10.9
1150022,23.1
1133711,11.7
813042,16.9
643176,5.4
923376,5.2
122847,15.9
1010756,13.1
1154409,6.8
692308,20.7
701955,4.7
1045654,12.5
608518,10.6
806791,5.4
416440,7.6
37269,4.4
779167,6.2
80912,14.7
1162045,2.9
971414,5.5
796405,5.7
1165448,5.4
999528,6.4
587702,23.3
349309,6.7
1068678,8.4
712430,7.3
876387,8.0
1040429,9.5
623215,11.2
1063036,13.4
11106,5.9
492764,30.7
868650,12.1
795671,2.3
22986,3.9
696188,15.2
425991,7.7
589438,10.7
400741,13.2
815121,9.6
997761,7.3
227909,18.5
249115,6.9
229862,16.7
450102,9.5
1001269,36.7
467271,5.2
185055,8.3
1057104,12.6
518253,9.6
238117,8.3
916364,1.6
1064192,10.7
1121606,11.1
276964,18.0
675523,8.7
19674,3.8
634003,6.4
263510,5.3
23796,6.5
648561,14.1
201734,5.6
150692,14.5
1071438,8.5
82206,14.2
1088632,17.8
1034881,14.2
792259,3.3
569512,5.8
1135463,8.4
582380,11.6
811052,6.7
86239,16.0
69101,11.1
1063758,8.6
858380,9.6
276331,18.2
31662,4.3
1082764,6.4
606374,10.0
41580,5.4
565792,7.9
33939,4.5
576861,14.7
79291,23.8
39186,6.6
1075096,8.2
581611,18.5
532455,5.2
537133,3.6
857853,7.1
1141884,5.7
771584,9.2
784787,7.2
206583,6.0
69568,25.1
57146,16.1
203093,2.7
235019,20.9
627324,4.5
837474,3.4
584698,14.3
1078025,7.8
770245,5.5
1104429,3.3
599795,9.0
852272,9.7
1114631,5.5
256626,21.2
308855,5.0
1125314,13.8
972226,14.5
717216,10.8
72130,7.3
724772,3.9
432419,11.8
1024538,9.4
1026,14.4
933475,3.1
464044,9.9
575846,11.0
976501,4.1
212777,11.4
1091077,7.3
1081129,7.2
23769,11.6
815137,12.3
782024,8.6
9000,8.6
21501,4.0
567442,7.4
632191,5.2
845265,6.6
383393,6.5
848729,6.8
925631,8.7
1106981,5.1
168051,7.9
606588,5.8
774026,4.8
1065962,14.1
96651,15.9
672796,12.2
566590,9.6
322771,18.6
498066,15.8
579578,6.6
27891,7.0
1054325,8.5
221275,9.3
34137,5.9
40500,7.3
1082094,10.0
436765,8.4
360649,9.9
1126311,8.6
16866,4.4
1062356,10.0
997745,8.3
1016833,5.6
570139,4.4
14418,3.7
88256,16.2
34794,5.5
672690,5.6
875310,8.7
876760,10.5
933760,11.7
565088,7.6
1009190,13.9
954371,13.0
845631,5.8
684453,16.4
810793,9.1
7713,6.6
1123584,6.1
345026,11.4
1118937,6.2
425098,5.7
347148,9.8
392695,8.6
225840,18.5
561169,8.4
41682,9.4
922136,9.9
139733,15.0
271084,11.5
918394,6.3
854049,6.3
954050,7.7
11916,10.4
927475,3.2
195829,11.9
1057330,11.0
634052,6.9
858177,9.3
504471,12.9
333755,10.8
91406,14.5
823901,4.5
1064767,6.1
1032334,14.2
484742,16.6
1100544,7.3
1117618,9.3
1080014,7.8
362260,10.6
557251,13.1
305147,5.0
1104656,9.8
1125280,12.2
135199,7.3
1115427,4.0
438059,12.5
27054,4.1
1130576,5.0
438340,7.2
919151,5.2
1158752,7.9
967385,8.5
342978,9.1
31608,3.2
1147132,8.0
311867,14.1
908871,4.7
626561,3.8
727663,10.2
93513,14.6
30537,3.5
707276,6.4
629925,11.9
1032569,5.1
1122295,7.4
895595,3.2
1070941,5.3
1089963,10.7
535908,5.4
430468,18.5
23517,5.1
1092718,11.6
494024,5.0
1063331,13.4
1022329,12.3
838680,10.1
1103075,14.9
260658,7.5
1041187,10.3
657977,11.6
16452,5.9
1073721,21.6
1075967,27.5
967588,7.8
532007,8.2
404270,13.3
1029544,7.6
339612,8.4
189985,10.5
1083775,7.8
1123088,6.1
1065343,21.9
1029128,5.4
585789,10.9
879008,8.1
693831,3.6
1109329,7.0
1163901,16.1
14346,10.3
950711,6.5
1075322,7.7
389459,11.5
495844,11.3
821305,8.9
343601,8.3
140196,19.6
88281,16.9
1125459,8.6
493101,29.8
1010191,11.6
1081234,8.3
84582,24.9
38403,3.1
720175,9.7
339491,10.4
167905,9.1
35928,1.3
827225,18.5
1047481,14.5
1094878,2.0
880262,11.1
966547,11.5
1109476,11.0
578144,19.2
1091952,11.0
1008292,7.4
1154937,5.0
1009416,16.6
887242,19.4
786947,8.1
1055274,17.9
833118,5.1
803300,5.3
823495,14.1
168092,7.4
1035725,14.2
793387,1.8
1157508,7.1
656929,21.6
1061513,5.8
308057,15.8
1099173,14.6
881123,21.3
278619,16.9
645531,7.5
659293,18.0
1028632,6.5
682107,8.2
657132,11.8
1161449,10.7
110669,12.4
682704,4.3
1058864,12.9
1047072,12.3
1025672,8.5
651314,9.5
21861,4.6
1043747,11.5
400767,13.4
1008591,7.2
826099,16.1
1078808,9.3
722725,7.3
969999,7.4
301013,16.9
1083340,5.6
632849,8.6
829301,5.5
909614,6.3
12465,9.1
1121431,4.1
429217,9.0
298016,15.7
119631,8.3
114278,7.2
9567,15.9
306381,9.7
433043,7.5
672812,11.5
887769,17.4
523103,7.1
18342,3.6
728135,7.3
65864,9.6
376554,14.8
653201,15.6
1022049,13.2
739461,26.5
1008052,19.8
380082,6.7
1386,6.4
144625,15.5
1104751,10.8
1163024,2.3
525129,11.5
1084985,6.6
167307,18.2
1158369,8.7
329847,8.0
1146117,11.0
14184,5.8
379410,8.0
474411,10.3
9261,13.1
123526,13.0
1028598,12.9
635400,7.0
515006,7.2
801772,11.8
1001240,17.2
188627,9.4
559063,4.6
448933,8.0
30330,5.7
603321,18.1
688125,5.5
412122,14.2
1093582,4.9
448254,11.5
855129,4.8
357044,7.4
29043,4.6
954116,8.6
573639,11.7
715303,4.0
1074617,15.5
140281,17.4
472581,8.6
1141193,6.8
247131,9.6
458600,5.4
1042129,8.7
151616,10.6
187895,9.0
136064,8.6
175528,9.9
385692,11.7
684928,5.8
2232,5.2
802605,10.3
621724,4.9
1065832,10.6
161723,13.9
332762,6.2
6660,8.6
286623,14.8
587975,17.0
40311,5.3
571519,6.6
828092,4.9
15066,10.2
1067010,18.2
333182,8.8
1063888,11.2
1102692,11.0
968476,9.0
1114292,11.7
1107512,3.7
1101250,5.3
69137,11.8
804190,10.7
63849,15.0
68449,23.3
426302,6.3
855434,4.6
453341,9.9
1125808,3.5
212480,12.4
948225,9.7
68262,17.7
34956,1.7
430152,22.1
998904,6.0
586881,7.1
294401,17.3
443880,10.4
1097352,3.6
630823,10.2
399701,5.6
947027,10.0
1062391,8.7
36414,7.4
495518,16.4
58840,12.0
359123,10.7
518758,3.0
216920,17.1
730360,7.4
1164345,3.5
626919,10.2
180475,12.0
703154,4.6
777110,5.8
867959,13.6
298423,11.8
1141218,7.3
376606,14.0
553388,5.7
1159110,8.2
634876,13.6
195108,5.1
560024,32.0
1019926,11.2
1002191,12.3
1138467,3.3
924083,3.8
81497,11.9
916688,4.2
553245,9.3
174870,5.7
690620,2.7
872697,7.8
85456,14.8
775645,10.0
1020674,6.8
411379,10.4
576111,22.9
623214,8.7
1122286,9.9
889187,5.2
1080424,5.7
548412,6.5
152660,21.1
1101320,4.7
239346,12.3
848002,6.4
1045888,12.6
543465,9.3
463946,6.8
1053127,4.6
472293,5.2
1065762,9.7
217229,13.1
193564,8.5
262933,10.2
862753,7.5
29385,3.4
330083,5.2
617971,6.3
7812,12.2
821991,5.1
1064987,7.7
907398,7.4
1071469,13.7
1024173,18.3
900716,6.0
482823,16.6
1046952,16.4
534834,5.3
846512,3.9
1095592,11.2
927,7.9
841921,3.6
498473,11.2
723605,11.7
1142972,16.8
628641,7.9
1108708,3.4
723671,16.3
1128867,16.2
104150,3.8
5526,6.1
914552,4.5
1065822,11.1
993549,2.0
590956,5.0
1029588,4.2
1039802,9.8
878180,12.2
273439,0.1
1092146,5.8
779382,5.6
1043433,10.0
416342,8.2
1052431,6.7
950897,6.8
499331,7.7
1144930,13.9
1093572,6.2
1107870,8.8
231354,7.7
1027769,13.6
295556,1.0
505731,3.6
1153052,2.7
743902,7.2
820659,6.7
952541,12.9
17550,5.0
1123495,8.1
14166,5.3
13167,7.1
1056894,8.2
362918,12.5
788955,7.0
255761,11.2
1105902,15.4
789781,6.2
551268,9.0
434529,8.6
14688,5.0
1131079,13.6
382635,10.6
210404,9.8
163016,13.6
1100247,4.4
7605,7.6
37098,2.7
57430,12.6
1013387,18.3
959337,13.8
11394,8.6
1051784,27.4
363985,11.8
229821,16.3
150213,8.2
768971,3.0
677696,5.6
31212,6.2
416668,14.0
11007,5.2
405376,11.1
930974,2.5
1123333,12.1
1090407,6.8
553738,6.2
371159,6.5
1133022,11.7
239000,20.6
421778,8.6
507801,9.2
887936,18.4
452894,11.7
819054,11.6
1004705,11.9
326362,18.2
217278,13.0
37323,24.4
1012272,20.1
907673,10.2
377400,9.4
986259,8.6
1126243,7.6
504938,12.4
30285,3.6
1119834,6.1
808540,7.5
480892,10.4
485638,3.0
10143,5.1
1057800,10.7
151330,10.4
166309,7.6
601741,12.6
11331,7.3
999768,6.7
736536,6.4
465666,11.4
48456,12.9
1064988,9.9
819464,11.6
410306,7.2
181714,4.9
603538,10.9
1107775,8.1
1057189,7.7
1101670,13.5
51716,4.0
1151425,7.8
503729,8.2
471698,6.0
269349,6.0
18648,5.4
78424,10.0
675595,7.6
1003861,13.5
1166505,13.2
411151,11.8
25443,6.6
1098287,7.5
889204,7.8
261980,3.8
897657,3.4
6876,5.6
468644,7.1
1122688,6.2
15075,7.8
1017529,7.7
29718,4.6
338110,6.4
35712,5.9
12393,6.8
697252,5.5
927946,8.2
625074,4.5
1090268,8.5
15606,14.2
1022388,10.1
1159033,8.2
157326,21.3
1152123,3.4
1163808,19.0
707260,10.5
1075896,7.6
650606,5.1
967827,5.7
1011445,10.6
811341,7.0
280953,9.7
668606,11.4
474597,9.0
1090398,12.2
26964,4.6
1048979,9.3
1100936,11.9
955870,2.5
105880,9.5
339475,8.7
556134,7.9
734003,7.3
356445,11.8
760794,6.7
89766,14.5
723029,11.8
5886,6.5
1042399,9.2
112179,7.6
145188,9.7
169247,10.4
460927,6.7
735939,6.1
970952,15.8
566741,7.2
1161900,5.6
516837,8.0
213608,12.8
1070645,6.6
239236,14.0
978662,6.9
508558,7.1
98043,7.2
1166130,8.7
275677,15.2
650153,10.0
328550,11.2
1117306,10.3
396277,17.9
1011410,9.5
712853,3.7
12888,8.5
644801,18.9
1090067,11.7
143096,12.5
473156,10.9
252146,9.8
38367,4.3
233239,7.4
1011096,13.5
809520,8.3
12024,12.9
39636,12.0
921040,19.0
486776,11.9
457321,4.2
68066,11.3
1070001,10.4
1148445,4.1
1016658,16.5
825491,9.8
107955,9.1
33876,4.7
996967,9.2
285668,0.6
1123108,2.9
3231,9.9
87461,6.8
37278,11.0
1163969,8.8
643379,4.2
1047796,16.4
139585,11.1
346031,9.1
486119,8.6
264787,6.6
252775,12.1
927157,6.8
500370,11.6
760001,7.7
387970,9.8
590628,9.5
898617,7.0
1043468,8.2
841410,7.3
652513,5.4
651517,8.7
998168,8.9
819875,16.3
630413,8.5
30843,4.1
151380,9.4
300015,16.3
332847,9.1
859899,17.1
1118405,10.3
1001185,8.7
382669,10.8
1005890,8.7
10665,8.7
28683,11.1
819838,15.3
286016,17.2
276098,12.1
528413,13.5
1065058,13.0
337874,6.3
697878,5.8
106837,9.4
296635,0.5
509166,9.2
32292,5.4
1112028,6.8
67903,12.0
1133371,9.5
1126499,5.0
711552,8.9
998001,7.5
18855,3.7
17937,3.2
1061807,22.0
1000974,9.1
5805,7.9
337068,11.5
19611,10.6
33210,4.4
469424,4.6
718432,11.3
776634,6.7
145991,11.0
16974,3.5
333368,5.4
438898,8.0
61119,10.2
39276,6.7
225,9.9
161860,12.3
65499,13.4
870873,9.7
445194,13.5
933102,11.3
1066101,8.7
417301,19.0
60115,11.7
704206,10.8
1004286,4.8
498352,15.4
38871,3.6
1091172,6.2
189733,8.3
1157968,6.2
87360,13.1
1034410,9.5
832352,12.6
67440,10.7
23580,11.7
1102543,10.8
520913,7.2
851833,6.0
34929,2.3
418933,4.8
141867,8.4
383092,9.5
587869,16.1
621134,8.1
35271,5.1
381487,11.0
894145,3.3
743007,6.4
518530,5.6
446416,8.3
1033403,14.7
352503,10.1
321331,26.3
694494,5.2
1105843,22.7
1037387,27.3
207544,10.3
1136256,9.6
184197,9.0
260150,16.7
1096772,4.2
157877,14.6
200614,13.3
169434,15.7
718415,7.6
1019078,16.0
613957,8.8
296464,8.4
1150940,4.8
1092252,4.0
462311,4.4
1139636,9.5
478304,5.7
8046,12.2
452820,6.0
677017,14.0
24903,10.3
826669,4.7
635347,5.0
320981,18.2
16002,6.8
196399,6.6
241885,10.1
1000576,4.4
1074801,7.0
871662,13.8
980505,8.0
929013,5.1
1021248,11.2
1053576,8.0
7587,8.0
2961,8.6
1161399,12.9
477733,9.9
224859,16.5
866922,10.2
94403,13.5
968613,11.2
486,8.7
656690,18.6
970729,15.7
694478,3.9
1096647,10.7
1120385,6.9
407850,9.4
1122986,15.1
961416,9.3
1096912,5.1
293418,12.1
927324,9.4
1072059,7.0
40545,6.5
575689,17.5
1010670,13.3
1027664,11.7
1024453,8.6
1055872,16.9
164288,16.1
18756,4.6
48913,11.7
1059220,6.0
929622,6.3
1044313,9.1
179727,15.6
256828,17.9
782480,11.5
42836,4.9
19656,9.9
1097847,2.9
1001471,12.2
1166266,2.5
1017164,7.4
997651,7.8
136565,6.0
765695,4.6
34560,8.0
1029979,11.9
17037,6.7
688508,8.3
664591,9.4
27108,4.1
320680,17.4
105831,9.6
1005950,11.9
222809,7.4
1105490,17.5
298784,18.2
1112113,9.6
999601,9.3
516608,10.9
691189,3.5
1086881,7.6
455392,9.3
1030013,10.0
420388,7.6
111412,12.9
311564,9.0
21069,4.7
899462,5.0
660293,22.2
1010965,7.2
504634,10.5
189322,6.4
696480,7.9
1092227,5.6
376806,13.3
470204,7.2
343288,11.1
1068279,6.0
430303,12.1
6390,7.6
355389,14.9
326167,12.6
130234,19.6
176915,11.3
573867,7.6
573551,14.5
988727,18.1
501820,15.8
788582,3.3
978938,7.6
1051241,8.6
805282,11.7
1162752,14.0
136276,8.5
260708,11.6
427586,10.2
999036,7.3
833524,5.1
730784,8.8
537903,8.3
677932,11.8
174201,6.0
792295,4.8
1113011,10.3
974371,9.8
362225,8.7
837,7.9
1119765,7.2
852003,4.7
289239,18.5
251012,5.2
1142870,4.5
1059464,14.4
1023878,25.0
744308,15.3
1098817,5.1
936572,8.2
401303,23.0
546023,7.4
1000128,4.9
990079,7.0
989762,8.4
697577,7.6
379101,6.7
144398,11.0
17559,3.3
1131054,14.6
427651,10.1
997017,6.1
18297,10.2
1022658,10.4
123742,13.1
895006,6.2
942492,16.1
918192,15.1
66084,8.8
1100203,11.0
63016,10.7
38799,2.2
618141,7.6
57749,17.6
79640,10.6
1133974,6.8
179426,13.9
988541,18.5
393040,6.7
66134,10.2
331891,11.5
1042165,9.7
105531,19.5
1072294,7.8
1166061,13.2
74063,8.8
419478,17.9
20637,6.0
1113707,6.3
1049585,9.7
1082460,8.3
1066578,9.9
231338,8.0
1166427,10.4
7911,6.6
41817,12.9
89018,14.0
