,ozone
19601,36.00000000000001
31149,44.00000000000001
11343,85.0
8028,31.0
3538,18.0
1168,30.0
31712,40.99999999999999
25791,44.00000000000001
26912,29.0
25524,43.0
16440,40.0
29518,10.0
11169,57.0
5712,31.0
34538,14.0
12199,43.0
34636,49.0
12301,47.0
26278,60.0
20403,43.0
22351,29.0
22687,59.00000000000001
9903,36.00000000000001
16880,40.99999999999999
20827,3.0
16061,33.0
25909,32.0
20009,19.0
9018,40.99999999999999
18406,33.0
19132,4.0
18663,34.0
12396,25.0
10746,33.0
15986,52.00000000000001
14687,19.0
23607,38.0
34315,26.0
3513,26.0
2129,44.00000000000001
400,40.0
2162,20.0
1812,35.0
21463,34.0
8897,48.0
32678,20.0
15003,40.99999999999999
25090,30.0
31766,31.0
28706,36.00000000000001
12580,35.0
13517,39.0
32645,17.0
263,24.0
28351,53.0
9470,17.0
723,61.0
18974,22.0
29009,22.0
11302,33.0
19534,34.0
27985,24.0
5582,21.0
11414,35.0
9424,35.0
33079,40.99999999999999
13663,30.0
28117,38.0
2367,39.0
8102,46.0
17388,47.0
21775,55.0
9729,54.00000000000001
17359,49.0
17067,21.0
7725,39.0
3152,54.00000000000001
13262,23.0
13839,19.0
22705,39.0
15677,40.99999999999999
13989,55.99999999999999
4683,51.0
4932,26.0
19700,25.0
31266,40.99999999999999
7987,29.0
3853,25.0
16796,33.0
27055,27.0
20732,37.00000000000001
25679,43.0
23870,50.0
33573,40.0
23530,24.0
2116,40.0
28996,26.0
11240,37.00000000000001
5548,76.0
24431,30.0
23427,34.0
20021,20.0
6360,22.0
22831,35.0
29428,39.0
32036,66.0
26188,47.0
24049,40.0
251,31.0
20742,38.0
21788,40.0
3952,40.0
23298,31.0
19826,64.0
4742,53.0
9496,83.0
16508,12.0
28262,39.0
31991,46.0
15996,37.00000000000001
23150,29.0
24108,16.0
462,20.0
27113,38.0
6820,54.00000000000001
29066,37.00000000000001
30911,27.0
4075,25.0
14023,43.0
15203,40.99999999999999
10337,31.0
34222,44.00000000000001
7130,36.00000000000001
12633,38.0
1931,42.0
3838,40.0
28240,38.0
21649,33.0
29723,30.0
3385,23.0
3229,15.0
8601,38.0
21784,43.0
8255,13.0
21194,40.99999999999999
13713,20.0
8548,40.0
35061,34.0
12854,29.0
25742,30.0
15000,48.0
11440,59.00000000000001
9182,54.00000000000001
7174,30.0
10487,33.0
24286,17.0
24467,46.0
17698,14.0
31564,31.0
11693,34.0
23672,28.0
26457,29.0
8413,29.0
27717,40.0
26746,23.0
27308,46.0
8771,43.0
32631,67.0
9048,51.0
22588,40.99999999999999
18129,21.0
2555,19.0
27525,49.0
33107,16.0
32111,33.0
7615,15.0
33980,40.99999999999999
10519,40.0
22660,42.0
12057,20.0
2735,61.0
14976,47.0
5197,15.0
18780,17.0
28703,37.00000000000001
4499,48.0
12620,23.0
25129,18.0
28720,25.0
11493,21.0
32459,16.0
5303,42.0
16029,28.0
1950,27.0
32829,30.0
4568,33.0
28552,44.00000000000001
25848,22.0
15814,18.0
6289,10.0
17051,35.0
19148,34.0
26144,38.0
19717,22.0
29382,29.0
14938,22.0
29645,35.0
18556,32.0
12394,31.0
9554,40.0
2207,25.0
27199,32.0
3726,39.0
29137,47.0
21658,47.0
8380,23.0
13894,21.0
2048,46.0
201,20.0
2644,35.0
17063,29.0
27438,18.0
12876,28.0
31871,33.0
11184,33.0
18595,21.0
25706,67.0
5965,60.0
7401,46.0
29282,32.0
24070,25.0
24676,21.0
21372,46.0
18224,26.0
20757,31.0
9161,26.0
22668,24.0
29875,44.00000000000001
31216,31.0
13438,21.0
21357,36.00000000000001
1672,36.00000000000001
34384,29.0
21645,43.0
8116,38.0
7373,28.0
11587,31.0
11596,22.0
15875,30.0
10823,44.00000000000001
15439,27.0
21983,29.0
26089,20.0
3976,42.0
7675,52.00000000000001
15750,27.0
11654,44.00000000000001
7558,39.0
3330,37.00000000000001
21279,43.0
15211,26.0
31642,32.0
27371,23.0
3170,22.0
16292,29.0
5164,28.0
31126,65.0
25982,24.0
32247,43.0
24839,39.0
8478,28.0
33352,27.0
6750,46.0
10382,33.0
29543,30.0
13267,29.0
7052,29.0
11340,65.0
4148,43.0
6149,12.0
23650,35.0
21435,31.0
19036,33.0
23920,59.00000000000001
12491,21.0
6425,23.0
20716,37.00000000000001
7278,27.0
14634,20.0
27515,31.0
27643,55.99999999999999
19810,67.0
33342,26.0
29987,49.0
11562,49.0
22070,29.0
18364,40.0
7683,52.00000000000001
9386,31.0
33973,40.99999999999999
10810,20.0
3962,32.0
7697,84.0
20054,25.0
18989,14.0
11787,18.0
12840,37.00000000000001
432,72.00000000000001
8180,25.0
5569,29.0
9020,24.0
25291,17.0
28511,29.0
29692,30.0
14591,34.0
23157,37.00000000000001
18179,34.0
5104,36.00000000000001
13594,23.0
25483,46.0
23433,40.0
29547,44.00000000000001
9826,36.00000000000001
22982,34.0
20876,57.0
16890,38.0
21690,59.00000000000001
22212,32.0
15092,43.0
23705,54.00000000000001
3429,40.99999999999999
32097,36.00000000000001
686,39.0
8236,16.0
33103,29.0
4541,25.0
32738,48.0
9711,33.0
30100,42.0
25991,20.0
16663,24.0
13935,21.0
17810,20.0
29664,46.0
8012,33.0
34798,33.0
11829,21.0
24888,24.0
16501,28.0
21869,44.00000000000001
1870,43.0
27878,48.0
321,45.0
2041,39.0
24691,23.0
3023,40.0
6237,10.0
8471,38.0
18883,40.99999999999999
16041,57.99999999999999
27905,29.0
2785,36.00000000000001
33449,47.0
11982,70.0
8029,31.0
11156,32.0
25938,40.99999999999999
14765,35.0
14098,37.00000000000001
22768,46.0
21340,35.0
2600,47.0
16372,60.0
11518,16.0
21082,24.0
1306,30.0
5810,86.0
23543,31.0
32346,38.0
13144,54.00000000000001
1852,44.00000000000001
15453,19.0
18828,27.0
15042,53.0
33648,29.0
34724,54.00000000000001
18323,37.00000000000001
21980,25.0
6597,23.0
9099,67.0
3425,44.00000000000001
34416,98.0
5072,57.99999999999999
8797,34.0
24755,37.00000000000001
20951,38.0
14766,44.00000000000001
16904,32.0
24529,50.0
30092,55.99999999999999
18890,14.0
29761,20.0
29828,45.0
1452,25.0
86,43.0
25360,29.0
1712,57.0
5543,49.0
2786,36.00000000000001
14268,46.0
12751,21.0
29491,12.0
28183,30.0
10864,45.0
11525,20.0
24357,65.0
3048,38.0
31028,36.00000000000001
6238,17.0
8394,34.0
29705,35.0
12447,25.0
13522,24.0
11685,17.0
26389,50.0
23421,52.00000000000001
16999,31.0
752,46.0
18096,59.00000000000001
32164,26.0
28461,48.0
8187,34.0
32454,27.0
873,55.99999999999999
34734,51.0
23006,8.0
33241,36.00000000000001
7857,24.0
15062,45.0
9741,55.99999999999999
13523,30.0
9305,38.0
14222,43.0
34551,36.00000000000001
11689,27.0
5354,37.00000000000001
25440,47.0
31289,53.0
11839,54.00000000000001
29081,31.0
5698,60.0
8597,23.0
19845,62.0
26120,51.0
7903,16.0
28724,31.0
24450,21.0
8262,20.0
6233,14.0
566,40.99999999999999
26522,33.0
5720,49.0
1965,38.0
19990,21.0
13473,25.0
12277,47.0
32873,40.0
33942,39.0
13405,34.0
23315,36.00000000000001
4523,29.0
9125,35.0
9868,28.0
11707,25.0
25378,57.0
27387,32.0
14452,29.0
23077,16.0
4775,50.0
8658,39.0
22614,25.0
19587,54.00000000000001
34283,48.0
31065,50.0
22963,24.0
20322,70.0
30973,34.0
17540,20.0
707,45.0
20778,40.0
11998,68.0
34284,49.0
20346,39.0
12280,43.0
20197,26.0
28636,35.0
12055,36.00000000000001
14362,53.0
921,28.0
23092,27.0
24593,61.0
25223,17.0
24307,17.0
8363,30.0
20996,19.0
22427,31.0
16849,38.0
33391,57.0
25414,54.00000000000001
25296,24.0
8212,18.0
2711,46.0
4145,35.0
12536,30.0
31135,60.0
10242,44.00000000000001
28129,40.0
4913,45.0
12020,55.99999999999999
14790,34.0
6245,21.0
4191,62.0
23958,40.99999999999999
2291,10.0
4853,42.0
31988,79.0
14531,29.0
6153,15.0
466,59.00000000000001
23448,23.0
30231,47.0
1047,34.0
197,21.0
27305,37.00000000000001
14509,28.0
2675,42.0
17320,23.0
6573,31.0
32076,35.0
19162,32.0
2927,57.99999999999999
15659,23.0
19880,24.0
9848,73.0
21996,22.0
19694,19.0
16,19.0
21852,31.0
22444,37.00000000000001
559,42.0
26681,43.0
32573,51.0
32729,33.0
22526,57.99999999999999
18603,31.0
14646,31.0
19581,40.99999999999999
5653,19.0
29971,54.00000000000001
22365,25.0
5280,44.00000000000001
20404,52.00000000000001
2516,19.0
6035,35.0
22973,39.0
780,34.0
20181,22.0
29663,40.99999999999999
34246,31.0
6129,29.0
17336,23.0
27485,18.0
33446,21.0
12309,35.0
28549,43.0
23119,15.0
8911,49.0
25808,47.0
6205,22.0
10936,37.00000000000001
25087,26.0
11364,28.0
32937,55.99999999999999
17070,35.0
12795,30.0
11290,51.0
17851,28.0
33756,35.0
34776,38.0
10681,29.0
22196,33.0
13178,64.0
26514,20.0
33299,36.00000000000001
17680,22.0
13214,63.0
29571,17.0
16875,40.99999999999999
33776,33.0
18446,22.0
8789,38.0
33358,38.0
29506,42.0
7852,54.00000000000001
7778,43.0
22868,31.0
23275,40.99999999999999
17699,18.0
30770,27.0
27282,18.0
29479,35.0
8468,31.0
32374,42.0
32843,29.0
2202,26.0
9430,17.0
6860,52.00000000000001
10162,48.0
8292,11.0
5706,23.0
17884,14.0
28209,28.0
21172,21.0
22438,36.00000000000001
8831,50.0
32752,30.0
15535,47.0
20203,27.0
1425,31.0
1618,28.0
23671,25.0
23361,29.0
581,27.0
17516,35.0
10362,40.0
7344,29.0
9483,20.0
3862,81.0
1752,49.0
3695,36.00000000000001
25600,20.0
14100,34.0
13460,71.0
25664,53.0
23233,33.0
8269,22.0
14807,28.0
31237,47.0
32397,49.0
14229,45.0
2643,33.0
17241,50.0
10863,44.00000000000001
14782,24.0
31176,45.0
76,25.0
11085,62.0
16769,14.0
1791,19.0
20468,45.0
721,43.0
16130,40.99999999999999
31819,50.0
14223,45.0
20048,24.0
19224,35.0
21779,52.00000000000001
29224,31.0
7089,57.0
10801,57.0
5000,72.00000000000001
4430,22.0
22854,26.0
7490,25.0
28127,57.99999999999999
31674,50.0
20500,47.0
34999,9.000000000000002
8584,31.0
23941,33.0
28015,35.0
13977,40.0
1049,32.0
14658,23.0
16209,52.00000000000001
10523,25.0
30813,72.00000000000001
24426,32.0
3118,55.0
28756,45.0
28744,34.0
13313,52.00000000000001
4455,37.00000000000001
11151,32.0
11974,73.0
27748,35.0
27974,23.0
6766,27.0
6027,32.0
6731,57.0
7216,27.0
29427,37.00000000000001
205,46.0
19960,26.0
3280,39.0
8531,30.0
24556,40.99999999999999
26750,26.0
7579,42.0
19314,31.0
32391,40.99999999999999
19596,42.0
4685,47.0
33370,37.00000000000001
20886,43.0
28213,16.0
9585,32.0
2576,81.99999999999999
4906,37.00000000000001
7880,17.0
17986,36.00000000000001
2827,75.0
29480,42.0
1476,19.0
13260,37.00000000000001
34192,27.0
8726,53.0
20343,34.0
11468,18.0
19264,24.0
31649,37.00000000000001
1583,36.00000000000001
21243,43.0
8715,32.0
3994,16.0
8950,40.0
31914,35.0
29713,32.0
10073,45.0
10775,30.0
22232,33.0
28889,13.0
33152,10.0
24760,27.0
1893,42.0
3198,31.0
2339,42.0
18193,38.0
28289,20.0
4144,27.0
18467,48.0
23086,32.0
25936,19.0
17891,25.0
23201,29.0
26941,28.0
32365,50.0
2519,76.0
13285,40.99999999999999
33809,51.0
28886,22.0
29635,44.00000000000001
9295,54.00000000000001
27051,18.0
6197,14.0
24795,37.00000000000001
21694,51.0
10862,52.00000000000001
8687,29.0
34251,24.0
30171,45.0
30055,51.0
18451,23.0
34061,42.0
13655,16.0
323,39.0
13825,36.00000000000001
23826,53.0
12509,18.0
9211,25.0
22206,29.0
18443,17.0
25228,22.0
27049,14.0
16726,25.0
540,32.0
27235,18.0
1227,33.0
902,40.99999999999999
29172,27.0
6523,23.0
4702,39.0
6692,15.0
5734,57.99999999999999
21144,36.00000000000001
8399,26.0
31981,71.0
7114,37.00000000000001
12603,22.0
19179,35.0
11284,54.00000000000001
13503,20.0
17753,19.0
8129,40.0
23817,63.0
18851,15.0
25967,22.0
32303,34.0
943,39.0
15036,43.0
5262,20.0
33642,45.0
29562,17.0
17160,38.0
34448,23.0
17254,31.0
824,18.0
30895,33.0
6405,22.0
17599,37.00000000000001
5598,10.0
22647,57.0
31230,101.0
29715,26.0
27817,34.0
19252,20.0
22471,43.0
20605,30.0
7091,92.0
616,47.0
13293,57.99999999999999
11245,29.0
7513,25.0
23629,50.0
3788,57.0
13365,55.0
16347,38.0
24094,24.0
30034,54.00000000000001
14173,37.00000000000001
20815,39.0
33402,24.0
33187,35.0
27684,32.0
7369,29.0
3527,17.0
2479,20.0
13850,26.0
31066,28.0
13341,57.99999999999999
12421,26.0
13301,51.0
5070,23.0
324,35.0
19835,60.0
14345,40.0
29023,46.0
30965,50.0
19548,37.00000000000001
8887,50.0
21370,50.0
34696,61.0
31820,60.0
1105,16.0
20601,39.0
35066,47.0
22548,37.00000000000001
9947,54.00000000000001
12841,39.0
27980,23.0
13060,62.0
3980,25.0
33732,43.0
10843,44.00000000000001
28045,30.0
19171,48.0
13710,21.0
24155,36.00000000000001
22752,27.0
21151,36.00000000000001
19789,44.00000000000001
21025,25.0
14659,23.0
21913,37.00000000000001
7021,23.0
31834,34.0
11905,73.0
9575,25.0
3912,38.0
15186,32.0
12713,33.0
25183,25.0
24817,44.00000000000001
15138,55.99999999999999
3101,44.00000000000001
18433,32.0
31654,43.0
10842,46.0
18550,39.0
15259,16.0
24756,37.00000000000001
27382,23.0
25310,24.0
5852,73.0
13390,30.0
7170,36.00000000000001
9092,67.0
24170,29.0
22263,15.0
2828,66.0
10645,44.00000000000001
26996,25.0
31071,45.0
13979,47.0
14262,43.0
10722,35.0
17857,55.0
33300,38.0
27328,30.0
17622,37.00000000000001
11357,24.0
10203,23.0
16460,32.0
8168,40.99999999999999
32424,22.0
24719,17.0
27041,36.00000000000001
23743,35.0
17695,17.0
2501,20.0
3856,43.0
28027,43.0
3441,37.00000000000001
4561,43.0
9940,55.99999999999999
24568,52.00000000000001
24772,33.0
9920,70.0
12158,46.0
28754,43.0
9450,38.0
8949,38.0
10169,40.0
23990,62.0
22435,39.0
387,55.99999999999999
4718,27.0
361,54.00000000000001
1862,20.0
21052,33.0
29393,36.00000000000001
12949,23.0
17397,45.0
17709,16.0
24,17.0
7866,42.0
14249,23.0
25983,23.0
19797,35.0
147,21.0
15765,64.0
13881,28.0
32458,19.0
9272,40.99999999999999
20581,62.0
32818,38.0
29741,29.0
11237,40.0
20371,42.0
15382,36.00000000000001
26717,32.0
19267,32.0
22344,17.0
15015,42.0
13044,64.0
27252,22.0
21834,32.0
17915,36.00000000000001
24725,35.0
32166,14.0
27492,5.0
25746,30.0
24930,24.0
23430,28.0
21033,30.0
5413,20.0
12628,47.0
17048,33.0
18942,21.0
29482,37.00000000000001
19381,14.0
27192,22.0
26861,19.0
19091,35.0
6493,37.00000000000001
19706,20.0
30130,44.00000000000001
8330,27.0
7729,19.0
10744,43.0
15885,22.0
25476,44.00000000000001
11725,26.0
8828,47.0
30047,63.0
34983,46.0
34627,27.0
3897,20.0
10495,29.0
18085,43.0
25095,29.0
2365,23.0
11360,28.0
13725,15.0
2280,43.0
33482,3.0
10736,44.00000000000001
20593,53.0
14232,44.00000000000001
23012,27.0
7334,44.00000000000001
26526,40.0
3279,26.0
338,53.0
22711,40.99999999999999
11450,23.0
5984,32.0
14365,38.0
20765,30.0
7256,27.0
14745,44.00000000000001
22020,36.00000000000001
29945,26.0
5311,20.0
22201,34.0
32439,26.0
34000,64.0
34135,44.00000000000001
8173,38.0
9043,20.0
19803,37.00000000000001
23187,35.0
5857,52.00000000000001
31280,35.0
34487,21.0
7529,23.0
22003,23.0
31413,32.0
10743,40.0
4517,44.00000000000001
7376,27.0
26686,40.0
6055,47.0
14076,48.0
21010,17.0
11608,19.0
12223,61.0
32687,62.0
33264,34.0
19102,31.0
5225,32.0
5071,55.99999999999999
19856,63.0
18154,27.0
26971,39.0
24537,33.0
34581,38.0
19232,32.0
22954,47.0
32551,43.0
34878,40.0
4051,40.0
1208,40.0
21440,48.0
5119,26.0
2750,49.0
1582,43.0
5097,45.0
31437,38.0
26041,20.0
1932,37.00000000000001
3098,51.0
6830,46.0
3535,21.0
18012,23.0
779,39.0
30946,47.0
31051,30.0
31023,37.00000000000001
2851,17.0
33548,39.0
23014,26.0
18728,29.0
19411,42.0
31295,67.0
9049,49.0
12728,20.0
34409,36.00000000000001
23057,13.0
5836,36.00000000000001
23270,38.0
1657,31.0
27061,31.0
19182,55.0
25724,57.99999999999999
26000,28.0
19430,40.0
13541,63.0
22745,27.0
30998,48.0
9522,26.0
33829,40.99999999999999
5016,40.0
322,40.99999999999999
12515,15.0
23933,33.0
33111,33.0
24889,21.0
13926,28.0
12761,22.0
21770,60.0
34677,60.0
27973,24.0
29174,37.00000000000001
21012,14.0
34011,25.0
26397,61.0
31746,25.0
25189,30.0
4314,27.0
29876,46.0
31310,33.0
5829,54.00000000000001
5046,35.0
23526,39.0
29058,18.0
26162,30.0
272,23.0
14460,32.0
3128,43.0
18903,11.0
27658,49.0
4418,20.0
18922,12.0
33094,43.0
14555,45.0
8868,32.0
5382,19.0
12133,43.0
11287,51.0
22940,34.0
15607,19.0
668,30.0
9253,69.0
28491,22.0
17850,49.0
17828,16.0
9521,25.0
25935,23.0
31288,59.00000000000001
33186,13.0
21728,25.0
27123,37.00000000000001
27434,32.0
855,47.0
21881,17.0
33722,49.0
12351,32.0
12733,23.0
34655,48.0
27592,45.0
5294,74.00000000000001
9164,29.0
515,85.0
25997,21.0
16843,40.0
2262,47.0
2234,55.0
4624,43.0
6061,29.0
30763,40.99999999999999
7367,36.00000000000001
28431,29.0
9249,72.00000000000001
26197,29.0
26939,32.0
27653,53.0
2761,43.0
20299,30.0
27257,26.0
15401,39.0
7997,40.99999999999999
11046,38.0
23841,64.0
8084,38.0
5260,32.0
13120,62.0
25526,37.00000000000001
23081,15.0
26901,11.0
34800,70.0
12809,26.0
2513,23.0
28147,14.0
2972,44.00000000000001
20435,47.0
25345,31.0
20207,37.00000000000001
34128,48.0
24704,29.0
9884,36.00000000000001
13630,20.0
19409,48.0
29454,13.0
31814,34.0
379,55.0
11424,43.0
34735,24.0
848,37.00000000000001
3627,43.0
14852,32.0
16550,23.0
12189,52.00000000000001
20006,20.0
33950,39.0
200,19.0
3079,50.0
18306,15.0
10443,22.0
22914,36.00000000000001
23890,32.0
26077,18.0
23022,8.0
18083,32.0
10938,51.0
31400,39.0
30815,39.0
33638,49.0
24281,26.0
9749,38.0
8995,45.0
14572,19.0
2648,48.0
25290,21.0
2456,31.0
33904,26.0
4126,49.0
2055,29.0
13377,79.0
33115,36.00000000000001
23143,32.0
6793,43.0
14231,46.0
31196,73.0
7487,21.0
23105,24.0
19207,43.0
25093,26.0
4805,30.0
3711,35.0
4522,31.0
20557,47.0
34608,24.0
742,24.0
11234,30.0
4949,46.0
4132,33.0
845,63.0
16399,36.00000000000001
7257,22.0
33777,49.0
3453,29.0
23048,25.0
15562,51.0
22697,54.00000000000001
2478,20.0
14767,42.0
15024,57.99999999999999
23078,27.0
4171,42.0
26836,11.0
4698,33.0
27468,39.0
27910,50.0
27148,31.0
19684,34.0
26540,34.0
4633,25.0
7640,34.0
15164,32.0
18512,53.0
26680,40.0
2139,34.0
17300,42.0
16267,55.0
533,45.0
5123,24.0
13335,39.0
4893,49.0
34291,38.0
3675,31.0
3053,55.0
23245,19.0
20027,29.0
15616,24.0
19367,30.0
439,66.0
26660,55.0
9513,14.0
2740,63.0
18175,42.0
22833,42.0
15820,14.0
16429,38.0
31004,36.00000000000001
3978,45.0
19629,79.0
4732,48.0
11611,29.0
433,80.0
15097,53.0
2986,48.0
21839,32.0
19989,21.0
8892,43.0
25166,39.0
3526,20.0
34560,11.0
25174,22.0
10083,32.0
25315,19.0
1936,21.0
33467,46.0
24439,40.0
30123,28.0
5841,45.0
14785,36.00000000000001
15190,53.0
8386,33.0
23932,35.0
4370,15.0
10008,46.0
270,6.0
33423,48.0
9688,68.0
23842,55.0
12680,26.0
31382,10.0
4090,32.0
5912,70.0
26547,33.0
24345,21.0
21666,37.00000000000001
33641,40.0
5740,46.0
22846,33.0
29598,34.0
27112,35.0
7399,29.0
18462,39.0
14198,26.0
23383,33.0
6296,3.0
29249,26.0
23179,31.0
9850,44.00000000000001
15679,50.0
12588,43.0
5215,22.0
28065,51.0
28274,27.0
6550,25.0
16371,61.0
6242,18.0
2399,32.0
2156,23.0
29549,32.0
8817,34.0
17776,33.0
10635,26.0
34589,38.0
15490,39.0
19854,51.0
31692,29.0
31376,11.0
33320,22.0
14704,20.0
660,35.0
3958,37.00000000000001
34892,31.0
3196,18.0
3806,57.99999999999999
7825,21.0
20564,55.99999999999999
17331,38.0
259,26.0
9650,49.0
13402,37.00000000000001
20103,28.0
18656,22.0
16862,43.0
32284,23.0
12984,29.0
21464,30.0
5999,35.0
33344,31.0
33842,23.0
34353,55.99999999999999
22823,31.0
21042,34.0
3370,27.0
7785,28.0
34881,60.0
6065,37.00000000000001
14072,51.0
1824,16.0
1006,31.0
17802,19.0
30071,49.0
18659,17.0
19761,36.00000000000001
21026,21.0
23567,28.0
19298,35.0
15383,34.0
11002,33.0
8775,37.00000000000001
23370,29.0
32181,85.0
33430,52.00000000000001
17683,21.0
26855,15.0
6220,25.0
11453,25.0
12991,30.0
15973,50.0
21800,35.0
10601,39.0
30806,33.0
25436,40.99999999999999
26954,40.0
20251,46.0
33376,55.99999999999999
3820,49.0
12091,72.00000000000001
27869,33.0
1773,28.0
22103,19.0
2797,71.0
5201,24.0
33293,37.00000000000001
