"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-10","13.20",",,W"," 1208",",,X"," 1207",",,W","0.80",",,0,2400","0.0",",,0","0.0",",,0",,,"73",",,0","60",",,0","  150",",,X","  130",",,X","0.0",",,0","28.0",",,X","34.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-11","10.51",",,W"," 2351",",,X"," 2350",",,W","0.30",",,0,2400","0.0",",,0","0.0",",,0",,,"83",",,0","63",",,0","  350",",,X","  350",",,X","0.0",",,0","28.0",",,X","30.0",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-12","4.25",",,W"," 0005",",,X"," 0001",",,W","1.73",",,0,2400","0.0",",,0","0.0",",,0",,,"73",",,0","63",",,0","  330",",,X","  330",",,X","0.0",",,0","19.9",",,X","25.1",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-13","5.37",",,W"," 1333",",,X"," 1349",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"67",",,0","60",",,0","  130",",,X","  120",",,X","0.0",",,0","13.0",",,X","15.0",",,X","    1",",,W","    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-14","6.26",",,W"," 2134",",,X"," 2359",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"77",",,0","60",",,0","  360",",,X","   10",",,X","0.0",",,0","25.9",",,X","34.9",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-15","13.20",",,W"," 0031",",,X"," 0031",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"63",",,0","44",",,0","  350",",,X","  350",",,X","0.0",",,0","29.1",",,X","38.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-16","3.13",",,W"," 0831",",,X"," 1429",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"61",",,0","36",",,0","  270",",,X","  280",",,X","0.0",",,0","8.1",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-17","2.01",",,W"," 1247",",,X"," 1207",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"73",",,0","40",",,0","  260",",,X","  290",",,X","0.0",",,0","8.1",",,X","10.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-18","5.82",",,W"," 1118",",,X"," 1941",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"70",",,0","45",",,0","   50",",,X","  110",",,X","0.0",",,0","13.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-19","6.04",",,W"," 1726",",,X"," 1714",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"75",",,0","43",",,0","  130",",,X","  130",",,X","0.0",",,0","12.1",",,X","14.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-20","4.47",",,W"," 2041",",,X"," 2034",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"78",",,0","49",",,0","  340",",,X","  330",",,X","0.0",",,0","19.9",",,X","25.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-21","11.41",",,W"," 0329",",,X"," 0329",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"57",",,0","43",",,0","   40",",,X","   40",",,X","0.0",",,0","23.0",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-22","9.40",",,W"," 1227",",,X"," 1332",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"66",",,0","41",",,0","  120",",,X","  130",",,X","0.0",",,0","16.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-23","9.17",",,W"," 1349",",,X"," 1348",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"79",",,0","54",",,0","  150",",,X","  140",",,X","0.0",",,0","21.0",",,X","23.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-24","7.83",",,W"," 1624",",,X"," 1550",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"79",",,0","52",",,0","  340",",,X","  340",",,X","0.0",",,0","17.9",",,X","21.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-25","3.36",",,W"," 1120",",,X"," 1118",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"67",",,0","40",",,0","   50",",,X","   50",",,X","0.0",",,0","10.1",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-26","3.58",",,W"," 1745",",,X"," 1744",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"75",",,0","41",",,0","  170",",,X","  170",",,X","0.0",",,0","12.1",",,X","15.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-27","3.58",",,W"," 1217",",,X"," 1200",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"80",",,0","58",",,0","  220",",,X","  220",",,X","0.0",",,0","13.0",",,X","16.1",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-28","6.71",",,W"," 1312",",,X"," 1219",",,W","0.06",",,0,2400","0.0",",,0","0.0",",,0",,,"82",",,0","62",",,0","  220",",,X","  220",",,X","0.0",",,0","16.1",",,X","23.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-29","8.95",",,W"," 2335",",,X"," 1352",",,W","0.03",",,0,2400","0.0",",,0","0.0",",,0",,,"65",",,0","52",",,0","  320",",,X","  330",",,X","0.0",",,0","16.1",",,X","19.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-11-30","12.08",",,W"," 1252",",,X"," 1210",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"64",",,0","46",",,0","  300",",,X","  300",",,X","0.0",",,0","25.9",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-01","9.84",",,W"," 1428",",,X"," 1428",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"59",",,0","36",",,0","  310",",,X","  310",",,X","0.0",",,0","25.9",",,X","36.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-02","8.05",",,W"," 1503",",,X"," 2121",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"69",",,0","34",",,0","  170",",,X","  160",",,X","0.0",",,0","17.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-03","12.30",",,W"," 2309",",,X"," 2352",",,W","0.17",",,0,2400","0.0",",,0","0.0",",,0",,,"79",",,0","54",",,0","  320",",,Z","  290",",,Z","0.0",",,0","23.0",",,Z","34.9",",,Z","    1",",,W",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-04","13.42",",,W"," 0833",",,X"," 0832",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"57",",,0","43",",,0","  360",",,X","   10",",,X","0.0",",,0","21.9",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-05","6.49",",,W"," 0207",",,X"," 0207",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"54",",,0","36",",,0","   40",",,X","   40",",,X","0.0",",,0","17.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-06","2.46",",,W"," 1447",",,X"," 1327",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"64",",,0","36",",,0","  310",",,X","  330",",,X","0.0",",,0","10.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-07","5.59",",,W"," 1600",",,X"," 1630",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"65",",,0","38",",,0","  140",",,X","  130",",,X","0.0",",,0","16.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-08","11.86",",,W"," 1627",",,X"," 1623",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"72",",,0","45",",,0","  160",",,X","  160",",,X","0.0",",,0","23.0",",,X","28.0",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-09","12.30",",,W"," 1627",",,X"," 1626",",,W","0.30",",,0,2400","0.0",",,0","0.0",",,0",,,"78",",,0","43",",,0","  350",",,X","  350",",,X","0.0",",,0","29.1",",,X","32.0",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-10","12.75",",,W"," 0325",",,X"," 0953",",,W","0.31",",,0,2400","1.4",",,0","0.0",",,0",,,"43",",,0","32",",,0","  340",",,X","  330",",,X","0.0",",,0","23.9",",,X","30.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-11","10.74",",,W"," 1341",",,X"," 1340",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"56",",,0","33",",,0","  340",",,X","  330",",,X","0.0",",,0","21.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-12","3.58",",,W"," 2358",",,X",,,"0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"64",",,0","32",",,0","  160",",,X",,,"0.0",",,0","8.1",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-13","10.74",",,W"," 1339",",,X"," 1339",",,W","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"72",",,0","38",",,0","  150",",,X","  150",",,X","0.0",",,0","29.1",",,X","34.9",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-14","11.41",",,W"," 1621",",,X"," 1034",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"75",",,0","62",",,0","  170",",,X","  150",",,X","0.0",",,0","21.9",",,X","29.1",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-15","11.41",",,W"," 1719",",,X"," 1753",",,W","0.04",",,0,2400","0.0",",,0","0.0",",,0",,,"64",",,0","39",",,0","  360",",,X","   10",",,X","0.0",",,0","21.9",",,X","25.1",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-16","6.49",",,W"," 2357",",,X"," 0002",",,W","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"44",",,0","37",",,0","  360",",,X","  360",",,X","0.0",",,0","17.0",",,X","21.0",",,X","    1",",,W","    1",",,X",,,,,"    1",",,0",,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-17","5.59",",,W"," 2215",",,X"," 2214",",,W","0.03",",,0,2400","0.0",",,0","0.0",",,0",,,"64",",,0","44",",,0","   90",",,X","  100",",,X","0.0",",,0","10.1",",,X","12.1",",,X","    1",",,X",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-18","9.84",",,W"," 2201",",,X"," 2200",",,W","0.03",",,0,2400","0.0",",,0","0.0",",,0",,,"75",",,0","59",",,0","  160",",,Z","  160",",,Z","0.0",",,0","21.0",",,Z","25.1",",,Z","    1",",,W","    1",",,X",,,,,"    1",",,0",,,,,"    1",",,W","    1",",,0",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-19","6.49",",,W"," 1156",",,X"," 0053",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"80",",,0","69",",,0","  190",",,X","  180",",,X","0.0",",,0","13.0",",,X","17.9",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-20","6.93",",,W"," 2228",",,X"," 1014",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"77",",,0","64",",,0","  340",",,X","  210",",,X","0.0",",,0","16.1",",,X","21.9",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-21","17.22",",,W"," 1124",",,X"," 1217",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"64",",,0","42",",,0","   20",",,X","   50",",,X","0.0",",,0","29.1",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-22","12.30",",,W"," 0302",",,X"," 0301",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"42",",,0","31",",,0","  360",",,X","  360",",,X","0.0",",,0","21.9",",,X","25.1",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-23","8.95",",,W"," 1402",",,X"," 1359",",,W","0.18",",,0,2400","0.0",",,0","0.0",",,0",,,"74",",,0","40",",,0","  200",",,X","  210",",,X","0.0",",,0","23.0",",,X","33.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,"    1",",,W",,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-24","6.93",",,W"," 0958",",,X"," 0903",",,W","0.11",",,0,2400","0.0",",,0","0.0",",,0",,,"72",",,0","59",",,0","  320",",,X","  280",",,X","0.0",",,0","15.0",",,X","19.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-25","7.38",",,W"," 2324",",,X"," 2324",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"74",",,0","60",",,0","  160",",,X","  160",",,X","0.0",",,0","17.9",",,X","23.0",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-26","13.87",",,W"," 1203",",,X"," 1206",",,W","0.02",",,0,2400","0.0",",,0","0.0",",,0",,,"77",",,0","70",",,0","  160",",,X","  160",",,X","0.0",",,0","23.9",",,X","30.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-27","12.08",",,W"," 1521",",,X"," 1520",",,W","0.08",",,0,2400","0.0",",,0","0.0",",,0",,,"78",",,0","56",",,0","  330",",,X","  330",",,X","0.0",",,0","25.9",",,X","31.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-28","8.05",",,W"," 0010",",,X"," 0145",",,W","0.39",",,0,2400","0.0",",,0","0.0",",,0",,,"57",",,0","43",",,0","  360",",,X","   10",",,X","0.0",",,0","17.9",",,X","21.9",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-29","2.68",",,W"," 1342",",,X"," 1230",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"66",",,0","41",",,0","   40",",,X","  360",",,X","0.0",",,0","8.9",",,X","12.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-30","2.24",",,W"," 1849",",,X"," 1311",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"70",",,0","37",",,0","  160",",,X","  220",",,X","0.0",",,0","8.9",",,X","12.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2008-12-31","8.28",",,W"," 0949",",,X"," 0920",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"66",",,0","45",",,0","   40",",,X","   50",",,X","0.0",",,0","21.0",",,X","25.9",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2009-01-01","7.61",",,W"," 1855",",,X"," 1854",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"65",",,0","39",",,0","  140",",,X","  140",",,X","0.0",",,0","15.0",",,X","17.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2009-01-02","6.93",",,W"," 2205",",,X"," 2232",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"77",",,0","64",",,0","  170",",,X","  190",",,X","0.0",",,0","15.0",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2009-01-03","10.07",",,W"," 1618",",,X"," 1543",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"83",",,0","68",",,0","  210",",,X","  200",",,X","0.0",",,0","17.0",",,X","25.1",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2009-01-04","9.17",",,W"," 1944",",,X"," 2121",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"77",",,0","47",",,0","  360",",,X","  360",",,X","0.0",",,0","17.9",",,X","23.0",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2009-01-05","9.17",",,W"," 0141",",,X"," 0140",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"47",",,0","41",",,0","  360",",,X","   10",",,X","0.0",",,0","17.0",",,X","19.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2009-01-06","5.14",",,W"," 2252",",,X"," 2251",",,W","0.39",",,0,2400","0.0",",,0","0.0",",,0",,,"57",",,0","43",",,0","  320",",,X","  320",",,X","0.0",",,0","17.0",",,X","23.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2009-01-07","5.59",",,W"," 1515",",,X"," 1541",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"67",",,0","35",",,0","  220",",,X","  190",",,X","0.0",",,0","15.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2009-01-08","4.25",",,W"," 1232",",,X"," 1227",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"77",",,0","43",",,0","  230",",,X","  230",",,X","0.0",",,0","13.0",",,X","17.9",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2009-01-09","9.17",",,W"," 1110",",,X"," 1109",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"78",",,0","53",",,0","  160",",,X","  160",",,X","0.0",",,0","19.9",",,X","23.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2009-01-10","12.53",",,W"," 1054",",,X"," 1053",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"72",",,0","43",",,0","  330",",,X","  330",",,X","0.0",",,0","23.0",",,X","32.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2009-01-11","8.05",",,W"," 0913",",,X"," 0913",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"59",",,0","37",",,0","  360",",,X","  360",",,X","0.0",",,0","17.9",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
