"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-10","3.13",",,X"," 1425",",,X"," 1418",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","69",",,W","81",",,0","57",",,0","    0",",,X","  140",",,X","  110",",,X","0.0",",,0","10.1",",,X","15.0",",,X","    1",",,0","    1",",,X",,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-11","2.46",",,X"," 1307",",,X"," 2004",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","68",",,W","83",",,0","53",",,0",,,"  360",",,X","  360",",,X","0.0",",,0","10.1",",,X","15.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-12","4.25",",,X"," 1305",",,X"," 0638",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","67",",,W","82",",,0","52",",,0",,,"   10",",,X","   10",",,X","0.0",",,0","13.0",",,X","13.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-13","2.91",",,X"," 1514",",,X"," 1639",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","63",",,W","81",",,0","45",",,0",,,"   50",",,X","   30",",,X","0.0",",,0","11.0",",,X","13.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-14","1.79",",,X"," 1458",",,X"," 1457",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","63",",,W","81",",,0","44",",,0",,,"  170",",,X","  160",",,X","0.0",",,0","8.1",",,X","10.1",",,X","    1",",,0","    1",",,X",,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-15","3.13",",,X"," 1455",",,X"," 1454",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","67",",,W","84",",,0","49",",,0","    0",",,X","  360",",,X","  360",",,X","0.0",",,0","13.0",",,X","15.0",",,X","    1",",,0","    1",",,X",,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-16","2.68",",,X"," 1055",",,X"," 1430",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","63",",,W","79",",,0","47",",,0","    0",",,X","   70",",,X","   80",",,X","0.0",",,0","10.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-17","4.70",",,X"," 1646",",,X"," 1632",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","61",",,W","78",",,0","43",",,0",,,"  110",",,X","  100",",,X","0.0",",,0","14.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-18","7.38",",,X"," 1639",",,X"," 1643",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","65",",,W","82",",,0","48",",,0","    0",",,X","  120",",,X","  130",",,X","0.0",",,0","19.9",",,X","23.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-19","6.71",",,X"," 1017",",,X"," 0946",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","72",",,W","84",",,0","60",",,0","    0",",,X","  190",",,X","  150",",,X","0.0",",,0","15.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-20","4.25",",,X"," 0915",",,X"," 0830",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","65",",,W","78",",,0","52",",,0",,,"  360",",,X","  350",",,X","0.0",",,0","10.1",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-21","7.16",",,X"," 1556",",,X"," 1417",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","67",",,W","84",",,0","50",",,0",,,"  130",",,X","  130",",,X","0.0",",,0","19.9",",,X","25.1",",,X","    1",",,0","    1",",,X",,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-22","10.29",",,X"," 1500",",,X"," 1500",",,W","0.35",",,0,2400","0.0",",,0","0.0",",,0","73",",,W","81",",,0","65",",,0","    0",",,X","  130",",,X","  130",",,X","0.0",",,0","28.0",",,X","31.1",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-23","7.38",",,X"," 0638",",,X"," 0637",",,W","0.91",",,0,2400","0.0",",,0","0.0",",,0","67",",,W","79",",,0","55",",,0",,,"  220",",,X","  220",",,X","0.0",",,0","19.9",",,X","30.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-24","8.72",",,X"," 0921",",,X"," 0915",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","57",",,W","67",",,0","46",",,0","    0",",,X","  360",",,X","  350",",,X","0.0",",,0","17.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-25","7.16",",,X"," 0924",",,X"," 0032",",,W","0.27",",,0,2400","0.0",",,0","0.0",",,0","47",",,W","57",",,0","36",",,0",,,"  340",",,X","  300",",,X","0.0",",,0","17.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-26","2.91",",,X"," 1325",",,X"," 1226",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","49",",,W","65",",,0","32",",,0",,,"  210",",,X","  160",",,X","0.0",",,0","10.1",",,X","14.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-27","4.92",",,X"," 1514",",,X"," 1513",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","57",",,W","76",",,0","37",",,0",,,"  140",",,X","  130",",,X","0.0",",,0","14.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-28","3.13",",,X"," 1659",",,X"," 1659",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","61",",,W","77",",,0","45",",,0","    0",",,X","  110",",,X","  110",",,X","0.0",",,0","13.0",",,X","14.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-29","3.80",",,X"," 2122",",,X"," 2121",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","64",",,W","77",",,0","50",",,0","    0",",,X","   20",",,X","   10",",,X","0.0",",,0","15.0",",,X","21.0",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-11-30","6.49",",,X"," 0928",",,X"," 1122",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","56",",,W","69",",,0","42",",,0","    0",",,X","   50",",,X","   10",",,X","0.0",",,0","15.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-01","6.93",",,X"," 1629",",,X"," 1620",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","56",",,W","73",",,0","38",",,0","    0",",,X","  110",",,X","  100",",,X","0.0",",,0","17.0",",,X","21.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-02","11.41",",,X"," 1324",",,X"," 1114",",,W","0.42",",,0,2400","0.0",",,0","0.0",",,0","67",",,W","78",",,0","55",",,0",,,"  140",",,X","  130",",,X","0.0",",,0","23.9",",,X","31.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-03","12.30",",,X"," 2226",",,X"," 1347",",,W","0.03",",,0,2400","0.0",",,0","0.0",",,0","73",",,W","80",",,0","65",",,0",,,"  130",",,X","  140",",,X","0.0",",,0","21.9",",,X","31.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-04","9.40",",,X"," 1016",",,X"," 0811",",,W","1.07",",,0,2400","0.0",",,0","0.0",",,0","66",",,W","77",",,0","54",",,0",,,"  140",",,X","  120",",,X","0.0",",,0","23.0",",,X","31.1",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-05","7.61",",,X"," 1319",",,X"," 1418",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","50",",,W","59",",,0","41",",,0",,,"  260",",,X","  270",",,X","0.0",",,0","16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-06","2.46",",,X"," 1409",",,X"," 1438",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","46",",,W","60",",,0","32",",,0","    0",",,X","  350",",,X","   40",",,X","0.0",",,0","8.1",",,X","10.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-07","6.26",",,X"," 1741",",,X"," 1806",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","50",",,W","69",",,0","31",",,0","    0",",,X","  100",",,X","  110",",,X","0.0",",,0","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-08","10.96",",,X"," 1436",",,X"," 1458",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","64",",,W","76",",,0","52",",,0",,,"  130",",,X","  120",",,X","0.0",",,0","21.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-09","8.05",",,X"," 1124",",,X"," 1123",",,W","0.30",",,0,2400","0.0",",,0","0.0",",,0","63",",,W","75",",,0","50",",,0","    0",",,X","  270",",,X","  280",",,X","0.0",",,0","28.0",",,X","36.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-10","4.70",",,X"," 0035",",,X"," 0641",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","53",",,W","66",",,0","39",",,0","    0",",,X","  290",",,X","  170",",,X","0.0",",,0","11.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-11","10.74",",,X"," 1859",",,X"," 1922",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","58",",,W","69",",,0","47",",,0",,,"  110",",,X","  110",",,X","0.0",",,0","19.9",",,X","23.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-12","10.29",",,X"," 0946",",,X"," 1602",",,W","0.14",",,0,2400","0.0",",,0","0.0",",,0","61",",,W","70",",,0","52",",,0","    0",",,X","  290",",,X","  300",",,X","0.0",",,0","21.0",",,X","25.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-13","7.61",",,X"," 1144",",,X"," 1138",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","48",",,W","59",",,0","36",",,0","    0",",,X","  280",",,X","  280",",,X","0.0",",,0","17.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-14","6.71",",,X"," 2257",",,X"," 2257",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","53",",,W","73",",,0","33",",,0","    0",",,X","  310",",,X","  320",",,X","0.0",",,0","23.0",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-15","6.71",",,X"," 1445",",,X"," 1444",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","45",",,W","59",",,0","30",",,0",,,"  340",",,X","  350",",,X","0.0",",,0","17.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-16","3.80",",,X"," 1337",",,X"," 1811",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","45",",,W","61",",,0","28",",,0","    0",",,X","  140",",,X","  190",",,X","0.0",",,0","16.1",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-17","6.71",",,X"," 1901",",,X"," 1900",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","52",",,W","68",",,0","36",",,0",,,"  110",",,X","  110",",,X","0.0",",,0","17.9",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-18","4.92",",,X"," 1507",",,X"," 1606",",,W","0.10",",,0,2400","0.0",",,0","0.0",",,0","49",",,W","58",",,0","40",",,0",,,"  300",",,X","  320",",,X","0.0",",,0","15.0",",,X","17.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-19","5.82",",,X"," 1701",",,X"," 1300",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","52",",,W","68",",,0","35",",,0",,,"  100",",,X","  140",",,X","0.0",",,0","15.0",",,X","21.0",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-20","8.50",",,X"," 1847",",,X"," 1900",",,W","0.14",",,0,2400","0.0",",,0","0.0",",,0","51",",,W","55",",,0","47",",,0","    0",",,X","  360",",,X","   10",",,X","0.0",",,0","16.1",",,X","23.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-21","6.93",",,X"," 0233",",,X"," 0710",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","45",",,W","52",",,0","38",",,0","    0",",,X","  360",",,X","  350",",,X","0.0",",,0","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-22","3.13",",,X"," 1602",",,X"," 0640",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","44",",,W","58",",,0","30",",,0","    0",",,X","  360",",,X","   10",",,X","0.0",",,0","10.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-23","3.80",",,X"," 1222",",,X"," 1121",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","48",",,W","63",",,0","32",",,0",,,"   10",",,X","   20",",,X","0.0",",,0","14.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-24","4.47",",,X"," 1441",",,X"," 1243",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","52",",,W","71",",,0","32",",,0",,,"  320",",,X","  290",",,X","0.0",",,0","13.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-25","3.58",",,X"," 1004",",,X"," 1327",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","47",",,W","58",",,0","36",",,0",,,"   60",",,X","   20",",,X","0.0",",,0","13.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-26","2.46",",,X"," 1339",",,X"," 1340",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","50",",,W","67",",,0","33",",,0","    0",",,X","  280",",,X","  290",",,X","0.0",",,0","11.0",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-27","5.82",",,X"," 2317",",,X"," 1408",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","60",",,W","73",",,0","47",",,0","    0",",,X","  330",",,X","  240",",,X","0.0",",,0","15.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-28","6.49",",,X"," 0103",",,X"," 0214",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","50",",,W","61",",,0","39",",,0",,,"  320",",,X","  320",",,X","0.0",",,0","17.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-29","2.68",",,X"," 1928",",,X"," 1927",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","56",",,W","77",",,0","35",",,0","    0",",,X","  130",",,X","  140",",,X","0.0",",,0","11.0",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-30","6.49",",,X"," 1130",",,X"," 1112",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","59",",,W","76",",,0","41",",,0",,,"  210",",,X","  180",",,X","0.0",",,0","17.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-12-31","4.47",",,X"," 1320",",,X"," 0655",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","58",",,W","72",",,0","44",",,0",,,"  290",",,X","  230",",,X","0.0",",,0","11.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-01","6.93",",,X"," 1642",",,X"," 1927",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","58",",,W","78",",,0","38",",,0",,,"  130",",,X","  140",",,X","0.0",",,0","17.9",",,X","23.9",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-02","11.41",",,X"," 1311",",,X"," 1156",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","75",",,W","81",",,0","69",",,0","    0",",,X","  140",",,X","  160",",,X","0.0",",,0","19.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-03","10.74",",,X"," 2235",",,X"," 0436",",,W","0.01",",,0,2400","0.0",",,0","0.0",",,0","67",",,W","76",",,0","58",",,0","    0",",,X","  280",",,X","  150",",,X","0.0",",,0","19.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-04","10.74",",,X"," 0022",",,X"," 0012",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","43",",,W","58",",,0","28",",,0","    0",",,X","  290",",,X","  300",",,X","0.0",",,0","23.9",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-05","6.93",",,X"," 1555",",,X"," 1515",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","41",",,W","58",",,0","24",",,0","    0",",,X","  100",",,X","   90",",,X","0.0",",,0","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-06","10.51",",,X"," 1338",",,X"," 2114",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","55",",,W","63",",,0","46",",,0","    0",",,X","  100",",,X","   10",",,X","0.0",",,0","17.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-07","14.99",",,X"," 1511",",,X"," 1846",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","62",",,W","69",",,0","55",",,0",,,"   90",",,X","  100",",,X","0.0",",,0","28.0",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-08","7.38",",,X"," 0036",",,X"," 0855",",,W","0.38",",,0,2400","0.0",",,0","0.0",",,0","57",",,W","60",",,0","53",",,0",,,"  100",",,X","   70",",,X","0.0",",,0","19.9",",,X","23.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-09","4.25",",,X"," 1504",",,X"," 1502",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","59",",,W","73",",,0","44",",,0",,,"  190",",,X","  180",",,X","0.0",",,0","14.1",",,X","19.9",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-01-10","4.03",",,X"," 1547",",,X"," 1547",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","60",",,W","75",",,0","44",",,0",,,"  230",",,X","  230",",,X","0.0",",,0","13.0",",,X","13.0",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
