"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WV03"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-14","5.59"," 1808"," 1222","0.00","0.0","0.0","50","66","33","    0","  130","  150","0.0","13.0","21.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-15","7.16"," 1636"," 1428","0.00","0.0","0.0","56","72","39","    0","  160","  180","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-16","3.36"," 1219"," 1815","0.00","0.0","0.0","64","74","54","    0","  200","  110","0.0","11.0","17.0",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-17","5.14"," 0327"," 1134","0.17","0.0","0.0","60","72","47",,"   10","   30","0.0","14.1","17.0",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-18","5.82"," 1411"," 1411","0.00","0.0","0.0","61","76","46",,"  250","  260","0.0","16.1","21.9","    1","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-19","4.92"," 1931"," 1930","0.00","0.0","0.0","56","70","42",,"  140","  140","0.0","11.0","14.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-20","11.41"," 1802"," 1730","0.29","0.0","0.0","61","70","51","    0","   10","   70","0.0","21.0","33.1","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-21","8.28"," 0939"," 0935","0.00","0.0","0.0","51","62","40",,"   20","   30","0.0","19.9","23.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-22","10.29"," 1524"," 1422","0.00","0.0","0.0","47","57","37","    0","  140","  140","0.0","19.9","30.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-23","4.25"," 1405"," 1404","0.00","0.0","0.0","58","75","41","    0","   20","   30","0.0","13.0","16.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-24","6.71"," 1440"," 1358","0.00","0.0","0.0","55","73","36",,"  140","  120","0.0","17.9","25.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-25","6.04"," 1603"," 1408","0.00","0.0","0.0","62","74","49",,"  140","  150","0.0","16.1","28.0","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-26","9.17"," 1856"," 1855","0.00","0.0","0.0","72","79","65","    0","  150","  140","0.0","21.0","25.1","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-27","5.59"," 2035"," 2035","0.24","0.0","0.0","70","80","60","    0","  340","  350","0.0","15.0","21.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-02-28","3.58"," 1112"," 1229","0.00","0.0","0.0","59","78","40",,"   30","  330","0.0","11.0","21.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-01","5.14"," 1536"," 1554","0.00","0.0","0.0","62","81","42","    0","  180","  170","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-02","9.62"," 2339"," 2058","0.00","0.0","0.0","72","81","63","    0","  360","   10","0.0","23.0","32.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-03","6.93"," 0047"," 0046","0.00","0.0","0.0","55","68","41",,"  360","  360","0.0","23.0","32.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-04","11.18"," 1157"," 1424","0.00","0.0","0.0","54","71","37",,"  150","  150","0.0","25.1","29.1",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-05","8.95"," 0356"," 1421","0.00","0.0","0.0","70","74","66",,"  170","  170","0.0","17.0","23.0",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-06","6.04"," 2225"," 2235","0.00","0.0","0.0","75","85","65",,"   70","   60","0.0","16.1","23.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-07","13.20"," 1934"," 2008","0.00","0.0","0.0","60","65","54","    0","  110","  110","0.0","23.0","29.1","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-08","11.41"," 1105"," 1105","0.19","0.0","0.0","70","80","60","    0","  160","  160","0.0","25.1","32.0","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-09","3.58"," 0939"," 1102","0.00","0.0","0.0","69","82","55","    0","   30","   20","0.0","11.0","15.0","    1","    1",,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-10","6.71"," 1823"," 1820","0.00","0.0","0.0","65","78","52",,"  140","  140","0.0","16.1","17.9","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-11","8.50"," 2229"," 2228","0.02","0.0","0.0","75","84","65",,"   90","  100","0.0","15.0","17.9","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-12","12.08"," 1509"," 1508","0.07","0.0","0.0","70","81","58",,"  150","  160","0.0","21.9","28.0","    1",,,,,,,"    1",,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-13","13.42"," 0213"," 0208","1.00","0.0","0.0","59","73","45","    0","  320","  280","0.0","28.0","36.0",,,"    1",,"    1",,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-14","11.63"," 1341"," 0656","0.00","0.0","0.0","48","58","38","    0","  320","  300","0.0","21.0","31.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-15","3.58"," 1525"," 0615","0.00","0.0","0.0","51","69","32","    0","  250","  150","0.0","8.9","21.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-16","7.16"," 1705"," 1703","0.00","0.0","0.0","57","75","38","    0","  140","  130","0.0","17.9","23.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-17","11.18"," 1514"," 1514","0.00","0.0","0.0","68","78","58","    0","  120","  120","0.0","23.0","25.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-18","13.20"," 1407"," 1406","0.00","0.0","0.0","71","77","65","    0","  140","  140","0.0","23.0","28.0",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-19","7.83"," 0613"," 0624","0.90","0.0","0.0","68","74","61","    0","  130","  130","0.0","25.9","32.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-20","6.93"," 1715"," 1614","0.04","0.0","0.0","60","70","50","    0","  350","  340","0.0","15.0","21.0","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-21","2.91"," 1345"," 1345","0.00","0.0","0.0","59","75","43",,"  350","  360","0.0","11.0","15.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-22","7.16"," 1402"," 1401","0.00","0.0","0.0","60","76","44",,"  160","  160","0.0","19.9","25.9","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-23","7.61"," 1604"," 1539","0.00","0.0","0.0","68","78","57",,"  120","  130","0.0","15.0","17.0",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-24","4.70"," 1539"," 1541","0.00","0.0","0.0","72","81","63",,"  150","  140","0.0","16.1","17.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-25","7.38"," 1427"," 1711","0.00","0.0","0.0","63","72","53",,"   30","   20","0.0","17.0","21.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-26","6.26"," 1139"," 1332","0.00","0.0","0.0","60","72","48",,"   90","   80","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-27","13.42"," 1544"," 1614","0.00","0.0","0.0","60","70","50",,"  150","  140","0.0","25.9","32.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-28","9.40"," 1435"," 1259","0.40","0.0","0.0","68","75","61",,"  120","  150","0.0","17.0","21.9","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-29","6.93"," 1921"," 2018","0.73","0.0","0.0","64","70","57",,"   10","  230","0.0","14.1","19.9","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-30","4.70"," 0147"," 0217","0.09","0.0","0.0","62","64","59",,"   30","   30","0.0","10.1","13.0","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-03-31","4.03"," 1701"," 1810","0.00","0.0","0.0","67","74","60",,"  130","  140","0.0","16.1","17.0","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-01","9.40"," 1343"," 1342","0.00","0.0","0.0","69","77","61","    0","  120","  110","0.0","17.0","21.9","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-02","11.18"," 1622"," 1620","0.00","0.0","0.0","75","80","70","    0","  120","  110","0.0","25.9","32.0","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-03","11.63"," 1054"," 1030","0.37","0.0","0.0","73","82","64",,"  150","  140","0.0","25.1","31.1","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-04","11.41"," 1329"," 1328","0.03","0.0","0.0","71","78","64",,"  150","  150","0.0","25.9","32.0","    1",,,,,,,"    1",,,"    1","    1",,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-05","6.26"," 1431"," 1405","0.00","0.0","0.0","70","83","56",,"  330","  300","0.0","16.1","21.9","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-06","6.93"," 1119"," 1244","0.00","0.0","0.0","68","86","49","    0","   90","   70","0.0","19.9","32.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-07","8.72"," 1542"," 1410","0.00","0.0","0.0","79","86","72",,"  160","  160","0.0","17.9","25.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-08","10.29"," 1519"," 1518","0.00","0.0","0.0","80","87","73",,"  190","  180","0.0","19.9","28.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-09","8.95"," 1554"," 1454","0.00","0.0","0.0","80","88","71","    0","  160","  190","0.0","17.9","21.9","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-10","5.37"," 1427"," 1224","0.00","0.0","0.0","79","89","69","    0","  220","  240","0.0","13.0","17.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-11","6.93"," 1059"," 1003","0.00","0.0","0.0","75","87","63",,"   80","   30","0.0","15.0","25.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-12","8.50"," 1455"," 1455","0.00","0.0","0.0","73","87","59","    0","  100","  110","0.0","19.9","36.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-13","10.51"," 1434"," 1433","0.00","0.0","0.0","72","82","62","    0","  150","  140","0.0","23.9","30.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-14","10.07"," 0132"," 1506","0.24","0.0","0.0","77","86","68",,"  160","  240","0.0","21.9","25.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-15","12.30"," 0545"," 0127","0.00","0.0","0.0","62","73","51",,"  340","  320","0.0","21.9","31.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-16","5.82"," 0929"," 0929","0.00","0.0","0.0","56","66","45","    0","  350","  350","0.0","17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-17","4.70"," 1426"," 1424","0.00","0.0","0.0","56","73","38","    0","  330","  340","0.0","17.0","25.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-18","4.70"," 1122"," 1124","0.00","0.0","0.0","61","79","42",,"  240","  240","0.0","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-19","6.71"," 1223"," 1222","0.00","0.0","0.0","73","85","61","    0","  210","  200","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-20","9.17"," 1754"," 2008","0.00","0.0","0.0","75","86","64","    0","  160","  170","0.0","17.9","21.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-21","13.20"," 1332"," 1432","0.00","0.0","0.0","74","83","65",,"  160","  150","0.0","25.1","30.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-22","14.09"," 1845"," 1011","0.00","0.0","0.0","80","88","71",,"  150","  150","0.0","21.9","33.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-23","12.30"," 1420"," 1507","0.00","0.0","0.0","83","91","75","    0","  160","  150","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-24","9.84"," 1947"," 1433","0.00","0.0","0.0","80","87","72","    0","  140","  100","0.0","16.1","21.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-25","9.17"," 1224"," 0723","0.00","0.0","0.0","80","86","73","    0","  160","   90","0.0","19.9","34.0",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-26","8.50"," 1526"," 1525","0.42","0.0","0.0","73","82","63","    0","  160","  150","0.0","30.0","38.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-27","2.68"," 1123"," 1140","0.00","0.0","0.0","74","89","58","    0","  240","  250","0.0","10.1","15.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-28","4.47"," 1706"," 1319","0.00","0.0","0.0","77","91","62",,"  130","  150","0.0","14.1","21.0","    1","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-29","4.70"," 2237"," 2233","0.00","0.0","0.0","77","91","63",,"   70","   60","0.0","13.0","16.1","    1","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-04-30","10.96"," 1033"," 1822","0.00","0.0","0.0","73","83","62",,"   70","   30","0.0","17.9","25.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-01","10.51"," 0928"," 0933","0.00","0.0","0.0","71","80","61",,"   90","  110","0.0","21.0","23.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-02","9.40"," 1333"," 1332","0.00","0.0","0.0","70","81","59",,"  150","  150","0.0","21.9","29.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-03","10.96"," 1422"," 1421","0.00","0.0","0.0","74","82","66","    0","  140","  140","0.0","17.9","21.9","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-04","10.29"," 0206"," 1411","0.05","0.0","0.0","80","86","74","    0","  160","  160","0.0","21.0","25.1","    1",,,,,,,"    1",,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-05","6.04"," 0836"," 0835","0.00","0.0","0.0","80","92","67",,"  110","  100","0.0","16.1","19.9","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-06","5.37"," 1611"," 0539","0.00","0.0","0.0","70","85","55",,"   20","  170","0.0","15.0","21.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-07","4.03"," 1125"," 1033","0.00","0.0","0.0","71","89","53","    0","   30","   40","0.0","11.0","16.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-08","5.14"," 1843"," 1839","0.00","0.0","0.0","73","91","55","    0","  140","  130","0.0","17.0","19.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-09","9.84"," 1756"," 1813","0.00","0.0","0.0","77","85","68",,"  140","  140","0.0","19.9","23.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-10","8.28"," 0524"," 0523","0.97","0.0","0.0","71","77","64","    0","  310","  310","0.0","34.0","44.1","    1","    1","    1",,,,,,,"    1","    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-11","8.95"," 1100"," 1311","0.05","0.0","0.0","74","86","62",,"  150","  140","0.0","21.0","23.9","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-12","6.93"," 0816"," 0819","2.32","0.0","0.0","73","81","65",,"   20","   30","0.0","36.0","40.9","    1","    1","    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-13","1.79"," 0825"," 0545","0.00","0.0","0.0","76","87","65",,"   40","   20","0.0","8.1","13.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-14","7.16"," 1707"," 1658","0.00","0.0","0.0","79","89","69",,"  120","  120","0.0","17.0","21.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-15","10.07"," 1602"," 0714","0.00","0.0","0.0","82","90","73",,"  130","  110","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-16","11.86"," 1807"," 1329","0.00","0.0","0.0","82","89","74",,"  120","  150","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-17","9.62"," 2136"," 2135","0.05","0.0","0.0","78","89","66","    0","   20","   20","0.0","25.9","38.9",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-18","6.26"," 0735"," 1330","0.00","0.0","0.0","74","84","64","    0","   50","  270","0.0","15.0","21.9",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-19","4.03"," 0835"," 0602","0.00","0.0","0.0","77","88","65","    0","   80","  110","0.0","13.0","17.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-20","6.71"," 1809"," 1702","0.00","0.0","0.0","77","88","66",,"  130","  140","0.0","17.0","21.9","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-21","5.37"," 1615"," 0728","0.00","0.0","0.0","79","91","66",,"  130","  240","0.0","17.0","25.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-22","4.47"," 1831"," 1837","0.00","0.0","0.0","78","91","65",,"  150","  140","0.0","14.1","15.0","    1",,,,,,,,,,,,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-23","2.46"," 1629"," 1218","0.00","0.0","0.0","77","90","63",,"  280","  300","0.0","10.1","14.1","    1",,,,,,,,,,,,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-24","3.36"," 0834"," 0554","0.00","0.0","0.0","81","90","71",,"   70","   10","0.0","11.0","17.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-25","5.37"," 1606"," 1808","0.00","0.0","0.0","82","92","72","    0","  160","  190","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-26","5.14"," 1110"," 1109","0.00","0.0","0.0","79","88","69","    0","   10","   20","0.0","25.9","34.0",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-27","6.04"," 1941"," 0601","0.24","0.0","0.0","79","91","67","    0","   20","  360","0.0","21.9","29.1",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-28","2.24"," 2030"," 2019","0.01","0.0","0.0","78","87","68",,"  140","  120","0.0","17.9","23.0","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-29","4.25"," 1239"," 1239","0.38","0.0","0.0","76","86","66",,"  150","  150","0.0","23.0","28.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","1999-05-30","5.59"," 1438"," 0721","0.03","0.0","0.0","80","90","70",,"  150","   60","0.0","25.1","30.0",,,"    1",,,,,,,,,,,"    1",,,,
