"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT21","WT21_ATTRIBUTES"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-11","5.82",",,X",,,"0.01",",,X,2400","0.0",",,W","0.0",",,X",,,"73",",,X","44",",,X","  150",",,X","  150",",,X","17.0",",,X","19.9",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-12","10.96",",,X",,,"0.10",",,X,2400","0.0",",,X","0.0",",,X",,,"75",",,X","64",",,X","  160",",,X","  160",",,X","23.9",",,X","31.1",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-13","13.42",",,X",,,"0.25",",,X,2400","0.0",",,W","0.0",",,X",,,"72",",,X","42",",,X","  350",",,X","  340",",,X","21.9",",,X","30.0",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-14","11.86",",,X",,,"0.03",",,X,2400","0.0",",,W","0.0",",,X",,,"45",",,X","40",",,X","   30",",,X","   30",",,X","21.9",",,X","29.1",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-15","11.41",",,X",,,"0.07",",,X,2400","0.0",",,W","0.0",",,X",,,"42",",,X","37",",,X","  350",",,X","  360",",,X","21.0",",,X","25.9",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-16","9.40",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"52",",,X","32",",,X","  350",",,X","  350",",,X","19.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-17","3.80",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"63",",,X","29",",,X","  340",",,X","   10",",,X","14.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-18","3.58",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"62",",,X","36",",,X","  110",",,X","  100",",,X","13.0",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-19","3.58",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"68",",,X","34",",,X","  130",",,X","  130",",,X","13.0",",,X","16.1",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-20","1.79",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"69",",,X","43",",,X","  140",",,X","  130",",,X","14.1",",,X","16.1",",,X",,,"    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-21","2.24",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"71",",,X","43",",,X","  180",",,X","  210",",,X","8.1",",,X","12.1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-22","4.47",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"71",",,X","44",",,X","  150",",,X","  150",",,X","15.0",",,X","17.9",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-23","4.47",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"75",",,X","45",",,X","  220",",,X","  210",",,X","14.1",",,X","19.9",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-24","6.26",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"79",",,X","61",",,X","  210",",,X","  180",",,X","15.0",",,X","21.0",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-25","6.26",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"79",",,X","61",",,X","  200",",,X","  210",",,X","17.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-26","6.71",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"78",",,X","59",",,X","  160",",,X","  180",",,X","15.0",",,X","21.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-27","9.84",",,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"77",",,X","56",",,X","  150",",,X","  160",",,X","23.0",",,X","29.1",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-28","13.42",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"81",",,X","70",",,X","  160",",,X","  150",",,X","21.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-29","14.09",",,X",,,"0.11",",,X,2400","0.0",",,X","0.0",",,X",,,"77",",,X","59",",,X","  310",",,X","  310",",,X","25.1",",,X","34.9",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-30","11.86",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"61",",,X","39",",,X","  310",",,X","  320",",,X","32.0",",,X","40.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-01-31","4.92",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"67",",,X","33",",,X","  220",",,X","  210",",,X","14.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-01","5.14",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"70",",,X","43",",,X","  150",",,X","  140",",,X","21.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-02","2.24",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"76",",,X","46",",,X","  290",",,X","  270",",,X","8.9",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-03","5.37",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"72",",,X","48",",,X","  140",",,X","  140",",,X","12.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-04","4.92",",,X",,,"0.06",",,X,2400","0.0",",,X","0.0",",,X",,,"72",",,X","53",",,X","  160",",,X","  160",",,X","14.1",",,X","16.1",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-05","5.37",",,X",,,"0.01",",,X,2400","0.0",",,X","0.0",",,X",,,"79",",,X","58",",,X","  150",",,X","  140",",,X","16.1",",,X","17.9",",,X","    1",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-06","7.83",",,X",,,"0.36",",,X,2400","0.0",",,W","0.0",",,X",,,"65",",,X","60",",,X","  110",",,X","  110",",,X","19.9",",,X","23.9",",,X",,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-07","3.80",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"73",",,X","57",",,X","  230",",,X","  230",",,X","10.1",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-08","9.40",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"71",",,X","50",",,X","   60",",,X","   40",",,X","17.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-09","13.87",",,X",,,"0.00","T,,X,2400","0.0",",,W","0.0",",,X",,,"69",",,X","49",",,X","  140",",,X","  140",",,X","25.1",",,X","30.0",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-10","8.50",",,X",,,"0.11",",,X,2400","0.0",",,X","0.0",",,X",,,"74",",,X","58",",,X","  160",",,X","  190",",,X","25.1",",,X","32.0",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-11","11.41",",,X",,,"0.07",",,X,2400","0.0",",,X","0.0",",,X",,,"63",",,X","53",",,X","   60",",,X","   60",",,X","21.0",",,X","23.9",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-12","6.93",",,X",,,"0.06",",,X,2400","0.0",",,X","0.0",",,X",,,"64",",,X","53",",,X","  330",",,X","  330",",,X","16.1",",,X","23.0",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-13","9.17",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"61",",,X","43",",,X","  330",",,X","  330",",,X","21.0",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-14","2.46",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"67",",,X","34",",,X","  130",",,X","  180",",,X","8.9",",,X","12.1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-15","7.61",",,X",,,"0.00","T,,X,2400","0.0",",,W","0.0",",,X",,,"69",",,X","39",",,X","   10",",,X","   30",",,X","23.9",",,X","31.1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-16","5.59",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"61",",,X","39",",,X","  320",",,X","  330",",,X","17.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-17","8.50",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"72",",,X","36",",,X","  160",",,X","  160",",,X","23.0",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-18","11.41",",,X",,,"0.33",",,X,2400","0.0",",,X","0.0",",,X",,,"74",",,X","55",",,X","  330",",,X","  330",",,X","31.1",",,X","38.0",",,X",,,,,"    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-19","8.50",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"69",",,X","46",",,X","   90",",,X","   90",",,X","17.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-20","15.66",",,X",,,"0.03",",,X,2400","0.0",",,X","0.0",",,X",,,"60",",,X","50",",,X","  120",",,X","  110",",,X","23.9",",,X","30.0",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-21","12.08",",,X",,,"0.28",",,X,2400","0.0",",,X","0.0",",,W",,,"75",",,X","53",",,X","  140",",,X","  130",",,X","25.9",",,X","34.9",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-22","9.40",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"65",",,X","54",",,X","   10",",,X","   20",",,X","16.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-23","5.59",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"70",",,X","47",",,X","   30",",,X","   20",",,X","15.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-24","8.05",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"70",",,X","43",",,X","  130",",,X","  100",",,X","17.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-25","13.20",",,X",,,"0.01",",,X,2400","0.0",",,W","0.0",",,X",,,"76",",,X","48",",,X","  290",",,X","  260",",,X","30.0",",,X","40.9",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-26","9.40",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"64",",,X","44",",,X","  290",",,X","  290",",,X","23.0",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-27","8.72",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"69",",,X","42",",,X","  350",",,X","  350",",,X","25.9",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-02-28","9.84",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"59",",,X","41",",,X","  340",",,X","  320",",,X","19.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-01","6.26",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"65",",,X","36",",,X","  340",",,X","  290",",,X","17.9",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-02","11.41",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"57",",,X","36",",,X","  340",",,X","  300",",,X","23.9",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-03","6.26",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"69",",,X","31",",,X","  160",",,X","  150",",,X","19.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-04","11.41",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"80",",,X","56",",,X","  200",",,X","  200",",,X","17.9",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-05","14.99",",,X",,,"0.00","T,,X,2400","0.0",",,W","0.0",",,X",,,"69",",,X","49",",,X","  360",",,X","  350",",,X","30.0",",,X","34.9",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-06","4.92",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"69",",,X","38",",,X","   40",",,X","   20",",,X","16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-07","6.93",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"69",",,X","40",",,X","  150",",,X","  140",",,X","17.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-08","11.63",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"72",",,X","49",",,X","  140",",,X","  140",",,X","21.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-09","14.32",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"75",",,X","61",",,X","  150",",,X","  150",",,X","28.0",",,X","36.0",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-10","11.18",",,X",,,"0.42",",,X,2400","0.0",",,X","0.0",",,X",,,"69",",,X","51",",,X","  330",",,X","  330",",,X","28.0",",,X","38.9",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-11","7.61",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"62",",,X","40",",,X","  290",",,W","  300",",,Z","17.0",",,W","25.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-12","1.79",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"73",",,X","36",",,X","  140",",,X","  140",",,X","14.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-13","4.25",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"74",",,X","43",",,X","   70",",,W",,,"15.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-14","6.71",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"75",",,X","43",",,X","  130",",,X","  120",",,X","17.9",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-15","7.16",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"80",",,X","46",",,X","  180",",,X","  170",",,X","17.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-16","11.63",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"81",",,X","59",",,X","  160",",,X","  160",",,X","23.9",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-17","10.96",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"82",",,X","64",",,X","  150",",,X","  150",",,X","23.0",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-18","6.71",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"90",",,X","68",",,X","  360",",,X","  100",",,X","17.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-19","10.51",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"78",",,X","59",",,X","  140",",,X","  150",",,X","17.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-20","11.63",",,X",,,"0.12",",,X,2400","0.0",",,X","0.0",",,X",,,"76",",,X","55",",,X","   20",",,X","   30",",,X","23.9",",,X","33.1",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-21","11.41",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"74",",,X","48",",,X","  150",",,X","  150",",,X","25.1",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-22","6.93",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"84",",,X","68",",,X","  160",",,X","  190",",,X","15.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-23","5.14",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"74",",,X","61",",,X","  360",",,X","  350",",,X","12.1",",,X","14.1",",,X",,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-24","15.88",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"66",",,X","47",",,X","  340",",,X","  340",",,X","28.0",",,X","36.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-25","9.62",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"62",",,X","38",",,X","  350",",,X","  350",",,X","19.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-26","5.37",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"64",",,X","38",",,X","  360",",,X","  360",",,X","21.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-27","7.83",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"69",",,X","37",",,X","  130",",,X","  130",",,X","19.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-28","10.29",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,W",,,"72",",,X","54",",,X","  140",",,X","  130",",,X","21.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-29","9.84",",,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"75",",,X","55",",,X","  150",",,X","  150",",,X","23.0",",,X","28.0",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-30","8.28",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"79",",,X","63",",,X","  150",",,X","  150",",,X","21.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-03-31","7.38",",,X",,,"0.35",",,X,2400","0.0",",,X","0.0",",,X",,,"85",",,X","59",",,X","   30",",,X","   30",",,X","31.1",",,X","36.0",",,X",,,,,"    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-04-01","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","81",",,W","59",",,W","  140",",,W","  140",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2013-04-02","9.84",",,W",,,"1.46",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","74",",,W","59",",,W","   50",",,W","   60",",,W","32.0",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,,,
