Report: TAMIS002 - Raw Data Report (JMP) for 01/01/2008 - 09/01/2020
User: TAMIS User, Run Date: 09/11/2020 15:17:54

"?" represents a missing value.
"SOC" stands for Sampler Occurrence Code.  It distinguishes between different samplers of the same type at a site at the same time. This is a user defined code that once assigned should not be changed.
"AQS Code" is a unique code for the site.  It is a combination of the state FIPS code, county FIPS code and the site EPA code.

For more information about terminology and column definitions visit https://www17.tceq.texas.gov/tamis/index.cfm?fuseaction=report.terms&rt=1802
For questions about AMCVs visit http://www.tceq.texas.gov/toxicology/AirToxics.html/#list

State	Region	County	City	AQS Code	Site Name	Latitude	Longitude	Year	Month	Day	Date	Start Hour	Start Minute	Start Time	Duration	Sampler Type	SOC	Pm10 - Lc (ug/m3 (LC)) <85101>	Pm10 Total 0-10um Stp (ug/m3 (25 C)) <81102>	Pm10-2.5 - Local Conditions (ug/m3 (LC)) <86101>
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2017	12	09	20171209	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	11	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2017	12	09	20171209	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	0	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2017	12	09	20171209	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	33	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2017	12	09	20171209	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	33	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2017	12	12	20171212	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	28	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2017	12	12	20171212	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	26	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2017	12	12	20171212	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	25	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2017	12	15	20171215	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	24	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2017	12	15	20171215	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	25	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2017	12	15	20171215	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	17	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2017	12	15	20171215	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	31	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2017	12	15	20171215	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	28	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2017	12	15	20171215	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	0	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2017	12	21	20171221	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	32	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2017	12	21	20171221	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	32	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2017	12	21	20171221	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	11	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2017	12	21	20171221	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	19	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2017	12	21	20171221	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	25	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2017	12	21	20171221	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	26	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2017	12	27	20171227	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	5	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2017	12	27	20171227	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	4	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2017	12	27	20171227	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	3	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2017	12	27	20171227	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	0	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2017	12	27	20171227	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	4	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2017	12	27	20171227	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	3	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2017	12	29	20171229	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	13	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	01	02	20180102	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	8	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	01	02	20180102	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	9	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	01	02	20180102	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	8	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	01	02	20180102	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	0	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	01	02	20180102	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	9	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2018	01	02	20180102	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	7	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	01	04	20180104	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	41	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	01	08	20180108	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	14	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	01	08	20180108	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	14	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	01	08	20180108	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	8	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	01	08	20180108	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	16	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	01	08	20180108	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	13	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2018	01	08	20180108	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	11	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	01	14	20180114	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	15	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	01	14	20180114	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	15	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	01	14	20180114	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	14	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	01	14	20180114	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	14	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	01	14	20180114	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	19	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2018	01	14	20180114	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	16	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	01	20	20180120	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	13	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	01	20	20180120	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	13	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	01	20	20180120	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	12	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	01	20	20180120	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	10	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	01	20	20180120	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	17	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2018	01	20	20180120	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	10	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	01	26	20180126	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	28	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	01	26	20180126	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	28	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	01	26	20180126	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	18	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	01	26	20180126	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	25	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	01	26	20180126	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	32	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2018	01	26	20180126	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	24	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	02	01	20180201	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	51	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	02	01	20180201	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	54	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	02	01	20180201	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	14	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	02	01	20180201	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	23	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	02	01	20180201	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	22	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2018	02	01	20180201	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	19	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	02	07	20180207	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	7	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	02	07	20180207	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	7	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	02	07	20180207	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	7	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	02	07	20180207	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	8	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	02	07	20180207	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	7	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2018	02	07	20180207	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	6	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	02	13	20180213	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	16	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	02	13	20180213	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	16	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	02	13	20180213	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	15	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	02	13	20180213	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	22	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	02	13	20180213	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	14	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2018	02	13	20180213	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	10	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	02	19	20180219	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	39	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	02	19	20180219	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	39	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	02	19	20180219	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	17	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	02	19	20180219	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	23	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	02	19	20180219	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	22	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2018	02	19	20180219	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	21	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	02	25	20180225	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	8	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	02	25	20180225	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	8	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	02	25	20180225	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	9	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	02	25	20180225	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	15	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	02	25	20180225	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	0	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2018	02	25	20180225	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	6	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	02	27	20180227	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	19	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	03	03	20180303	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	0	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	03	03	20180303	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	0	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	03	03	20180303	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	17	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	03	03	20180303	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	27	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	03	03	20180303	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	0	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2018	03	03	20180303	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	22	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	03	06	20180306	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	24	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	03	09	20180309	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	40	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	03	09	20180309	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	44	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	03	09	20180309	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	18	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	03	09	20180309	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	29	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	03	09	20180309	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	34	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2018	03	09	20180309	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	28	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	03	15	20180315	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	0	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	03	15	20180315	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	60	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	03	15	20180315	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	19	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	03	15	20180315	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	32	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	03	15	20180315	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	30	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2018	03	15	20180315	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	31	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	03	21	20180321	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	39	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	03	21	20180321	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	37	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	03	21	20180321	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	20	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	03	21	20180321	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	29	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	03	21	20180321	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	28	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2018	03	21	20180321	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	32	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	03	27	20180327	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	0	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	03	27	20180327	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	49	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	03	27	20180327	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	26	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	03	27	20180327	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	34	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	03	27	20180327	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	32	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2018	03	27	20180327	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	29	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	04	02	20180402	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	38	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	04	02	20180402	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	40	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	04	02	20180402	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	17	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	04	02	20180402	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	19	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	04	02	20180402	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	19	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2018	04	02	20180402	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	18	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	04	08	20180408	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	0	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	04	08	20180408	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	0	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	04	08	20180408	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	13	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	04	08	20180408	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	16	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	04	08	20180408	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	0	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2018	04	08	20180408	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	17	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	04	11	20180411	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	24	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	04	13	20180413	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	48	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	04	13	20180413	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	50	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	04	14	20180414	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	0	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	04	14	20180414	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	0	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	04	14	20180414	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	30	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	04	14	20180414	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	34	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	04	14	20180414	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	32	?
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2018	04	14	20180414	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	28	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	04	17	20180417	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	43	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	04	20	20180420	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	24	?
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2018	04	20	20180420	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?	25	?
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2018	04	20	20180420	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	19	?
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2018	04	20	20180420	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	24	?
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2018	04	20	20180420	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?	28	?
